,shares
19945,252
19946,149
19947,219
19948,413
19949,390
19950,475
19951,271
19952,292
19953,453
19954,394
19955,407
19956,396
19957,381
19958,450
19959,315
19960,148
19961,192
19962,266
19963,291
19964,442
19965,482
19966,252
19967,44
19968,395
19969,108
19970,367
19971,331
19972,366
19973,384
19974,486
19975,429
19976,479
19977,451
19978,405
19979,452
19980,237
19981,274
19982,487
19983,348
19984,285
19985,473
19986,189
19987,349
19988,412
19989,301
19990,413
19991,424
19992,483
19993,278
19994,478
19995,435
19996,371
19997,390
19998,463
19999,196
20000,450
20001,97
20002,485
20003,492
20004,352
20005,442
20006,475
20007,414
20008,400
20009,305
20010,466
20011,383
20012,408
20013,442
20014,403
20015,99
20016,413
20017,400
20018,445
20019,45
20020,368
20021,260
20022,273
20023,253
20024,408
20025,488
20026,453
20027,425
20028,443
20029,446
20030,421
20031,171
20032,350
20033,358
20034,424
20035,459
20036,407
20037,417
20038,358
20039,489
20040,323
20041,398
20042,373
20043,329
20044,398
20045,461
20046,478
20047,430
20048,427
20049,488
20050,409
20051,495
20052,403
20053,434
20054,242
20055,487
20056,105
20057,440
20058,475
20059,408
20060,399
20061,451
20062,460
20063,465
20064,421
20065,418
20066,408
20067,459
20068,372
20069,356
20070,410
20071,441
20072,67
20073,421
20074,347
20075,193
20076,213
20077,442
20078,434
20079,447
20080,465
20081,374
20082,408
20083,426
20084,442
20085,474
20086,45
20087,438
20088,466
20089,326
20090,439
20091,447
20092,278
20093,479
20094,292
20095,370
20096,354
20097,45
20098,48
20099,472
20100,100
20101,439
20102,358
20103,460
20104,370
20105,469
20106,326
20107,382
20108,309
20109,258
20110,200
20111,483
20112,95
20113,422
20114,359
20115,455
20116,429
20117,266
20118,402
20119,337
20120,229
20121,386
20122,377
20123,391
20124,340
20125,474
20126,456
20127,469
20128,251
20129,270
20130,475
20131,433
20132,363
20133,149
20134,447
20135,45
20136,464
20137,488
20138,427
20139,420
20140,357
20141,417
20142,249
20143,412
20144,437
20145,446
20146,453
20147,442
20148,175
20149,341
20150,318
20151,487
20152,162
20153,480
20154,233
20155,458
20156,430
20157,425
20158,62
20159,413
20160,469
20161,405
20162,336
20163,286
20164,471
20165,481
20166,488
20167,481
20168,458
20169,440
20170,456
20171,287
20172,302
20173,464
20174,452
20175,304
20176,446
20177,465
20178,450
20179,429
20180,429
20181,338
20182,311
20183,458
20184,407
20185,461
20186,456
20187,135
20188,174
20189,428
20190,353
20191,486
20192,344
20193,416
20194,283
20195,4550
20196,1411
20197,1837
20198,2243
20199,2159
20200,2142
20201,1564
20202,4412
20203,2319
20204,2562
20205,1489
20206,3970
20207,2374
20208,1432
20209,3081
20210,3606
20211,1826
20212,1858
20213,1824
20214,3267
20215,1940
20216,2577
20217,1582
20218,2679
20219,4209
20220,2135
20221,2747
20222,2019
20223,3921
20224,1600
20225,3060
20226,3560
20227,2211
20228,3896
20229,2751
20230,1469
20231,2809
20232,1638
20233,3332
20234,2081
20235,1992
20236,1986
20237,1400
20238,1500
20239,1859
20240,1555
20241,3359
20242,2558
20243,3803
20244,2677
20245,1658
20246,2360
20247,2921
20248,1883
20249,2162
20250,3124
20251,3143
20252,4195
20253,1630
20254,2695
20255,2576
20256,3067
20257,1932
20258,3756
20259,1661
20260,1815
20261,2798
20262,2246
20263,2350
20264,2460
20265,1559
20266,4047
20267,1572
20268,1983
20269,1516
20270,2700
20271,1924
20272,1553
20273,2230
20274,1410
20275,1600
20276,4497
20277,1996
20278,1518
20279,2459
20280,3324
20281,2594
20282,1500
20283,2247
20284,2098
20285,2919
20286,2451
20287,1726
20288,1662
20289,2937
20290,1978
20291,1527
20292,2563
20293,1829
20294,2984
20295,4511
20296,2047
20297,1759
20298,1584
20299,2531
20300,2179
20301,1700
20302,2647
20303,1638
20304,3621
20305,1581
20306,1423
20307,4346
20308,2277
20309,2086
20310,3610
20311,2635
20312,2618
20313,1754
20314,1562
20315,3896
20316,2383
20317,3412
20318,2087
20319,2272
20320,3303
20321,2215
20322,3322
20323,1756
20324,2447
20325,2274
20326,1598
20327,2778
20328,2315
20329,1704
20330,2143
20331,2616
20332,3578
20333,3151
20334,3187
20335,3209
20336,2395
20337,2476
20338,1646
20339,3009
20340,3104
20341,2122
20342,2130
20343,1693
20344,1500
20345,2834
20346,2036
20347,3861
20348,1939
20349,1989
20350,2680
20351,2581
20352,1916
20353,1679
20354,1561
20355,2716
20356,2156
20357,2441
20358,2360
20359,2649
20360,3116
20361,2031
20362,1700
20363,2200
20364,3711
20365,1814
20366,2381
20367,3715
20368,3044
20369,2480
20370,3703
20371,1892
20372,2265
20373,3253
20374,2946
20375,2247
20376,2587
20377,1570
20378,1944
20379,3116
20380,1678
20381,3137
20382,2599
20383,1555
20384,2792
20385,1938
20386,1510
20387,3132
20388,2472
20389,4096
20390,1747
20391,2780
20392,2400
20393,1726
20394,2202
20395,2722
20396,1783
20397,2344
20398,3468
20399,2968
20400,1912
20401,2036
20402,2270
20403,1732
20404,2311
20405,1632
20406,1911
20407,2197
20408,1697
20409,2190
20410,1700
20411,1455
20412,1717
20413,4293
20414,3080
20415,2887
20416,2027
20417,2277
20418,1457
20419,2298
20420,1540
20421,2742
20422,3095
20423,2828
20424,1816
20425,2606
20426,4823
20427,4687
20428,3809
20429,1404
20430,3187
20431,3900
20432,1400
20433,1947
20434,3667
20435,2606
20436,1477
20437,2335
20438,2917
20439,2094
20440,1616
20441,1978
20442,2497
20443,1667
20444,1525
20445,2575
20446,2085
20447,1508
20448,1708
20449,2193
20450,2016
20451,3722
20452,1868
20453,1434
20454,1500
20455,1611
20456,1847
20457,2235
20458,1559
20459,3381
20460,2475
20461,1827
20462,3803
20463,2260
20464,1659
20465,3157
20466,1764
20467,2358
20468,1953
20469,3583
20470,2865
20471,2980
20472,1974
20473,1679
20474,2466
20475,2722
20476,3893
20477,2897
20478,1612
20479,1863
20480,2319
20481,1633
20482,2914
20483,2461
20484,2030
20485,3912
20486,3295
20487,1475
20488,1784
20489,1933
20490,1800
20491,3493
20492,2358
20493,2798
20494,1508
20495,1829
20496,2363
20497,1634
20498,1800
20499,1970
20500,1907
20501,2125
20502,2273
20503,1500
20504,3043
20505,1492
20506,2920
20507,1854
20508,3370
20509,2832
20510,2108
20511,2503
20512,2093
20513,1661
20514,1807
20515,3370
20516,1700
20517,3087
20518,1731
20519,2086
20520,3366
20521,2391
20522,2952
20523,3053
20524,1591
20525,1523
20526,1895
20527,3837
20528,4230
20529,2812
20530,1917
20531,2333
20532,1934
20533,2525
20534,1868
20535,2012
20536,2205
20537,1682
20538,2110
20539,1621
20540,2169
20541,3323
20542,2024
20543,2192
20544,4103
20545,3510
20546,2576
20547,3352
20548,3968
20549,4184
20550,1693
20551,1916
20552,2599
20553,2076
20554,3340
20555,1593
20556,1490
20557,1679
20558,3728
20559,3174
20560,4505
20561,1858
20562,2698
20563,2000
20564,3139
20565,2984
20566,2289
20567,2687
20568,1864
20569,1774
20570,1732
20571,3079
20572,1464
20573,3441
20574,1816
20575,1589
20576,1612
20577,2743
20578,1831
20579,1639
20580,3650
20581,4344
20582,1699
20583,2044
20584,1677
20585,1527
20586,1843
20587,2199
20588,3393
20589,2937
20590,2707
20591,3783
20592,4015
20593,1530
20594,3233
20595,2436
20596,1716
20597,2100
20598,4005
20599,2021
20600,1895
20601,3777
20602,1927
20603,1400
20604,1577
20605,3089
20606,2105
20607,1582
20608,2476
20609,1420
20610,4268
20611,2859
20612,2058
20613,2525
20614,1849
20615,1542
20616,2498
20617,2151
20618,3424
20619,3233
20620,1990
20621,3135
20622,3514
20623,2618
20624,1891
20625,2829
20626,1996
20627,2055
20628,1690
20629,1780
20630,1551
20631,1697
20632,2585
20633,1676
20634,2390
20635,1400
20636,2774
20637,2342
20638,2320
20639,1653
20640,1594
20641,2193
20642,1478
20643,2701
20644,2202
20645,2785
20646,2600
20647,1624
20648,3004
20649,1816
20650,1500
20651,2337
20652,1518
20653,1404
20654,2436
20655,2755
20656,1466
20657,1614
20658,2622
20659,4130
20660,3012
20661,3053
20662,1900
20663,1605
20664,2192
20665,2384
20666,2045
20667,1776
20668,1616
20669,2910
20670,1580
20671,1893
20672,2185
20673,3630
20674,1910
20675,1460
20676,2044
20677,4081
20678,2012
20679,2647
20680,4251
20681,2025
20682,2159
20683,3565
20684,2502
20685,1713
20686,1771
20687,2403
20688,1901
20689,3224
20690,2332
20691,2069
20692,3155
20693,2202
20694,1514
20695,2115
20696,2248
20697,2536
20698,3947
20699,1926
20700,1680
20701,3391
20702,2853
20703,3165
20704,3356
20705,3855
20706,2603
20707,2724
20708,2410
20709,3583
20710,2558
20711,2617
20712,1906
20713,4156
20714,1600
20715,1451
20716,2358
20717,2416
20718,1870
20719,2801
20720,1999
20721,3285
20722,1939
20723,2872
20724,1865
20725,4092
20726,1678
20727,2689
20728,1911
20729,1548
20730,1910
20731,1651
20732,3441
20733,2034
20734,1767
20735,2202
20736,2945
20737,3186
20738,3667
20739,2142
20740,1897
20741,2942
20742,2302
20743,1500
20744,1572
20745,2859
20746,1718
20747,1753
20748,1448
20749,1400
20750,1462
20751,1763
20752,2452
20753,1400
20754,2110
20755,2066
20756,2145
20757,1778
20758,1979
20759,2755
20760,4419
20761,3000
20762,1841
20763,5970
20764,8136
20765,7965
20766,8650
20767,5816
20768,5675
20769,5775
20770,5683
20771,5144
20772,6819
20773,6286
20774,6928
20775,8998
20776,5797
20777,6695
20778,8807
20779,8953
20780,5917
20781,5251
20782,5719
20783,5336
20784,8733
20785,5204
20786,5585
20787,7946
20788,7144
20789,7823
20790,7149
20791,8541
20792,5311
20793,6061
20794,8260
20795,8233
20796,7681
20797,7276
20798,7205
20799,6128
20800,5393
20801,7489
20802,6743
20803,5430
20804,6531
20805,7821
20806,7669
20807,5148
20808,8499
20809,5537
20810,8120
20811,5814
20812,6225
20813,7571
20814,5239
20815,6138
20816,6456
20817,8495
20818,7649
20819,8265
20820,5863
20821,6703
20822,7027
20823,8042
20824,7936
20825,6253
20826,5557
20827,5211
20828,7163
20829,7661
20830,6513
20831,8660
20832,5187
20833,8058
20834,7707
20835,8650
20836,7881
20837,7483
20838,9051
20839,5248
20840,5380
20841,6074
20842,6220
20843,8271
20844,6236
20845,6376
20846,7022
20847,5874
20848,8268
20849,6045
20850,6750
20851,6798
20852,7730
20853,5712
20854,6500
20855,8560
20856,5910
20857,8451
20858,5270
20859,6779
20860,7488
20861,6383
20862,6707
20863,6852
20864,7844
20865,8517
20866,5842
20867,7990
20868,6083
20869,9900
20870,5134
20871,7322
20872,8241
20873,6707
20874,5553
20875,9365
20876,9873
20877,7030
20878,7663
20879,6041
20880,6800
20881,8481
20882,7268
20883,8542
20884,7760
20885,8213
20886,5547
20887,7664
20888,5602
20889,5966
20890,5297
20891,6677
20892,6575
20893,8529
20894,5300
20895,7583
20896,6585
20897,6712
20898,6219
20899,6025
20900,8932
20901,8372
20902,6365
20903,9208
20904,5766
20905,8272
20906,8451
20907,5469
20908,6442
20909,5988
20910,5636
20911,7391
20912,5642
20913,6042
20914,6358
20915,7313
20916,6485
20917,5451
20918,6132
20919,5805
20920,5200
20921,7852
20922,7646
20923,6147
20924,5993
20925,6293
20926,5858
20927,6369
20928,6510
20929,5941
20930,6104
20931,7496
20932,6533
20933,6861
20934,7641
20935,6211
20936,7373
20937,6418
20938,6766
20939,8329
20940,9095
20941,6019
20942,5698
20943,5573
20944,5653
20945,6352
20946,6765
20947,5280
20948,5848
20949,8222
20950,6300
20951,7077
20952,5863
20953,6781
20954,6278
20955,6874
20956,5907
20957,5546
20958,6945
20959,6960
20960,7347
20961,5198
20962,7362
20963,7520
20964,9391
20965,7637
20966,5300
20967,6407
20968,8569
20969,7798
20970,7175
20971,8338
20972,6288
20973,7278
20974,5750
20975,6811
20976,5832
20977,6200
20978,6811
20979,5142
20980,6071
20981,5871
20982,5847
20983,6459
20984,5520
20985,6490
20986,5777
20987,5494
20988,6305
20989,6732
20990,5003
20991,5999
20992,8221
20993,7924
20994,5072
20995,5161
20996,5760
20997,5990
20998,5898
20999,9116
21000,6049
21001,5504
21002,6903
21003,6650
21004,5784
21005,6468
21006,6860
21007,6778
21008,7863
21009,6710
21010,8285
21011,5864
21012,6127
21013,9518
21014,5626
21015,5537
21016,5413
21017,6203
21018,5208
21019,7008
21020,5989
21021,5552
21022,7251
21023,6774
21024,6839
21025,8840
21026,5726
21027,6228
21028,8668
21029,6619
21030,7549
21031,5335
21032,6900
21033,6261
21034,6466
21035,6666
21036,7637
21037,5689
21038,6344
21039,8978
21040,5388
21041,6235
21042,7143
21043,5920
21044,8296
21045,5279
21046,5966
21047,8129
21048,5746
21049,5652
21050,7150
21051,5276
21052,7911
21053,5863
21054,5140
21055,5700
21056,6687
21057,6312
21058,5915
21059,5336
21060,5498
21061,6597
21062,8165
21063,8205
21064,5815
21065,5999
21066,7667
21067,6972
21068,8829
21069,7913
21070,8603
21071,6703
21072,8865
21073,8523
21074,7660
21075,6702
21076,5711
21077,5528
21078,8159
21079,7081
21080,8356
21081,7258
21082,8995
21083,6084
21084,7951
21085,8474
21086,7690
21087,6534
21088,6042
21089,5671
21090,6006
21091,6956
21092,5488
21093,9745
21094,8382
21095,7531
21096,6695
21097,7493
21098,6059
21099,6176
21100,8300
21101,6076
21102,8045
21103,6667
21104,5684
21105,6018
21106,7096
21107,8098
21108,5352
21109,6528
21110,5319
21111,5865
21112,5855
21113,7336
21114,8166
21115,8750
21116,7075
21117,5627
21118,6584
21119,5928
21120,8569
21121,6374
21122,5536
21123,5457
21124,8042
21125,6077
21126,7055
21127,6666
21128,8011
21129,6050
21130,6039
21131,6040
21132,5278
21133,5961
21134,6398
21135,5484
21136,7080
21137,7341
21138,5739
21139,6355
21140,7441
21141,6373
21142,5893
21143,8553
21144,7592
21145,7555
21146,7916
21147,6465
21148,7856
21149,7126
21150,7815
21151,5108
21152,7733
21153,8371
21154,7668
21155,5200
21156,6279
21157,6868
21158,5641
21159,6762
21160,8645
21161,8535
21162,6130
21163,5323
21164,5937
21165,6653
21166,8880
21167,6188
21168,5730
21169,6180
21170,5886
21171,7485
21172,7275
21173,7146
21174,5868
21175,6484
21176,6193
21177,7338
21178,6343
21179,7417
21180,6707
21181,6767
21182,6272
21183,6900
21184,7519
21185,7502
21186,6361
21187,7724
21188,5986
21189,5771
21190,7038
21191,8444
21192,9500
21193,9792
21194,6580
21195,9195
21196,6002
21197,7230
21198,7115
21199,5282
21200,7613
21201,6506
21202,6156
21203,9007
21204,6500
21205,8387
21206,6369
21207,6379
21208,7280
21209,7932
21210,7216
21211,7188
21212,6779
21213,6517
21214,9164
21215,7820
21216,8734
21217,6259
21218,8064
21219,6333
21220,5267
21221,6011
21222,9388
21223,6483
21224,5118
21225,7101
21226,7333
21227,5305
21228,9250
21229,8016
21230,7633
21231,6848
21232,6657
21233,6632
21234,5526
21235,8597
21236,6190
21237,7199
21238,8953
21239,6651
21240,5286
21241,6716
21242,6305
21243,7458
21244,7782
21245,8159
21246,8466
21247,6446
21248,5882
21249,7589
21250,5632
21251,6489
21252,5901
21253,6858
21254,7074
21255,7692
21256,9191
21257,6053
21258,6937
21259,6692
21260,5509
21261,6746
21262,6978
21263,7298
21264,8019
21265,5836
21266,5522
21267,5876
21268,6176
21269,6716
21270,6822
21271,6804
21272,8608
21273,6951
21274,5044
21275,6828
21276,8441
21277,5685
21278,6378
21279,7864
21280,6075
21281,6502
21282,8633
21283,9276
21284,5541
21285,7974
21286,5235
21287,7540
21288,5330
21289,6539
21290,6768
21291,8955
21292,6827
21293,5690
21294,6458
21295,6924
21296,6248
21297,5196
21298,6872
21299,5201
21300,9100
21301,5614
21302,8210
21303,6245
21304,6331
21305,7001
21306,6372
21307,6333
21308,8220
21309,8745
21310,5840
21311,5627
21312,7019
21313,5876
21314,7112
21315,6604
21316,6658
21317,7997
21318,5643
21319,5856
21320,6657
21321,7329
21322,7459
21323,6377
21324,6577
21325,5566
21326,5010
21327,5993
21328,5944
21329,5594
21330,5302
21331,9384
21332,6144
21333,5969
21334,7112
21335,7412
21336,7397
21337,5381
21338,6067
21339,5708
21340,5729
21341,7870
21342,6615
21343,6755
21344,8408
21345,6189
21346,6755
21347,6660
21348,8598
21349,8884
21350,6471
21351,6927
21352,7380
21353,8101
21354,7373
21355,6922
21356,7878
21357,6116
21358,7178
21359,7637
21360,8170
21361,5297
21362,8444
21363,7751
21364,6989
21365,7582
21366,6400
21367,7890
21368,5986
21369,6305
21370,5456
21371,8383
21372,7657
21373,6684
21374,6879
21375,6372
21376,6058
21377,7442
21378,5694
21379,7467
21380,8353
21381,6146
21382,6550
21383,6817
21384,6255
21385,6502
21386,6180
21387,8996
21388,5530
21389,7540
21390,6390
21391,5942
21392,5200
21393,5530
21394,6409
21395,7147
21396,6126
21397,5752
21398,5389
21399,9592
21400,6136
21401,7143
21402,8269
21403,5623
21404,5310
21405,5425
21406,6615
21407,8296
21408,5881
21409,8498
21410,8738
21411,6822
21412,6994
21413,7480
21414,9175
21415,5546
21416,6722
21417,5723
21418,5962
21419,5859
21420,6096
21421,5200
21422,6815
21423,7191
21424,9361
21425,9621
21426,5906
21427,5394
21428,5144
21429,7791
21430,5824
21431,7430
21432,7528
21433,5200
21434,6164
21435,8781
21436,7286
21437,5358
21438,9004
21439,6630
21440,5689
21441,6468
21442,6359
21443,5361
21444,6737
21445,8822
21446,8464
21447,5794
21448,5678
21449,6400
21450,7094
21451,9775
21452,7363
21453,7326
21454,6491
21455,6538
21456,6325
21457,7041
21458,6754
21459,6133
21460,7428
21461,7753
21462,5009
21463,5275
21464,5968
21465,5837
21466,7922
21467,5210
21468,6783
21469,6737
21470,6488
21471,5218
21472,6534
21473,6093
21474,7767
21475,5836
21476,5641
21477,7847
21478,6469
21479,8417
21480,6610
21481,6965
21482,6376
21483,6685
21484,9004
21485,9043
21486,7257
21487,7522
21488,6443
21489,6118
21490,5645
21491,7530
21492,8282
21493,7783
21494,5695
21495,6065
21496,8443
21497,6038
21498,9043
21499,5674
21500,8540
21501,5248
21502,8067
21503,6636
21504,7180
21505,9318
21506,6321
21507,6340
21508,6303
21509,6285
21510,9301
21511,5848
21512,7871
21513,7078
21514,6027
21515,6743
21516,9668
21517,6639
21518,8634
21519,5135
21520,5740
21521,5840
21522,6900
21523,7696
21524,7019
21525,7912
21526,8350
21527,8339
21528,6426
21529,7223
21530,7436
21531,7320
21532,8357
21533,9337
21534,6185
21535,7922
21536,8622
21537,5754
21538,7041
21539,5915
21540,8094
21541,7362
21542,6970
21543,6535
21544,8400
21545,5827
21546,6382
21547,5304
21548,6555
21549,5260
21550,5749
21551,5602
21552,6938
21553,7040
21554,6795
21555,6467
21556,6810
21557,5563
21558,5128
21559,5061
21560,6337
21561,8593
21562,8002
21563,6975
21564,6893
21565,6285
21566,5515
21567,7878
21568,5350
21569,6201
21570,6277
21571,7650
21572,6589
21573,7650
21574,5813
21575,5423
21576,8593
21577,8092
21578,5954
21579,6108
21580,7603
21581,5406
21582,5324
21583,6602
21584,7727
21585,8238
21586,7167
21587,9132
21588,5860
21589,7098
21590,8109
21591,8077
21592,8125
21593,7507
21594,6633
21595,8823
21596,8490
21597,8526
21598,7221
21599,7148
21600,5860
21601,7697
21602,7635
21603,8931
21604,7220
21605,5341
21606,9378
21607,7562
21608,5437
21609,8389
21610,6524
21611,5618
21612,6375
21613,5745
21614,5622
21615,5344
21616,6669
21617,8198
21618,6774
21619,6632
21620,6050
21621,6056
21622,6960
21623,6020
21624,7884
21625,8956
21626,6623
21627,5710
21628,7382
21629,8926
21630,6944
21631,7690
21632,8091
21633,6701
21634,6166
21635,5214
21636,8410
21637,7473
21638,6039
21639,9064
21640,5596
21641,5555
21642,5644
21643,6273
21644,8565
21645,7299
21646,5000
21647,5530
21648,5856
21649,6156
21650,7324
21651,7683
21652,7001
21653,7769
21654,7923
21655,5415
21656,9526
21657,5165
21658,5402
21659,6616
21660,8453
21661,7634
21662,6860
21663,7445
21664,6867
21665,5946
21666,5726
21667,6641
21668,7126
21669,6324
21670,9005
21671,7872
21672,6222
21673,5861
21674,7308
21675,5858
21676,5737
21677,6814
21678,7063
21679,6600
21680,8627
21681,5560
21682,6500
21683,6686
21684,5867
21685,6726
21686,5194
21687,6185
21688,7083
21689,6900
21690,5258
21691,6469
21692,8188
21693,9154
21694,8045
21695,6826
21696,7428
21697,6816
21698,7075
21699,5000
21700,6176
21701,7063
21702,7287
21703,7224
21704,8403
21705,6364
21706,5035
21707,9578
21708,7582
21709,6435
21710,9082
21711,7975
21712,6296
21713,8937
21714,5460
21715,8057
21716,6445
21717,8737
21718,7980
21719,6845
21720,7641
21721,6308
21722,6570
21723,7339
21724,8102
21725,5176
21726,9036
21727,5217
21728,6435
21729,6525
21730,5714
21731,5989
21732,6643
21733,6099
21734,8063
21735,5882
21736,6864
21737,7036
21738,6353
21739,7578
21740,6838
21741,7440
21742,6251
21743,9830
21744,6141
21745,5455
21746,7009
21747,8591
21748,5600
21749,6815
21750,6223
21751,6221
21752,8334
21753,9484
21754,7938
21755,7591
21756,7851
21757,5641
21758,6371
21759,5200
21760,9266
21761,6300
21762,7792
21763,6599
21764,5944
21765,6290
21766,6159
21767,6404
21768,6367
21769,5237
21770,9534
21771,5695
21772,5949
21773,5903
21774,5533
21775,5500
21776,7601
21777,5725
21778,7118
21779,9307
21780,6655
21781,6822
21782,5775
21783,5414
21784,6617
21785,7744
21786,5704
21787,5003
21788,7444
21789,6308
21790,5483
21791,5883
21792,5435
21793,6012
21794,5917
21795,6056
21796,6922
21797,6133
21798,5561
21799,7726
21800,5800
21801,7553
21802,6085
21803,6687
21804,5483
21805,6222
21806,6062
21807,6826
21808,5464
21809,5892
21810,6175
21811,5476
21812,8339
21813,7818
21814,7693
21815,5179
21816,7674
21817,8654
21818,6598
21819,7031
21820,6647
21821,5746
21822,8036
21823,5464
21824,6562
21825,9175
21826,5081
21827,7445
21828,5521
21829,5958
21830,8240
21831,9427
21832,6624
21833,7953
21834,5980
21835,5299
21836,5205
21837,8392
21838,7000
21839,6861
21840,8679
21841,8427
21842,7331
21843,5477
21844,6402
21845,5559
21846,5341
21847,7762
21848,7014
21849,5856
21850,8560
21851,6020
21852,5462
21853,6671
21854,6147
21855,5405
21856,5752
21857,5346
21858,5877
21859,5968
21860,7930
21861,6514
21862,7486
21863,7230
21864,7857
21865,6728
21866,7818
21867,5175
21868,6717
21869,6429
21870,5405
21871,6929
21872,7102
21873,7514
21874,8797
21875,5956
21876,8584
21877,5309
21878,6857
21879,5250
21880,7806
21881,7113
21882,6167
21883,9325
21884,5997
21885,6428
21886,6659
21887,6012
21888,8618
21889,6767
21890,7235
21891,6765
21892,6498
21893,7080
21894,6129
21895,8452
21896,5828
21897,8284
21898,7688
21899,7800
21900,9035
21901,6638
21902,5441
21903,5433
21904,8787
21905,5959
21906,5626
21907,5899
21908,8227
21909,5290
21910,7646
21911,7137
21912,5952
21913,8626
21914,6879
21915,8230
21916,6369
21917,6438
21918,5836
21919,6690
21920,9024
21921,6264
21922,7107
21923,7163
21924,5406
21925,7191
21926,5746
21927,6602
21928,5361
21929,7692
21930,9197
21931,5311
21932,7266
21933,8258
21934,5680
21935,8167
21936,5083
21937,7862
21938,5623
21939,6451
21940,5495
21941,9509
21942,6567
21943,7048
21944,7233
21945,8474
21946,7638
21947,7663
21948,6414
21949,5515
21950,7430
21951,8089
21952,6571
21953,6538
21954,7091
21955,5272
21956,6034
21957,8558
21958,5605
21959,5892
21960,5200
21961,8181
21962,6467
21963,7504
21964,6812
21965,6833
21966,6148
21967,7359
21968,6153
21969,7661
21970,8020
21971,5700
21972,5982
21973,7503
21974,6216
21975,6961
21976,5417
21977,5979
21978,5733
21979,7053
21980,5709
21981,7787
21982,6098
21983,9291
21984,8221
21985,5443
21986,7063
21987,6748
21988,5849
21989,6027
21990,6351
21991,6989
21992,5295
21993,9516
21994,6514
21995,5663
21996,6692
21997,5516
21998,8688
21999,8240
22000,7194
22001,6283
22002,7165
22003,7542
22004,8166
22005,7518
22006,5406
22007,6245
22008,5762
22009,6048
22010,8505
22011,6704
22012,6063
22013,8214
22014,7348
22015,8305
22016,7242
22017,9460
22018,6027
22019,7079
22020,5781
22021,5811
22022,6820
22023,7960
22024,7055
22025,6867
22026,7308
22027,7518
22028,5102
22029,8828
22030,5970
22031,6859
22032,7540
22033,6184
22034,8201
22035,7469
22036,7547
22037,5515
22038,8010
22039,5079
22040,6350
22041,7159
22042,7824
22043,6367
22044,9283
22045,7548
22046,6502
22047,6676
22048,8707
22049,7065
22050,8413
22051,6357
22052,5536
22053,6410
22054,7017
22055,7222
22056,7843
22057,7826
22058,5395
22059,7412
22060,5560
22061,6462
22062,7597
22063,7204
22064,5563
22065,6790
22066,5241
22067,7832
22068,6460
22069,8373
22070,8242
22071,5887
22072,6875
22073,7540
22074,8281
22075,5900
22076,8029
22077,7996
22078,6835
22079,5280
22080,6827
22081,8418
22082,9006
22083,6257
22084,7293
22085,6564
22086,7991
22087,7583
22088,6877
22089,9004
22090,5798
22091,5900
22092,6510
22093,8577
22094,7003
22095,5200
22096,7030
22097,6451
22098,7093
22099,5612
22100,8320
22101,8459
22102,6088
22103,9363
22104,6049
22105,7175
22106,5997
22107,9329
22108,6007
22109,6492
22110,5607
22111,8387
22112,5805
22113,9346
22114,5002
22115,7343
22116,6828
22117,5837
22118,6409
22119,7567
22120,5896
22121,6252
22122,5836
22123,6046
22124,7396
22125,8000
22126,9362
22127,5878
22128,9631
22129,6674
22130,8121
22131,5169
22132,6422
22133,6628
22134,6293
22135,6587
22136,7032
22137,6346
22138,6840
22139,6781
22140,5737
22141,8403
22142,6358
22143,8744
22144,7888
22145,5268
22146,5261
22147,6489
22148,5506
22149,6311
22150,7676
22151,9633
22152,6457
22153,6360
22154,6921
22155,7394
22156,7550
22157,7538
22158,8144
22159,8273
22160,7534
22161,6209
22162,6162
22163,8194
22164,7237
22165,6887
22166,7150
22167,6059
22168,5287
22169,5165
22170,6797
22171,6251
22172,6377
22173,6211
22174,7956
22175,7453
22176,7737
22177,8573
22178,9424
22179,6170
22180,7345
22181,7802
22182,6490
22183,5559
22184,7902
22185,9466
22186,6735
22187,6200
22188,6496
22189,6526
22190,7865
22191,7764
22192,5799
22193,8026
22194,5535
22195,6527
22196,5203
22197,6984
22198,6595
22199,6500
22200,6214
22201,6001
22202,5168
22203,5732
22204,6493
22205,7697
22206,7058
22207,7032
22208,6028
22209,6447
22210,6432
22211,6904
22212,5871
22213,8929
22214,6480
22215,5581
22216,6845
22217,6641
22218,5157
22219,6076
22220,5537
22221,8333
22222,5139
22223,7747
22224,6116
22225,6400
22226,6864
22227,6066
22228,5559
22229,6471
22230,6171
22231,6015
22232,5278
22233,6249
22234,7847
22235,5821
22236,9419
22237,5754
22238,5728
22239,7787
22240,6382
22241,9274
22242,9116
22243,5528
22244,5307
22245,5852
22246,5758
22247,6262
22248,6628
22249,6900
22250,6192
22251,5425
22252,8055
22253,5818
22254,5761
22255,6100
22256,6757
22257,6544
22258,7811
22259,6599
22260,6410
22261,7229
22262,7492
22263,5094
22264,8919
22265,7228
22266,5500
22267,7055
22268,9066
22269,6297
22270,7791
22271,6633
22272,7633
22273,8297
22274,8085
22275,7023
22276,7363
22277,5933
22278,7608
22279,6440
22280,5521
22281,5204
22282,5839
22283,5277
22284,5999
22285,8134
22286,8776
22287,6923
22288,6442
22289,6295
22290,6344
22291,6988
22292,7155
22293,6241
22294,5218
22295,9504
22296,5588
22297,6499
22298,5166
22299,7585
22300,5573
22301,6425
22302,6693
22303,6413
22304,7656
22305,8847
22306,5674
22307,7338
22308,6242
22309,6658
22310,6031
22311,6204
22312,6197
22313,9218
22314,7486
22315,8294
22316,6047
22317,5507
22318,7460
