,shares
5080,1500
5081,1500
5082,2000
5083,45
5084,11900
5085,1200
5086,5300
5087,1900
5088,993
5089,2700
5090,1400
5091,1200
5092,1200
5093,1500
5094,2600
5095,763
5096,640
5097,4400
5098,1400
5099,1600
5100,1100
5101,13500
5102,2700
5103,1100
5104,3500
5105,484
5106,698
5107,2000
5108,78600
5109,1300
5110,895
5111,872
5112,5
5113,925
5114,955
5115,581
5116,4500
5117,5300
5118,1900
5119,606
5120,56500
5121,1100
5122,10100
5123,1300
5124,6800
5125,905
5126,1300
5127,3700
5128,518
5129,656
5130,674
5131,850
5132,12300
5133,2300
5134,1900
5135,1500
5136,1200
5137,904
5138,3300
5139,1100
5140,806
5141,828
5142,1300
5143,1400
5144,1600
5145,644
5146,478
5147,773
5148,2600
5149,642
5150,1300
5151,4600
5152,1400
5153,8100
5154,10700
5155,1100
5156,897
5157,745
5158,2100
5159,1800
5160,9400
5161,13300
5162,1100
5163,2200
5164,2100
5165,903
5166,1000
5167,1600
5168,9100
5169,937
5170,654
5171,2800
5172,2200
5173,2900
5174,15900
5175,2300
5176,1200
5177,1200
5178,889
5179,890
5180,76
5181,2100
5182,2300
5183,2700
5184,749
5185,2000
5186,931
5187,10300
5188,550
5189,3600
5190,1700
5191,4500
5192,9800
5193,656
5194,1300
5195,999
5196,2800
5197,1300
5198,1700
5199,3200
5200,2000
5201,8600
5202,1400
5203,1200
5204,4900
5205,9200
5206,3500
5207,1700
5208,17900
5209,4200
5210,1100
5211,828
5212,2800
5213,723
5214,1100
5215,1100
5216,511
5217,667
5218,7200
5219,1100
5220,2200
5221,640
5222,1100
5223,833
5224,1200
5225,1200
5226,960
5227,730
5228,1400
5229,936
5230,2900
5231,1600
5232,877
5233,2400
5234,1600
5235,2300
5236,56500
5237,1100
5238,900
5239,777
5240,3200
5241,1100
5242,3400
5243,2300
5244,404
5245,2000
5246,57200
5247,2100
5248,4100
5249,809
5250,2100
5251,758
5252,723
5253,1300
5254,961
5255,701
5256,1200
5257,971
5258,1000
5259,682
5260,2500
5261,980
5262,2700
5263,5600
5264,5700
5265,2500
5266,9800
5267,2000
5268,971
5269,4000
5270,1200
5271,1600
5272,1900
5273,1700
5274,4500
5275,694
5276,1300
5277,5600
5278,1500
5279,2400
5280,1100
5281,578
5282,2300
5283,1400
5284,448
5285,1200
5286,1200
5287,1200
5288,741
5289,4700
5290,1100
5291,645
5292,518
5293,24000
5294,6300
5295,657
5296,6500
5297,1300
5298,5000
5299,1400
5300,1100
5301,2500
5302,640
5303,1700
5304,233400
5305,3500
5306,714
5307,3200
5308,1600
5309,1700
5310,983
5311,1100
5312,22500
5313,1100
5314,2700
5315,643
5316,1400
5317,1700
5318,3700
5319,761
5320,1300
5321,2400
5322,5500
5323,778
5324,853
5325,902
5326,1100
5327,2700
5328,1400
5329,7100
5330,2000
5331,4400
5332,1100
5333,16700
5334,1300
5335,827
5336,1000
5337,53100
5338,438
5339,512
5340,2000
5341,755
5342,910
5343,3300
5344,10800
5345,3200
5346,579
5347,2900
5348,8300
5349,2800
5350,1100
5351,1200
5352,748
5353,38400
5354,1300
5355,2500
5356,1000
5357,1300
5358,2700
5359,1400
5360,1100
5361,1200
5362,100300
5363,975
5364,957
5365,1000
5366,1300
5367,1800
5368,3500
5369,873
5370,10400
5371,1100
5372,1400
5373,469
5374,3500
5375,11500
5376,1200
5377,2500
5378,6100
5379,3300
5380,1000
5381,1900
5382,2100
5383,1200
5384,823
5385,1100
5386,998
5387,800
5388,1800
5389,846
5390,4400
5391,17400
5392,496
5393,826
5394,921
5395,1500
5396,4900
5397,4700
5398,919
5399,5100
5400,1300
5401,1300
5402,566
5403,19800
5404,862
5405,1500
5406,309
5407,9600
5408,560
5409,8600
5410,1300
5411,16800
5412,5200
5413,483
5414,623
5415,2300
5416,1100
5417,1200
5418,548
5419,3000
5420,718
5421,1100
5422,754
5423,1800
5424,1100
5425,967
5426,5700
5427,1400
5428,1200
5429,1300
5430,2900
5431,2000
5432,1400
5433,2100
5434,4800
5435,2100
5436,308
5437,2400
5438,7600
5439,877
5440,904
5441,2900
5442,2400
5443,1700
5444,6100
5445,478
5446,2200
5447,2000
5448,1400
5449,949
5450,6300
5451,1300
5452,11900
5453,1600
5454,1900
5455,8900
5456,2300
5457,324
5458,3500
5459,1800
5460,1400
5461,1100
5462,1000
5463,2500
5464,1000
5465,888
5466,1100
5467,9800
5468,914
5469,1100
5470,933
5471,1000
5472,1600
5473,4500
5474,699
5475,1200
5476,1600
5477,924
5478,825
5479,1800
5480,704
5481,3100
5482,925
5483,705
5484,1400
5485,4700
5486,902
5487,2500
5488,21500
5489,883
5490,958
5491,1700
5492,2200
5493,1400
5494,6700
5495,1200
5496,10900
5497,3200
5498,11300
5499,749
5500,882
5501,805
5502,1100
5503,787
5504,1300
5505,1200
5506,1100
5507,1200
5508,4400
5509,1700
5510,969
5511,4000
5512,2700
5513,1100
5514,1300
5515,1000
5516,72900
5517,512
5518,6200
5519,1600
5520,1000
5521,2200
5522,970
5523,717
5524,1000
5525,915
5526,466
5527,1300
5528,1600
5529,1900
5530,952
5531,4400
5532,1300
5533,1600
5534,1700
5535,439
5536,2200
5537,6300
5538,1800
5539,839
5540,12200
5541,1300
5542,2100
5543,1400
5544,1200
5545,12100
5546,5000
5547,1700
5548,2000
5549,5600
5550,1200
5551,2000
5552,4000
5553,1900
5554,3700
5555,673
5556,22300
5557,2300
5558,231
5559,4900
5560,1900
5561,5700
5562,1400
5563,3600
5564,847
5565,4400
5566,1200
5567,1100
5568,8000
5569,775
5570,676
5571,1000
5572,1900
5573,752
5574,406
5575,906
5576,375
5577,1100
5578,1400
5579,3200
5580,5200
5581,1100
5582,917
5583,74300
5584,987
5585,1800
5586,844
5587,1200
5588,1500
5589,4400
5590,20700
5591,1100
5592,13300
5593,1500
5594,4800
5595,3500
5596,9800
5597,6400
5598,1900
5599,5000
5600,1100
5601,2600
5602,3400
5603,783
5604,648
5605,5700
5606,1200
5607,3000
5608,1200
5609,1000
5610,1100
5611,2100
5612,447
5613,1800
5614,5100
5615,9300
5616,973
5617,1400
5618,1500
5619,1200
5620,2200
5621,1200
5622,833
5623,549
5624,2800
5625,3100
5626,2000
5627,1300
5628,1800
5629,1800
5630,10100
5631,1000
5632,1400
5633,2000
5634,1700
5635,966
5636,1100
5637,2300
5638,895
5639,2600
5640,1500
5641,839
5642,618
5643,2300
5644,2500
5645,1100
5646,2400
5647,998
5648,1300
5649,2000
5650,10900
5651,1500
5652,2000
5653,987
5654,2000
5655,1200
5656,1500
5657,2800
5658,1200
5659,1200
5660,1800
5661,1400
5662,1300
5663,870
5664,1500
5665,832
5666,368
5667,2100
5668,5100
5669,1700
5670,2000
5671,1900
5672,1600
5673,3100
5674,752
5675,1800
5676,2800
5677,916
5678,850
5679,3300
5680,741
5681,816
5682,444
5683,2800
5684,2200
5685,2700
5686,1300
5687,13300
5688,2000
5689,2000
5690,1700
5691,645
5692,20800
5693,794
5694,3900
5695,451
5696,1900
5697,2500
5698,1000
5699,909
5700,7800
5701,894
5702,1300
5703,3700
5704,1500
5705,261
5706,921
5707,1600
5708,1700
5709,918
5710,923
5711,681
5712,2700
5713,13600
5714,1600
5715,1500
5716,12400
5717,1500
5718,2600
5719,1600
5720,1100
5721,7700
5722,29900
5723,1700
5724,1300
5725,854
5726,667
5727,1600
5728,888
5729,1200
5730,734
5731,669
5732,651
5733,3300
5734,5700
5735,1100
5736,1200
5737,7800
5738,2100
5739,759
5740,1800
5741,842
5742,1300
5743,923
5744,3100
5745,3600
5746,1100
5747,3600
5748,1300
5749,8000
5750,2100
5751,6600
5752,945
5753,20600
5754,903
5755,939
5756,49500
5757,1200
5758,1100
5759,1700
5760,580
5761,1400
5762,1600
5763,11500
5764,1200
5765,3300
5766,2000
5767,1200
5768,692
5769,53500
5770,11900
5771,1500
5772,1600
5773,719
5774,802
5775,804
5776,2500
5777,716
5778,8700
5779,14200
5780,2100
5781,4500
5782,1600
5783,3200
5784,919
5785,1800
5786,1100
5787,1300
5788,1700
5789,3000
5790,6200
5791,3100
5792,1100
5793,54600
5794,1700
5795,1300
5796,778
5797,957
5798,1200
5799,589
5800,1200
5801,2200
5802,2100
5803,23900
5804,5100
5805,6500
5806,1000
5807,2400
5808,962
5809,1300
5810,1100
5811,1100
5812,650
5813,2000
5814,840
5815,1100
5816,1300
5817,1200
5818,724
5819,2300
5820,771
5821,4100
5822,1100
5823,1500
5824,2400
5825,2600
5826,1300
5827,697
5828,3500
5829,5700
5830,1300
5831,11800
5832,817
5833,2000
5834,15300
5835,1000
5836,1400
5837,12000
5838,1400
5839,8600
5840,1000
5841,21500
5842,1200
5843,2200
5844,809
5845,2800
5846,732
5847,3100
5848,80400
5849,128
5850,4100
5851,893
5852,806
5853,3100
5854,4300
5855,1100
5856,1000
5857,5800
5858,1000
5859,4500
5860,8500
5861,2300
5862,979
5863,16700
5864,979
5865,642
5866,2200
5867,2800
5868,2000
5869,991
5870,1400
5871,811
5872,3300
5873,910
5874,1000
5875,12800
5876,1000
5877,971
5878,2100
5879,1400
5880,868
5881,609
5882,940
5883,2700
5884,2100
5885,1200
5886,3400
5887,10300
5888,540
5889,1500
5890,1500
5891,3700
5892,1300
5893,923
5894,2800
5895,462
5896,1900
5897,16200
5898,21700
5899,834
5900,1200
5901,2000
5902,6000
5903,1200
5904,16200
5905,1000
5906,3100
5907,2800
5908,1500
5909,6800
5910,615
5911,1000
5912,4800
5913,761
5914,6900
5915,2600
5916,861
5917,630
5918,2600
5919,889
5920,24700
5921,5200
5922,6700
5923,4600
5924,1100
5925,731
5926,1500
5927,852
5928,991
5929,975
5930,654
5931,2900
5932,1400
5933,2300
5934,721
5935,1200
5936,2200
5937,434
5938,1800
5939,196700
5940,3500
5941,1100
5942,2400
5943,983
5944,13700
5945,1500
5946,22200
5947,841
5948,2600
5949,2000
5950,1500
5951,3500
5952,1200
5953,2100
5954,820
5955,1700
5956,613
5957,3800
5958,1400
5959,820
5960,1200
5961,1000
5962,2700
5963,789
5964,2600
5965,940
5966,2200
5967,670
5968,938
5969,621
5970,1400
5971,1400
5972,3100
5973,3200
5974,1200
5975,607
5976,2300
5977,1400
5978,3800
5979,11400
5980,3000
5981,4200
5982,1100
5983,694
5984,749
5985,1100
5986,737
5987,1300
5988,1000
5989,943
5990,4200
5991,2000
5992,689
5993,2000
5994,1900
5995,531
5996,2900
5997,903
5998,2700
5999,16500
6000,1000
6001,1200
6002,2600
6003,4600
6004,1300
6005,2700
6006,693
6007,1900
6008,658
6009,870
6010,1000
6011,4900
6012,657
6013,687
6014,907
6015,2800
6016,776
6017,1900
6018,1900
6019,705
6020,6100
6021,901
6022,1500
6023,3900
6024,4100
6025,1300
6026,20100
6027,3700
6028,9100
6029,436
6030,2100
6031,1600
6032,1900
6033,1000
6034,11100
6035,951
6036,912
6037,980
6038,3800
6039,3800
6040,3100
6041,674
6042,1100
6043,842
6044,1500
6045,438
6046,696
6047,2300
6048,5800
6049,1000
6050,440
6051,743
6052,2100
6053,20500
6054,23200
6055,15700
6056,885
6057,786
6058,708
6059,10300
6060,9100
6061,2400
6062,10300
6063,2200
6064,2500
6065,526
6066,2800
6067,1300
6068,2600
6069,2300
6070,238
6071,880
6072,1300
6073,880
6074,1400
6075,1600
6076,936
6077,1300
6078,2000
6079,799
6080,717
6081,1200
6082,1200
6083,5900
6084,25200
6085,4200
6086,1400
6087,4000
6088,1800
6089,1100
6090,1000
6091,964
6092,1500
6093,2100
6094,5400
6095,824
6096,544
6097,667
6098,614
6099,1700
6100,1200
6101,10000
6102,16600
6103,1100
6104,1400
6105,2900
6106,900
6107,1700
6108,973
6109,2300
6110,28300
6111,2200
6112,1000
6113,2300
6114,3400
6115,2000
6116,1400
6117,1000
6118,3000
6119,583
6120,1900
6121,2700
6122,892
6123,678
6124,6000
6125,1500
6126,1900
6127,794
6128,925
6129,2700
6130,829
6131,5000
6132,454
6133,788
6134,23100
6135,1400
6136,3200
6137,2700
6138,4300
6139,4000
6140,802
6141,7600
6142,1700
6143,977
6144,634
6145,916
6146,3300
6147,848
6148,13100
6149,5600
6150,1100
6151,873
6152,8800
6153,1300
6154,625
6155,3800
6156,640
6157,2900
6158,754
6159,541
6160,1100
6161,670
6162,700
6163,5900
6164,2100
6165,976
6166,9000
6167,3200
6168,12500
6169,1100
6170,11900
6171,1400
6172,685
6173,1400
6174,3200
6175,2200
6176,5900
6177,548
6178,1100
6179,702
6180,1100
6181,1300
6182,4700
6183,1200
6184,6700
6185,3400
6186,1900
6187,4200
6188,2700
6189,974
6190,1700
6191,1500
6192,809
6193,1500
6194,3700
6195,1200
6196,1200
6197,4200
6198,1800
6199,3600
6200,2400
6201,1800
6202,743
6203,3600
6204,4400
6205,6000
6206,2300
6207,3200
6208,661
6209,964
6210,906
6211,2900
6212,2400
6213,1200
6214,573
6215,6800
6216,3300
6217,1800
6218,974
6219,1000
6220,1200
6221,2600
6222,2100
6223,3600
6224,21600
6225,2100
6226,36200
6227,1200
6228,24900
6229,638
6230,1100
6231,878
6232,29700
6233,1000
6234,1800
6235,2900
6236,1200
6237,1300
6238,736
6239,902
6240,3800
6241,1800
6242,1400
6243,1200
6244,1100
6245,489
6246,11700
6247,732
6248,973
6249,1700
6250,1200
6251,1400
6252,15000
6253,1900
6254,698
6255,3000
6256,2300
6257,1100
6258,3400
6259,1100
6260,1100
6261,662
6262,762
6263,1500
6264,3800
6265,695
6266,12000
6267,1000
6268,745
6269,884
6270,4000
6271,573
6272,1200
6273,2400
6274,18800
6275,675
6276,1300
6277,6600
6278,2400
6279,4100
6280,874
6281,1000
6282,6300
6283,2100
6284,942
6285,2100
6286,1600
6287,3800
6288,2600
6289,2000
6290,7100
6291,1100
6292,1200
6293,1300
6294,1800
6295,4800
6296,2100
6297,855
6298,1800
6299,1900
6300,2800
6301,1500
6302,963
6303,1000
6304,6100
6305,2100
6306,11700
6307,3400
6308,1200
6309,1500
6310,1300
6311,2300
6312,1600
6313,1500
6314,773
6315,1100
6316,15100
6317,1600
6318,2100
6319,2300
6320,1800
6321,1400
6322,3900
6323,3600
6324,2900
6325,5500
6326,6600
6327,581
6328,2600
6329,548
6330,2600
6331,663
6332,711
6333,1200
6334,586
6335,3400
6336,1600
6337,1200
6338,1900
6339,516
6340,1100
6341,382
6342,187
6343,3300
6344,18500
6345,1700
6346,18100
6347,1100
6348,5600
6349,2200
6350,1700
6351,844
6352,6800
6353,1600
6354,901
6355,1400
6356,975
6357,2800
6358,1300
6359,2000
6360,3700
6361,1000
6362,547
6363,1200
6364,1600
6365,3800
6366,2200
6367,950
6368,758
6369,1100
6370,1300
6371,2600
6372,2200
6373,846
6374,1200
6375,695
6376,861
6377,1100
6378,2600
6379,801
6380,435
6381,2800
6382,741
6383,858
6384,3200
6385,1400
6386,629
6387,3000
6388,1200
6389,1300
6390,2000
6391,1100
6392,1100
6393,27700
6394,2500
6395,1800
6396,546
6397,584
6398,1900
6399,915
6400,1600
6401,1600
6402,6500
6403,1000
6404,1600
6405,1100
6406,669
6407,927
6408,985
6409,1200
6410,2200
6411,1900
6412,18000
6413,4700
6414,1300
6415,1600
6416,2800
6417,621
6418,9800
6419,16700
6420,1300
6421,1100
6422,29800
6423,1100
6424,7100
6425,1400
6426,1100
6427,881
6428,2000
6429,27800
6430,2500
6431,1300
6432,1300
6433,3400
6434,693
6435,2500
6436,1400
6437,1000
6438,914
6439,2300
6440,1100
6441,838
6442,560
6443,848
6444,502
6445,3500
6446,903
6447,714
6448,1100
6449,1500
6450,1300
6451,867
6452,5200
6453,550
6454,2700
6455,919
6456,1600
6457,5400
6458,1300
6459,1100
6460,882
6461,991
6462,710
6463,886
6464,2100
6465,1900
6466,4700
6467,1500
6468,2300
6469,1400
6470,2300
6471,2300
6472,2200
6473,677
6474,2400
6475,1200
6476,1300
6477,2000
6478,818
6479,1900
6480,2700
6481,14300
6482,960
6483,871
6484,943
6485,3100
6486,1000
6487,9700
6488,617
6489,921
6490,1100
6491,1200
6492,1300
6493,801
6494,3000
6495,1200
6496,954
6497,683
6498,3000
6499,729
6500,2600
6501,838
6502,2000
6503,1900
6504,723
6505,3900
6506,1500
6507,1100
6508,87600
6509,842
6510,918
6511,4000
6512,6100
6513,2100
6514,1200
6515,612
6516,262
6517,17300
6518,3000
6519,2500
6520,2900
6521,2000
6522,1900
6523,1400
6524,1900
6525,375
6526,925
6527,4800
6528,541
6529,494
6530,1100
6531,856
6532,6600
6533,8300
6534,480
6535,3600
6536,755
6537,2400
6538,946
6539,1100
6540,1000
6541,2700
6542,4700
6543,855
6544,1700
6545,2200
6546,9300
6547,3500
6548,2200
6549,2400
6550,11400
6551,1000
6552,2800
6553,1300
6554,2600
6555,1800
6556,735
6557,1300
6558,846
6559,1100
6560,1000
6561,1900
6562,1400
6563,3800
6564,2800
6565,3300
6566,3500
6567,3600
6568,1300
6569,1600
6570,3000
6571,2400
6572,3700
6573,6000
6574,927
6575,976
6576,2400
6577,1000
6578,688
6579,10000
6580,2400
6581,771
6582,1900
6583,1200
6584,951
6585,876
6586,5400
6587,914
6588,1100
6589,1100
6590,1400
6591,1700
6592,2500
6593,2200
6594,2000
6595,2000
6596,976
6597,1700
6598,1800
6599,1800
6600,33000
6601,2500
6602,4400
6603,6200
6604,872
6605,1100
6606,1100
6607,1300
6608,1300
6609,829
6610,950
6611,715
6612,930
6613,689
6614,1200
6615,1900
6616,2300
6617,1000
6618,2400
6619,2200
6620,16300
6621,3900
6622,4300
6623,3400
6624,3400
6625,4100
6626,2200
6627,1000
6628,574
6629,1100
6630,3100
6631,507
6632,1200
6633,1500
6634,882
6635,1200
6636,1300
6637,3800
6638,862
6639,1200
6640,776
6641,616
6642,1200
6643,4800
6644,3300
6645,1700
6646,1500
6647,78
6648,828
6649,1500
6650,743
6651,20400
6652,3000
6653,2100
6654,4800
6655,962
6656,2200
6657,18100
6658,1400
6659,851
6660,1900
6661,1300
6662,1300
6663,760
6664,4500
6665,748
6666,6400
6667,925
6668,910
6669,2100
6670,1300
6671,14800
6672,9700
6673,3000
6674,1100
6675,5000
6676,3100
6677,1700
6678,1200
6679,4900
6680,1100
6681,4200
6682,1100
6683,1200
6684,713
6685,9300
6686,1200
6687,25300
6688,522
6689,599
6690,1300
6691,1900
6692,1100
6693,70
6694,1600
6695,1300
6696,3300
6697,1500
6698,7200
6699,3600
6700,884
6701,1000
6702,1600
6703,2300
6704,1100
6705,822
6706,2500
6707,1000
6708,3300
6709,1200
6710,685
6711,1300
6712,1700
6713,669
6714,2500
6715,22800
6716,1000
6717,3000
6718,18300
6719,6200
6720,929
6721,1100
6722,818
6723,3200
6724,4000
6725,1600
6726,1300
6727,6000
6728,1300
6729,777
6730,969
6731,23000
6732,1100
6733,1800
6734,2800
6735,1200
6736,1900
6737,7000
6738,1200
6739,2700
6740,2100
6741,13900
6742,6300
6743,1600
6744,1100
6745,782
6746,1200
6747,970
6748,1600
6749,21400
6750,1500
6751,431
6752,1400
6753,928
6754,1200
6755,599
6756,1000
6757,1100
6758,6000
6759,3400
6760,2900
6761,1400
6762,751
6763,578
6764,1800
6765,947
6766,1400
6767,1200
6768,1200
6769,916
6770,795
6771,1000
6772,2300
6773,2800
6774,22000
6775,2600
6776,13100
6777,511
6778,514
6779,1200
6780,797
6781,987
6782,1200
6783,8500
6784,1300
6785,1700
6786,764
6787,646
6788,1100
6789,914
6790,1300
6791,1400
6792,1400
6793,4400
6794,2500
6795,1100
6796,846
6797,761
6798,5300
6799,1200
6800,594
6801,666
6802,3400
6803,23000
6804,1200
6805,22300
6806,4300
6807,1400
6808,1500
6809,968
6810,3800
6811,1000
6812,3000
6813,955
6814,2700
6815,11800
6816,1300
6817,919
6818,23700
6819,1200
6820,1400
6821,1700
6822,7100
6823,681
6824,773
6825,2700
6826,2800
6827,1600
6828,20300
6829,889
6830,2100
6831,1200
6832,1300
6833,859
6834,570
6835,778
6836,907
6837,1100
6838,1700
6839,1100
6840,1300
6841,3600
6842,2000
6843,2500
6844,2500
6845,407
6846,2000
6847,2400
6848,1200
6849,3700
6850,1900
6851,1000
6852,2200
6853,3000
6854,871
6855,987
6856,12100
6857,2700
6858,2800
6859,4000
6860,405
6861,919
6862,2100
6863,1200
6864,3100
6865,1000
6866,2900
6867,12300
6868,1700
6869,3200
6870,998
6871,251
6872,1000
6873,40600
6874,2000
6875,956
6876,519
6877,752
6878,557
6879,900
6880,2000
6881,32000
6882,2500
6883,1300
6884,9000
6885,1700
6886,1800
6887,3800
6888,1900
6889,6200
6890,771
6891,685
6892,8200
6893,2100
6894,813
6895,11300
6896,1200
6897,5900
6898,2900
6899,2700
6900,1700
6901,40000
6902,1400
6903,1100
6904,2500
6905,1000
6906,1500
6907,1500
6908,1200
6909,1400
6910,989
6911,2600
6912,982
6913,672
6914,822
6915,7800
6916,824
6917,1800
6918,795
6919,3300
6920,974
6921,1000
6922,2600
6923,874
6924,1800
6925,1300
6926,2700
6927,1300
6928,1400
6929,4400
6930,1600
6931,482
6932,2000
6933,4900
6934,3600
6935,2300
6936,1100
6937,979
6938,706
6939,854
6940,621
6941,698
6942,3300
6943,11400
6944,2400
6945,2400
6946,8000
6947,1300
6948,7900
6949,513
6950,6600
6951,1000
6952,6800
6953,765
6954,1800
6955,997
6956,1200
6957,942
6958,1800
6959,7700
6960,521
6961,14800
6962,861
6963,1000
6964,1200
6965,2200
6966,1500
6967,3800
6968,1100
6969,1000
6970,735
6971,697
6972,704
6973,948
6974,755
6975,3100
6976,3100
6977,1700
6978,1100
6979,2700
6980,1100
6981,899
6982,729
6983,4100
6984,2100
6985,1400
6986,434
6987,3900
6988,7800
6989,2500
6990,8800
6991,1400
6992,1200
6993,5900
6994,2000
6995,2800
6996,27600
6997,5400
6998,2400
6999,6600
7000,2600
7001,788
7002,1100
7003,2700
7004,6300
7005,7300
7006,810
7007,1400
7008,5400
7009,7100
7010,4500
7011,417
7012,4500
7013,973
7014,631
7015,1100
7016,1900
7017,1100
7018,1600
7019,2600
7020,850
7021,1400
7022,740
7023,838
7024,768
7025,1300
7026,2800
7027,779
7028,4100
7029,11200
7030,506
7031,1800
7032,856
7033,3700
7034,1100
7035,2900
7036,2100
7037,712
7038,1000
7039,928
7040,6400
7041,1100
7042,2600
7043,879
7044,4800
7045,860
7046,9800
7047,789
7048,4600
7049,2700
7050,960
7051,1400
7052,10400
7053,16200
7054,685
7055,1200
7056,1900
7057,841
7058,1600
7059,2600
7060,1300
7061,1600
7062,787
7063,952
7064,1100
7065,1200
7066,64
7067,963
7068,1300
7069,573
7070,2800
7071,2400
7072,7800
7073,53700
7074,1100
7075,1500
7076,420
7077,2100
7078,1300
7079,942
7080,1400
7081,985
7082,2500
7083,977
7084,1200
7085,863
7086,743
7087,811
7088,12400
7089,997
7090,22500
7091,698
7092,1300
7093,7900
7094,939
7095,843
7096,824
7097,1400
7098,804
7099,1500
7100,10700
7101,764
7102,749
7103,2600
7104,2900
7105,655
7106,854
7107,791
7108,5700
7109,6600
7110,691
7111,2800
7112,1100
7113,1100
7114,1000
7115,5000
7116,1300
7117,1000
7118,1100
7119,1200
7120,3800
7121,2700
7122,1200
7123,1400
7124,1500
7125,1000
7126,2000
7127,3200
7128,3800
7129,1300
7130,767
7131,598
7132,1300
7133,3200
7134,842
7135,2400
7136,782
7137,1200
7138,860
7139,986
7140,911
7141,537
7142,3600
7143,1100
7144,2000
7145,119
7146,471
7147,1300
7148,1400
7149,2100
7150,1500
7151,3900
7152,6200
7153,703
7154,1400
7155,1700
7156,2900
7157,15100
7158,2400
7159,1200
7160,2000
7161,5000
7162,3800
7163,821
7164,1500
7165,1600
7166,1400
7167,24500
7168,989
7169,835
7170,2800
7171,1800
7172,2400
7173,773
7174,1800
7175,580
7176,506
7177,2500
7178,3600
7179,1200
7180,2400
7181,1400
7182,964
7183,1900
7184,1100
7185,1700
7186,1300
7187,1000
7188,1700
7189,1900
7190,3200
7191,834
7192,1800
7193,1300
7194,5400
7195,455
7196,1200
7197,11700
7198,952
7199,2200
7200,6800
7201,1400
7202,26600
7203,2200
7204,863
7205,1600
7206,995
7207,1200
7208,987
7209,751
7210,1000
7211,3900
7212,8700
7213,3200
7214,9300
7215,425
7216,2000
7217,110
7218,679
7219,553
7220,3400
7221,566
7222,1300
7223,1100
7224,1400
7225,822
7226,701
7227,4700
7228,7100
7229,1700
7230,1200
7231,753
7232,1000
7233,2500
7234,1100
7235,2200
7236,1500
7237,5000
7238,619
7239,1100
7240,1000
7241,3000
7242,5200
7243,6800
7244,651
7245,5600
7246,1400
7247,1800
7248,489
7249,3600
7250,695
7251,885
7252,2000
7253,652
7254,830
7255,610
7256,835
7257,1100
7258,4800
7259,232
7260,819
7261,947
7262,1500
7263,9300
7264,980
7265,796
7266,3000
7267,696
7268,883
7269,685
7270,1200
7271,29800
7272,1500
7273,962
7274,22300
7275,488
7276,721
7277,1000
7278,1500
7279,339
7280,867
7281,758
7282,951
7283,1300
7284,1100
7285,2200
7286,874
7287,1300
7288,1200
7289,781
7290,1700
7291,675
7292,1500
7293,879
7294,750
7295,1100
7296,926
7297,2300
7298,30000
7299,1500
7300,6100
7301,743
7302,1200
7303,2900
7304,11500
7305,691
7306,768
7307,1700
7308,3000
7309,686
7310,816
7311,1200
7312,919
7313,2000
7314,857
7315,555
7316,7300
7317,2700
7318,22800
7319,1600
7320,6000
7321,34300
7322,13000
7323,11300
7324,620
7325,2000
7326,583
7327,952
7328,4100
7329,24500
7330,911
7331,1400
7332,1900
7333,7300
7334,873
7335,1500
7336,5600
7337,1100
7338,1400
7339,2300
7340,8800
7341,722
7342,1400
7343,5700
7344,11900
7345,2400
7346,1600
7347,15800
7348,1100
7349,18600
7350,6100
7351,1400
7352,11100
7353,1900
7354,10200
7355,955
7356,14300
7357,563
7358,1100
7359,4400
7360,742
7361,427
7362,3100
7363,1600
7364,1100
7365,1900
7366,2400
7367,889
7368,7600
7369,1100
7370,932
7371,891
7372,619
7373,3000
7374,716
7375,1200
7376,10900
7377,828
7378,1800
7379,1400
7380,1000
7381,1500
7382,2100
7383,1200
7384,1100
7385,1200
7386,7000
7387,744
7388,4100
7389,10800
7390,1700
7391,445
7392,1100
7393,823
7394,1200
7395,3700
7396,2900
7397,1300
7398,1000
7399,1500
7400,1200
7401,910
7402,1100
7403,464
7404,2000
7405,2300
7406,726
7407,1200
7408,2400
7409,833
7410,2400
7411,2300
7412,5400
7413,4200
7414,1100
7415,2300
7416,5500
7417,5400
7418,807
7419,811
7420,1100
7421,1300
7422,4900
7423,2000
7424,1200
7425,7800
7426,1400
7427,3700
7428,2600
7429,701
7430,2700
7431,958
7432,2900
7433,3000
7434,8900
7435,851
7436,1000
7437,1400
7438,4100
7439,10100
7440,623
7441,1100
7442,18400
7443,736
7444,1300
7445,959
7446,2200
7447,54900
7448,1100
7449,2100
7450,3000
7451,1000
7452,1200
7453,838
7454,6100
7455,1100
7456,925
7457,10100
7458,2500
7459,1500
7460,964
7461,2900
7462,629
7463,48500
7464,562
7465,4300
7466,864
7467,197600
7468,2100
7469,4300
7470,590
7471,9300
7472,1900
7473,1900
7474,634
7475,1400
7476,840
7477,6500
7478,2900
7479,9700
7480,1300
7481,1600
7482,2100
7483,1400
7484,2200
7485,2200
7486,2800
7487,949
7488,16700
7489,2300
7490,2500
7491,1200
7492,870
7493,13100
7494,1000
7495,1400
7496,1900
7497,716
7498,5800
7499,996
7500,4000
7501,624
7502,2200
7503,1300
7504,1800
7505,1400
7506,5800
7507,1200
7508,678
7509,1300
7510,3200
7511,4500
7512,7100
7513,914
7514,2200
7515,1400
7516,812
7517,62900
7518,1600
7519,1300
7520,554
7521,783
7522,503
7523,452
7524,1300
7525,4300
7526,1800
7527,648
7528,10000
