,shares
16621,486
16622,466
16623,296
16624,455
16625,494
16626,390
16627,435
16628,460
16629,462
16630,429
16631,445
16632,454
16633,435
16634,270
16635,471
16636,459
16637,473
16638,229
16639,386
16640,333
16641,345
16642,463
16643,444
16644,454
16645,296
16646,404
16647,257
16648,433
16649,438
16650,332
16651,390
16652,392
16653,415
16654,438
16655,432
16656,393
16657,408
16658,417
16659,455
16660,387
16661,487
16662,474
16663,460
16664,439
16665,432
16666,343
16667,453
16668,481
16669,439
16670,404
16671,369
16672,102
16673,443
16674,399
16675,230
16676,363
16677,487
16678,487
16679,461
16680,450
16681,398
16682,242
16683,443
16684,380
16685,465
16686,268
16687,475
16688,414
16689,442
16690,244
16691,451
16692,328
16693,359
16694,447
16695,404
16696,419
16697,296
16698,416
16699,106
16700,419
16701,125
16702,303
16703,404
16704,488
16705,281
16706,235
16707,441
16708,439
16709,430
16710,404
16711,439
16712,232
16713,447
16714,458
16715,300
16716,452
16717,429
16718,471
16719,416
16720,440
16721,400
16722,195
16723,231
16724,379
16725,400
16726,383
16727,367
16728,344
16729,490
16730,421
16731,205
16732,484
16733,462
16734,407
16735,376
16736,466
16737,468
16738,199
16739,359
16740,437
16741,431
16742,279
16743,413
16744,466
16745,394
16746,441
16747,127
16748,396
16749,228
16750,444
16751,419
16752,462
16753,334
16754,373
16755,433
16756,258
16757,477
16758,264
16759,459
16760,413
16761,390
16762,477
16763,121
16764,301
16765,198
16766,357
16767,469
16768,423
16769,389
16770,436
16771,122
16772,444
16773,420
16774,407
16775,414
16776,322
16777,410
16778,457
16779,405
16780,244
16781,440
16782,488
16783,271
16784,417
16785,334
16786,377
16787,445
16788,129
16789,144
16790,324
16791,463
16792,445
16793,492
16794,410
16795,219
16796,263
16797,447
16798,234
16799,259
16800,455
16801,287
16802,462
16803,70
16804,442
16805,229
16806,474
16807,475
16808,477
16809,103
16810,478
16811,184
16812,442
16813,407
16814,483
16815,473
16816,451
16817,292
16818,472
16819,453
16820,423
16821,357
16822,448
16823,430
16824,228
16825,418
16826,467
16827,382
16828,25
16829,446
16830,423
16831,415
16832,164
16833,210
16834,194
16835,353
16836,419
16837,488
16838,234
16839,381
16840,474
16841,450
16842,415
16843,483
16844,435
16845,456
16846,366
16847,469
16848,401
16849,463
16850,412
16851,446
16852,174
16853,339
16854,293
16855,410
16856,419
16857,378
16858,437
16859,147
16860,465
16861,341
16862,480
16863,209
16864,491
16865,302
16866,284
16867,251
16868,426
16869,275
16870,443
16871,488
16872,432
16873,483
16874,404
16875,349
16876,457
16877,436
16878,450
16879,466
16880,320
16881,426
16882,348
16883,231
16884,371
16885,438
16886,385
16887,414
16888,437
16889,453
16890,457
16891,430
16892,356
16893,478
16894,130
16895,288
16896,387
16897,488
16898,101
16899,479
16900,159
16901,347
16902,342
16903,370
16904,468
16905,242
16906,438
16907,476
16908,428
16909,204
16910,404
16911,428
16912,377
16913,45
16914,415
16915,346
16916,206
16917,353
16918,374
16919,467
16920,466
16921,338
16922,493
16923,93
16924,440
16925,450
16926,287
16927,439
16928,237
16929,307
16930,187
16931,403
16932,419
16933,308
16934,471
16935,473
16936,492
16937,285
16938,423
16939,464
16940,412
16941,443
16942,431
16943,394
16944,436
16945,485
16946,210
16947,422
16948,224
16949,430
16950,238
16951,408
16952,177
16953,413
16954,464
16955,477
16956,460
16957,465
16958,224
16959,330
16960,455
16961,449
16962,416
16963,453
16964,428
16965,468
16966,459
16967,443
16968,433
16969,106
16970,432
16971,45
16972,279
16973,425
16974,459
16975,433
16976,450
16977,418
16978,472
16979,365
16980,366
16981,409
16982,476
16983,418
16984,471
16985,456
16986,486
16987,470
16988,482
16989,443
16990,250
16991,343
16992,336
16993,430
16994,388
16995,412
16996,54
16997,445
16998,246
16999,304
17000,345
17001,486
17002,415
17003,399
17004,444
17005,427
17006,312
17007,102
17008,167
17009,493
17010,487
17011,431
17012,84
17013,436
17014,69
17015,424
17016,429
17017,446
17018,425
17019,450
17020,470
17021,345
17022,399
17023,271
17024,485
17025,406
17026,141
17027,387
17028,290
17029,452
17030,301
17031,84
17032,374
17033,490
17034,384
17035,441
17036,417
17037,260
17038,483
17039,472
17040,456
17041,297
17042,432
17043,426
17044,486
17045,356
17046,399
17047,300
17048,433
17049,403
17050,348
17051,448
17052,451
17053,467
17054,399
17055,429
17056,462
17057,487
17058,492
17059,434
17060,380
17061,439
17062,293
17063,464
17064,333
17065,308
17066,430
17067,488
17068,151
17069,489
17070,398
17071,443
17072,272
17073,141
17074,423
17075,309
17076,493
17077,431
17078,249
17079,204
17080,495
17081,46
17082,444
17083,446
17084,466
17085,224
17086,402
17087,353
17088,382
17089,45
17090,462
17091,406
17092,205
17093,438
17094,464
17095,425
17096,253
17097,448
17098,144
17099,463
17100,445
17101,377
17102,461
17103,251
17104,389
17105,455
17106,261
17107,440
17108,433
17109,493
17110,450
17111,404
17112,393
17113,367
17114,483
17115,449
17116,378
17117,476
17118,457
17119,447
17120,482
17121,421
17122,427
17123,314
17124,420
17125,482
17126,260
17127,399
17128,151
17129,266
17130,398
17131,468
17132,321
17133,415
17134,340
17135,447
17136,392
17137,168
17138,458
17139,460
17140,179
17141,279
17142,410
17143,37
17144,384
17145,232
17146,487
17147,417
17148,257
17149,453
17150,55
17151,442
17152,427
17153,480
17154,339
17155,474
17156,437
17157,436
17158,92
17159,439
17160,259
17161,461
17162,435
17163,284
17164,54
17165,487
17166,483
17167,427
17168,340
17169,443
17170,147
17171,466
17172,25
17173,455
17174,418
17175,447
17176,435
17177,469
17178,432
17179,455
17180,411
17181,404
17182,466
17183,449
17184,397
17185,419
17186,293
17187,343
17188,446
17189,476
17190,404
17191,481
17192,420
17193,450
17194,303
17195,316
17196,479
17197,344
17198,434
17199,456
17200,145
17201,443
17202,451
17203,250
17204,256
17205,441
17206,491
17207,421
17208,427
17209,490
17210,349
17211,414
17212,372
17213,373
17214,446
17215,331
17216,336
17217,350
17218,473
17219,473
17220,469
17221,444
17222,383
17223,370
17224,223
17225,452
17226,428
17227,426
17228,438
17229,360
17230,464
17231,295
17232,342
17233,434
17234,407
17235,456
17236,484
17237,32
17238,410
17239,232
17240,125
17241,464
17242,372
17243,425
17244,348
17245,253
17246,259
17247,385
17248,320
17249,469
17250,150
17251,451
17252,466
17253,365
17254,242
17255,435
17256,412
17257,448
17258,478
17259,319
17260,317
17261,399
17262,391
17263,461
17264,385
17265,298
17266,418
17267,436
17268,410
17269,460
17270,459
17271,470
17272,155
17273,45
17274,476
17275,445
17276,456
17277,379
17278,134
17279,351
17280,156
17281,70
17282,276
17283,363
17284,435
17285,408
17286,335
17287,411
17288,358
17289,438
17290,354
17291,360
17292,415
17293,387
17294,484
17295,455
17296,431
17297,474
17298,243
17299,341
17300,311
17301,423
17302,465
17303,395
17304,462
17305,431
17306,436
17307,401
17308,371
17309,451
17310,396
17311,467
17312,447
17313,453
17314,473
17315,277
17316,371
17317,413
17318,272
17319,460
17320,461
17321,377
17322,428
17323,369
17324,421
17325,454
17326,371
17327,347
17328,463
17329,374
17330,482
17331,401
17332,489
17333,468
17334,431
17335,90
17336,356
17337,437
17338,469
17339,435
17340,376
17341,226
17342,468
17343,275
17344,384
17345,355
17346,380
17347,403
17348,465
17349,446
17350,429
17351,459
17352,343
17353,453
17354,471
17355,430
17356,429
17357,421
17358,465
17359,385
17360,448
17361,445
17362,434
17363,427
17364,450
17365,475
17366,367
17367,457
17368,446
17369,434
17370,460
17371,434
17372,243
17373,485
17374,420
17375,303
17376,424
17377,293
17378,469
17379,362
17380,320
17381,180
17382,454
17383,451
17384,418
17385,347
17386,202
17387,239
17388,76
17389,382
17390,401
17391,454
17392,408
17393,481
17394,440
17395,467
17396,386
17397,22
17398,431
17399,354
17400,446
17401,471
17402,451
17403,438
17404,226
17405,425
17406,357
17407,132
17408,436
17409,406
17410,429
17411,356
17412,475
17413,155
17414,353
17415,220
17416,457
17417,237
17418,164
17419,209
17420,236
17421,412
17422,417
17423,475
17424,210
17425,260
17426,453
17427,452
17428,81
17429,482
17430,355
17431,428
17432,412
17433,398
17434,276
17435,315
17436,410
17437,337
17438,402
17439,440
17440,465
17441,333
17442,222
17443,461
17444,421
17445,468
17446,392
17447,365
17448,348
17449,209
17450,477
17451,167
17452,448
17453,404
17454,306
17455,459
17456,438
17457,312
17458,437
17459,454
17460,453
17461,445
17462,368
17463,403
17464,464
17465,423
17466,458
17467,473
17468,429
17469,228
17470,482
17471,430
17472,463
17473,359
17474,404
17475,438
17476,251
17477,454
17478,154
17479,382
17480,251
17481,442
17482,465
17483,126
17484,89
17485,371
17486,360
17487,463
17488,436
17489,435
17490,94
17491,144
17492,214
17493,455
17494,287
17495,404
17496,454
17497,449
17498,481
17499,452
17500,306
17501,333
17502,285
17503,475
17504,304
17505,469
17506,444
17507,289
17508,225
17509,219
17510,454
17511,180
17512,481
17513,489
17514,417
17515,418
17516,431
17517,430
17518,137
17519,280
17520,349
17521,489
17522,430
17523,193
17524,430
17525,271
17526,297
17527,389
17528,150
17529,329
17530,498
17531,411
17532,286
17533,235
17534,464
17535,389
17536,148
17537,360
17538,472
17539,379
17540,333
17541,485
17542,171
17543,379
17544,427
17545,470
17546,236
17547,464
17548,474
17549,267
17550,407
17551,386
17552,306
17553,307
17554,340
17555,252
17556,380
17557,480
17558,448
17559,422
17560,448
17561,428
17562,467
17563,461
17564,453
17565,124
17566,425
17567,469
17568,340
17569,126
17570,117
17571,201
17572,460
17573,455
17574,466
17575,483
17576,399
17577,491
17578,354
17579,154
17580,482
17581,281
17582,414
17583,477
17584,145
17585,292
17586,388
17587,443
17588,294
17589,433
17590,390
17591,402
17592,361
17593,432
17594,329
17595,140
17596,423
17597,475
17598,162
17599,385
17600,205
17601,489
17602,434
17603,440
17604,461
17605,311
17606,376
17607,383
17608,408
17609,249
17610,349
17611,95
17612,443
17613,431
17614,482
17615,469
17616,174
17617,481
17618,481
17619,257
17620,405
17621,322
17622,243
17623,239
17624,149
17625,398
17626,431
17627,453
17628,406
17629,400
17630,370
17631,473
17632,436
17633,391
17634,456
17635,451
17636,421
17637,90
17638,308
17639,342
17640,165
17641,347
17642,270
17643,432
17644,466
17645,465
17646,428
17647,233
17648,482
17649,447
17650,468
17651,463
17652,464
17653,311
17654,478
17655,443
17656,461
17657,432
17658,357
17659,474
17660,424
17661,412
17662,301
17663,473
17664,303
17665,446
17666,419
17667,448
17668,444
17669,470
17670,323
17671,190
17672,488
17673,381
17674,434
17675,473
17676,306
17677,457
17678,460
17679,334
17680,323
17681,388
17682,434
17683,411
17684,347
17685,391
17686,448
17687,449
17688,381
17689,228
17690,385
17691,486
17692,234
17693,63
17694,240
17695,462
17696,251
17697,274
17698,441
17699,417
17700,331
17701,383
17702,300
17703,401
17704,454
17705,282
17706,444
17707,441
17708,468
17709,85
17710,387
17711,317
17712,452
17713,212
17714,429
17715,411
17716,309
17717,461
17718,491
17719,348
17720,436
17721,390
17722,405
17723,410
17724,216
17725,442
17726,157
17727,249
17728,439
17729,435
17730,447
17731,73
17732,391
17733,409
17734,259
17735,392
17736,253
17737,336
17738,461
17739,333
17740,132
17741,401
17742,188
17743,235
17744,424
17745,452
17746,439
17747,337
17748,465
17749,265
17750,455
17751,386
17752,435
17753,474
17754,381
17755,425
17756,178
17757,391
17758,412
17759,463
17760,436
17761,390
17762,486
17763,447
17764,443
17765,440
17766,474
17767,461
17768,482
17769,106
17770,451
17771,409
17772,386
17773,396
17774,247
17775,455
17776,366
17777,374
17778,385
17779,479
17780,370
17781,257
17782,470
17783,457
17784,443
17785,452
17786,76
17787,435
17788,303
17789,416
17790,151
17791,403
17792,198
17793,456
17794,438
17795,213
17796,402
17797,119
17798,475
17799,426
17800,451
17801,414
17802,162
17803,487
17804,298
17805,290
17806,272
17807,454
17808,460
17809,316
17810,370
17811,472
17812,455
17813,405
17814,465
17815,176
17816,307
17817,90
17818,241
17819,408
17820,419
17821,341
17822,298
17823,488
17824,402
17825,385
17826,485
17827,477
17828,148
17829,217
17830,375
17831,326
17832,436
17833,423
17834,310
17835,486
17836,239
17837,351
17838,471
17839,337
17840,427
17841,378
17842,233
17843,440
17844,409
17845,123
17846,470
17847,267
17848,464
17849,313
17850,358
17851,395
17852,480
17853,47
17854,215
17855,469
17856,382
17857,467
17858,196
17859,465
17860,473
17861,341
17862,340
17863,156
17864,369
17865,122
17866,446
17867,315
17868,464
17869,242
17870,423
17871,408
17872,394
17873,358
17874,485
17875,223
17876,427
17877,410
17878,455
17879,389
17880,485
17881,307
17882,192
17883,469
17884,341
17885,409
17886,427
17887,426
17888,343
17889,396
17890,448
17891,472
17892,302
17893,258
17894,485
17895,462
17896,428
17897,167
17898,438
17899,246
17900,238
17901,471
17902,209
17903,186
17904,482
17905,415
17906,185
17907,433
17908,347
17909,426
17910,462
17911,473
17912,141
17913,465
17914,466
17915,411
17916,338
17917,229
17918,479
17919,449
17920,179
17921,438
17922,475
17923,426
17924,317
17925,470
17926,412
17927,188
17928,261
17929,387
17930,414
17931,408
17932,366
17933,446
17934,415
17935,427
17936,465
17937,96
17938,448
17939,285
17940,222
17941,406
17942,439
17943,333
17944,437
17945,386
17946,383
17947,420
17948,128
17949,407
17950,430
17951,317
17952,266
17953,283
17954,126
17955,451
17956,450
17957,396
17958,472
17959,464
17960,454
17961,354
17962,359
17963,476
17964,442
17965,328
17966,277
17967,258
17968,490
17969,491
17970,313
17971,399
17972,439
17973,384
17974,490
17975,361
17976,184
17977,447
17978,470
17979,442
17980,218
17981,477
17982,423
17983,44
17984,389
17985,469
17986,363
17987,482
17988,437
17989,372
17990,423
17991,279
17992,387
17993,263
17994,399
17995,209
17996,344
17997,295
17998,449
17999,416
18000,445
18001,206
18002,74
18003,159
18004,178
18005,491
18006,480
18007,367
18008,435
18009,437
18010,348
18011,458
18012,358
18013,305
18014,263
18015,464
18016,380
18017,415
18018,424
18019,379
18020,141
18021,400
18022,458
18023,354
18024,413
18025,46
18026,408
18027,249
18028,481
18029,401
18030,488
18031,109
18032,442
18033,448
18034,425
18035,458
18036,476
18037,316
18038,375
18039,425
18040,259
18041,402
18042,470
18043,471
18044,145
18045,378
18046,112
18047,337
18048,291
18049,365
18050,441
18051,474
18052,336
18053,430
18054,450
18055,263
18056,455
18057,457
18058,478
18059,470
18060,491
18061,440
18062,470
18063,448
18064,426
18065,472
18066,344
18067,407
18068,447
18069,300
18070,470
18071,420
18072,488
18073,272
18074,473
18075,213
18076,135
18077,195
18078,229
18079,151
18080,456
18081,157
18082,228
18083,306
18084,461
18085,401
18086,45
18087,385
18088,442
18089,234
18090,438
18091,432
18092,315
18093,397
18094,144
18095,146
18096,410
18097,225
18098,405
18099,449
18100,363
18101,428
18102,267
18103,451
18104,340
18105,276
18106,319
18107,162
18108,410
18109,200
18110,484
18111,485
18112,466
18113,443
18114,207
18115,444
18116,333
18117,418
18118,446
18119,235
18120,430
18121,410
18122,231
18123,349
18124,440
18125,390
18126,446
18127,457
18128,294
18129,483
18130,396
18131,392
18132,412
18133,177
18134,209
18135,464
18136,437
18137,470
18138,368
18139,235
18140,424
18141,439
18142,387
18143,385
18144,117
18145,455
18146,470
18147,403
18148,404
18149,124
18150,449
18151,361
18152,442
18153,390
18154,252
18155,242
18156,423
18157,464
18158,452
18159,462
18160,473
18161,188
18162,458
18163,427
18164,462
18165,197
18166,476
18167,328
18168,230
18169,471
18170,395
18171,255
18172,51
18173,419
18174,471
18175,422
18176,470
18177,447
18178,483
18179,379
18180,476
18181,380
18182,412
18183,436
18184,410
18185,215
18186,362
18187,456
18188,380
18189,217
18190,133
18191,443
18192,368
18193,319
18194,454
18195,435
18196,459
18197,399
18198,475
18199,421
18200,433
18201,408
18202,282
18203,442
18204,409
18205,181
18206,405
18207,469
18208,408
18209,363
18210,153
18211,424
18212,432
18213,446
18214,253
18215,417
18216,372
18217,277
18218,161
18219,347
18220,486
18221,481
18222,324
18223,456
18224,181
18225,271
18226,494
18227,85
18228,424
18229,425
18230,325
18231,394
18232,208
18233,466
18234,304
18235,496
18236,233
18237,205
18238,389
18239,470
18240,448
18241,310
18242,446
18243,406
18244,305
18245,438
18246,443
18247,343
18248,452
18249,398
18250,463
18251,448
18252,232
18253,431
18254,417
18255,439
18256,386
18257,355
18258,420
18259,302
18260,436
18261,436
18262,262
18263,249
18264,168
18265,400
18266,447
18267,124
18268,473
18269,409
18270,444
18271,310
18272,466
18273,476
18274,453
18275,480
18276,58
18277,182
18278,450
18279,81
18280,391
18281,437
18282,411
18283,448
18284,131
18285,221
18286,357
18287,345
18288,464
18289,404
18290,436
18291,459
18292,438
18293,407
18294,325
18295,457
18296,476
18297,407
18298,368
18299,333
18300,444
18301,432
18302,481
18303,453
18304,140
18305,439
18306,463
18307,442
18308,480
18309,409
18310,451
18311,442
18312,409
18313,437
18314,425
18315,443
18316,441
18317,413
18318,384
18319,389
18320,451
18321,474
18322,455
18323,47
18324,437
18325,495
18326,286
18327,448
18328,470
18329,228
18330,270
18331,437
18332,490
18333,443
18334,104
18335,446
18336,439
18337,435
18338,278
18339,415
18340,454
18341,327
18342,413
18343,441
18344,441
18345,176
18346,406
18347,356
18348,459
18349,339
18350,224
18351,396
18352,45
18353,468
18354,367
18355,436
18356,303
18357,413
18358,445
18359,449
18360,471
18361,119
18362,434
18363,470
18364,491
18365,472
18366,67
18367,423
18368,466
18369,419
18370,138
18371,219
18372,327
18373,431
18374,193
18375,467
18376,393
18377,374
18378,375
18379,429
18380,406
18381,483
18382,488
18383,486
18384,184
18385,361
18386,313
18387,441
18388,299
18389,191
18390,290
18391,416
18392,153
18393,391
18394,452
18395,332
18396,484
18397,439
18398,473
18399,436
18400,429
18401,420
18402,286
18403,306
18404,457
18405,364
18406,344
18407,337
18408,93
18409,448
18410,452
18411,448
18412,375
18413,493
18414,231
18415,419
18416,106
18417,416
18418,329
18419,410
18420,415
18421,136
18422,488
18423,450
18424,481
18425,449
18426,330
18427,421
18428,377
18429,450
18430,454
18431,301
18432,497
18433,268
18434,379
18435,484
18436,221
18437,410
18438,270
18439,295
18440,182
18441,253
18442,470
18443,407
18444,119
18445,438
18446,192
18447,328
18448,240
18449,391
18450,172
18451,409
18452,425
18453,434
18454,443
18455,279
18456,305
18457,494
18458,484
18459,261
18460,214
18461,272
18462,259
18463,119
18464,219
18465,239
18466,376
18467,317
18468,353
18469,401
18470,455
18471,427
18472,353
18473,452
18474,448
18475,482
18476,314
18477,477
18478,425
18479,392
18480,486
18481,65
18482,124
18483,391
18484,490
18485,452
18486,464
18487,342
18488,423
18489,226
18490,447
18491,464
18492,461
18493,414
18494,463
18495,416
18496,415
18497,179
18498,445
18499,105
18500,466
18501,247
18502,457
18503,434
18504,445
18505,362
18506,202
18507,433
18508,378
18509,489
18510,217
18511,479
18512,454
18513,156
18514,415
18515,454
18516,431
18517,130
18518,408
18519,489
18520,444
18521,478
18522,404
18523,445
18524,462
18525,427
18526,461
18527,434
18528,154
18529,446
18530,469
18531,414
18532,453
18533,434
18534,468
18535,394
18536,414
18537,495
18538,464
18539,377
18540,443
18541,435
18542,424
18543,421
18544,379
18545,442
18546,138
18547,461
18548,373
18549,458
18550,467
18551,51
18552,204
18553,474
18554,466
18555,406
18556,398
18557,386
18558,260
18559,426
18560,335
18561,471
18562,404
18563,70
18564,227
18565,386
18566,467
18567,394
18568,470
18569,422
18570,384
18571,377
18572,404
18573,439
18574,445
18575,470
18576,313
18577,486
18578,406
18579,492
18580,351
18581,475
18582,68
18583,184
18584,428
18585,216
18586,480
18587,300
18588,461
18589,413
18590,267
18591,322
18592,425
18593,479
18594,350
18595,433
18596,401
18597,272
18598,456
18599,485
18600,338
18601,382
18602,462
18603,290
18604,405
18605,435
18606,457
18607,414
18608,400
18609,302
18610,414
18611,286
18612,466
18613,467
18614,481
18615,450
18616,455
18617,429
18618,468
18619,170
18620,421
18621,375
18622,161
18623,477
18624,247
18625,496
18626,231
18627,405
18628,416
18629,434
18630,472
18631,125
18632,245
18633,443
18634,458
18635,453
18636,256
18637,241
18638,406
18639,427
18640,444
18641,318
18642,169
18643,328
18644,459
18645,461
18646,391
18647,376
18648,427
18649,124
18650,460
18651,189
18652,323
18653,385
18654,471
18655,399
18656,449
18657,199
18658,415
18659,328
18660,176
18661,432
18662,277
18663,401
18664,449
18665,289
18666,365
18667,450
18668,381
18669,435
18670,420
18671,150
18672,406
18673,486
18674,476
18675,468
18676,424
18677,460
18678,292
18679,269
18680,462
18681,409
18682,446
18683,479
18684,447
18685,312
18686,292
18687,402
18688,471
18689,170
18690,89
18691,464
18692,438
18693,221
18694,485
18695,384
18696,353
18697,391
18698,237
18699,410
18700,94
18701,449
18702,361
18703,471
18704,370
18705,456
18706,448
18707,61
18708,245
18709,342
18710,468
18711,416
18712,494
18713,428
18714,403
18715,397
18716,471
18717,180
18718,132
18719,456
18720,495
18721,232
18722,260
18723,337
18724,369
18725,401
18726,430
18727,194
18728,391
18729,419
18730,442
18731,179
18732,332
18733,495
18734,198
18735,427
18736,454
18737,417
18738,475
18739,114
18740,426
18741,325
18742,388
18743,176
18744,449
18745,444
18746,427
18747,372
18748,428
18749,490
18750,425
18751,453
18752,345
18753,476
18754,428
18755,184
18756,291
18757,416
18758,416
18759,184
18760,380
18761,248
18762,447
18763,466
18764,427
18765,442
18766,442
18767,438
18768,433
18769,151
18770,269
18771,462
18772,441
18773,446
18774,356
18775,313
18776,25
18777,413
18778,306
18779,490
18780,386
18781,327
18782,467
18783,414
18784,368
18785,466
18786,447
18787,400
18788,469
18789,242
18790,169
18791,472
18792,174
18793,253
18794,486
18795,457
18796,270
18797,358
18798,279
18799,305
18800,343
18801,400
18802,379
18803,333
18804,429
18805,366
18806,382
18807,438
18808,327
18809,269
18810,362
18811,491
18812,236
18813,389
18814,476
18815,480
18816,201
18817,383
18818,413
18819,82
18820,274
18821,455
18822,487
18823,473
18824,434
18825,454
18826,400
18827,77
18828,174
18829,269
18830,440
18831,440
18832,287
18833,409
18834,356
18835,401
18836,418
18837,78
18838,344
18839,432
18840,433
18841,432
18842,449
18843,371
18844,482
18845,288
18846,458
18847,221
18848,443
18849,470
18850,481
18851,445
18852,436
18853,75
18854,460
18855,486
18856,453
18857,384
18858,415
18859,382
18860,469
18861,456
18862,434
18863,458
18864,417
18865,368
18866,398
18867,417
18868,432
18869,168
18870,489
18871,439
18872,434
18873,414
18874,364
18875,428
18876,464
18877,462
18878,405
18879,222
18880,233
18881,400
18882,131
18883,468
18884,464
18885,440
18886,426
18887,435
18888,401
18889,398
18890,444
18891,444
18892,423
18893,474
18894,423
18895,434
18896,298
18897,474
18898,369
18899,491
18900,437
18901,470
18902,264
18903,458
18904,479
18905,469
18906,109
18907,412
18908,445
18909,408
18910,332
18911,101
18912,447
18913,405
18914,393
18915,437
18916,465
18917,304
18918,466
18919,296
18920,414
18921,357
18922,323
18923,399
18924,416
18925,395
18926,354
18927,403
18928,448
18929,405
18930,412
18931,56
18932,397
18933,421
18934,475
18935,250
18936,347
18937,446
18938,481
18939,431
18940,469
18941,445
18942,249
18943,474
18944,423
18945,354
18946,451
18947,405
18948,467
18949,467
18950,456
18951,129
18952,485
18953,268
18954,411
18955,476
18956,440
18957,415
18958,408
18959,473
18960,232
18961,475
18962,406
18963,432
18964,487
18965,476
18966,180
18967,470
18968,401
18969,432
18970,450
18971,219
18972,407
18973,453
18974,451
18975,430
18976,141
18977,407
18978,128
18979,395
18980,474
18981,49
18982,464
18983,312
18984,252
18985,260
18986,477
18987,452
18988,358
18989,409
18990,462
18991,383
18992,320
18993,236
18994,429
18995,445
18996,440
18997,320
18998,175
18999,472
19000,399
19001,466
19002,382
19003,471
19004,251
19005,85
19006,177
19007,295
19008,407
19009,423
19010,382
19011,145
19012,474
19013,418
19014,468
19015,294
19016,453
19017,419
19018,412
19019,412
19020,243
19021,179
19022,406
19023,349
19024,233
19025,488
19026,447
19027,487
19028,445
19029,461
19030,188
19031,428
19032,476
19033,267
19034,215
19035,441
19036,483
19037,219
19038,348
19039,452
19040,452
19041,474
19042,477
19043,198
19044,447
19045,254
19046,437
19047,408
19048,181
19049,298
19050,321
19051,404
19052,326
19053,438
19054,355
19055,491
19056,395
19057,449
19058,461
19059,477
19060,268
19061,469
19062,303
19063,362
19064,292
19065,461
19066,357
19067,478
19068,388
19069,295
19070,481
19071,484
19072,314
19073,460
19074,395
19075,390
19076,160
19077,471
19078,476
19079,436
19080,427
19081,355
19082,412
19083,304
19084,393
19085,334
19086,433
19087,479
19088,469
19089,459
19090,484
19091,460
19092,307
19093,465
19094,225
19095,432
19096,444
19097,320
19098,250
19099,361
19100,458
19101,161
19102,442
19103,484
19104,160
19105,262
19106,186
19107,346
19108,405
19109,436
19110,63
19111,465
19112,460
19113,398
19114,434
19115,409
19116,480
19117,466
19118,199
19119,380
19120,452
19121,467
19122,311
19123,421
19124,43
19125,470
19126,456
19127,421
19128,192
19129,359
19130,370
19131,209
19132,324
19133,421
19134,268
19135,411
19136,267
19137,475
19138,91
19139,453
19140,455
19141,472
19142,456
19143,403
19144,416
19145,185
19146,490
19147,458
19148,94
19149,484
19150,469
19151,444
19152,423
19153,485
19154,254
19155,142
19156,472
19157,476
19158,414
19159,456
19160,464
19161,347
19162,437
19163,356
19164,460
19165,292
19166,237
19167,316
19168,477
19169,386
19170,306
19171,367
19172,467
19173,418
19174,454
19175,281
19176,467
19177,483
19178,452
19179,303
19180,455
19181,435
19182,328
19183,479
19184,112
19185,226
19186,315
19187,110
19188,271
19189,441
19190,405
19191,284
19192,477
19193,126
19194,285
19195,493
19196,398
19197,275
19198,353
19199,444
19200,448
19201,396
19202,396
19203,330
19204,426
19205,402
19206,438
19207,479
19208,454
19209,77
19210,472
19211,427
19212,257
19213,458
19214,445
19215,395
19216,400
19217,368
19218,442
19219,433
19220,367
19221,379
19222,410
19223,475
19224,475
19225,128
19226,408
19227,242
19228,330
19229,235
19230,255
19231,444
19232,418
19233,103
19234,495
19235,152
19236,365
19237,327
19238,411
19239,460
19240,401
19241,113
19242,429
19243,421
19244,390
19245,145
19246,192
19247,463
19248,287
19249,382
19250,466
19251,158
19252,421
19253,428
19254,458
19255,475
19256,407
19257,473
19258,483
19259,433
19260,476
19261,412
19262,100
19263,322
19264,434
19265,438
19266,447
19267,409
19268,469
19269,435
19270,454
19271,133
19272,444
19273,417
19274,467
19275,409
19276,468
19277,492
19278,278
19279,479
19280,143
19281,464
19282,386
19283,449
19284,363
19285,395
19286,492
19287,341
19288,423
19289,387
19290,310
19291,311
19292,470
19293,246
19294,108
19295,458
19296,435
19297,368
19298,322
19299,270
19300,342
19301,394
19302,330
19303,450
19304,314
19305,446
19306,466
19307,479
19308,350
19309,316
19310,472
19311,299
19312,443
19313,424
19314,440
19315,364
19316,408
19317,407
19318,428
19319,257
19320,410
19321,155
19322,479
19323,374
19324,428
19325,303
19326,452
19327,78
19328,317
19329,310
19330,264
19331,450
19332,465
19333,497
19334,424
19335,480
19336,337
19337,396
19338,426
19339,341
19340,390
19341,437
19342,492
19343,470
19344,291
19345,413
19346,316
19347,422
19348,388
19349,447
19350,151
19351,278
19352,477
19353,485
19354,208
19355,50
19356,158
19357,167
19358,434
19359,390
19360,468
19361,187
19362,320
19363,417
19364,234
19365,457
19366,365
19367,377
19368,233
19369,459
19370,491
19371,438
19372,454
19373,427
19374,123
19375,199
19376,462
19377,242
19378,417
19379,409
19380,232
19381,225
19382,374
19383,420
19384,431
19385,409
19386,401
19387,332
19388,452
19389,243
19390,432
19391,436
19392,296
19393,158
19394,432
19395,415
19396,421
19397,435
19398,481
19399,416
19400,344
19401,63
19402,234
19403,140
19404,474
19405,380
19406,377
19407,359
19408,423
19409,469
19410,305
19411,400
19412,488
19413,376
19414,424
19415,379
19416,434
19417,244
19418,480
19419,232
