,shares
11367,7455
11368,6789
11369,7642
11370,6338
11371,7227
11372,8762
11373,8322
11374,7027
11375,5285
11376,6949
11377,5173
11378,5551
11379,8532
11380,5928
11381,8352
11382,6473
11383,7300
11384,8816
11385,7145
11386,6554
11387,5306
11388,5749
11389,7025
11390,7730
11391,7727
11392,5019
11393,5900
11394,7818
11395,5641
11396,5151
11397,5030
11398,9667
11399,8332
11400,6744
11401,6693
11402,7901
11403,6565
11404,5126
11405,6174
11406,7235
11407,7971
11408,5003
11409,5810
11410,5354
11411,7911
11412,8848
11413,5735
11414,8144
11415,6351
11416,6293
11417,7319
11418,9780
11419,8424
11420,6678
11421,6629
11422,6244
11423,6858
11424,6310
11425,8513
11426,6143
11427,7897
11428,6844
11429,7547
11430,8227
11431,5364
11432,7007
11433,7100
11434,7277
11435,5578
11436,7190
11437,7386
11438,5984
11439,6110
11440,7739
11441,6766
11442,6750
11443,7974
11444,5195
11445,5847
11446,5794
11447,5177
11448,5249
11449,5650
11450,7516
11451,5703
11452,7448
11453,5915
11454,8215
11455,7884
11456,9752
11457,7151
11458,5700
11459,7321
11460,8604
11461,8708
11462,6165
11463,7154
11464,8832
11465,5868
11466,6194
11467,5285
11468,8743
11469,5804
11470,6508
11471,9109
11472,7766
11473,8953
11474,6944
11475,5378
11476,5683
11477,5528
11478,5448
11479,8233
11480,6649
11481,5758
11482,7139
11483,9212
11484,5331
11485,5859
11486,6309
11487,5721
11488,5495
11489,9173
11490,8914
11491,6498
11492,6935
11493,5907
11494,5756
11495,8901
11496,6525
11497,6520
11498,7847
11499,6427
11500,8711
11501,6036
11502,6566
11503,6566
11504,9757
11505,5684
11506,8071
11507,5400
11508,8495
11509,7243
11510,7139
11511,5998
11512,5300
11513,5939
11514,7681
11515,7716
11516,5171
11517,5154
11518,6528
11519,6691
11520,6568
11521,5431
11522,6609
11523,7049
11524,5489
11525,6704
11526,8828
11527,7746
11528,5339
11529,7900
11530,7861
11531,7847
11532,6818
11533,6326
11534,6733
11535,6819
11536,6101
11537,7063
11538,9595
11539,6318
11540,6546
11541,6138
11542,7984
11543,8763
11544,7846
11545,5243
11546,7124
11547,8377
11548,6146
11549,7482
11550,5830
11551,6712
11552,5180
11553,5895
11554,6279
11555,7045
11556,6333
11557,5537
11558,6436
11559,8743
11560,7985
11561,7313
11562,5895
11563,5261
11564,7529
11565,8421
11566,5302
11567,9052
11568,5680
11569,8185
11570,7821
11571,7704
11572,7144
11573,7566
11574,6142
11575,5741
11576,6765
11577,6573
11578,6012
11579,8069
11580,5244
11581,8911
11582,8162
11583,5562
11584,6869
11585,8515
11586,7020
11587,8028
11588,7037
11589,6835
11590,5779
11591,5912
11592,8677
11593,7993
11594,5633
11595,7515
11596,8253
11597,6962
11598,8490
11599,6078
11600,5989
11601,9295
11602,5606
11603,6581
11604,5172
11605,7900
11606,7060
11607,6259
11608,6237
11609,6312
11610,9164
11611,7397
11612,8547
11613,7201
11614,7654
11615,6913
11616,5515
11617,5481
11618,7083
11619,7665
11620,5901
11621,7361
11622,7498
11623,7533
11624,7806
11625,5810
11626,5627
11627,6456
11628,6617
11629,8302
11630,7248
11631,6551
11632,7745
11633,8810
11634,5891
11635,8162
11636,5181
11637,8313
11638,7897
11639,7269
11640,7387
11641,9406
11642,8974
11643,6129
11644,6612
11645,5669
11646,5530
11647,5987
11648,8823
11649,6654
11650,7874
11651,7547
11652,6049
11653,7810
11654,5403
11655,8558
11656,5516
11657,7468
11658,6557
11659,7455
11660,6704
11661,6400
11662,7603
11663,6265
11664,8592
11665,7060
11666,6288
11667,5123
11668,7491
11669,6134
11670,6858
11671,5874
11672,6260
11673,6886
11674,5445
11675,7034
11676,9153
11677,5738
11678,9100
11679,7950
11680,8071
11681,6183
11682,7181
11683,5451
11684,8277
11685,5289
11686,5567
11687,6029
11688,7941
11689,5868
11690,5500
11691,5760
11692,6624
11693,7817
11694,9674
11695,9623
11696,9522
11697,6314
11698,7142
11699,6599
11700,5730
11701,7383
11702,7884
11703,6822
11704,6580
11705,6786
11706,6463
11707,8825
11708,8588
11709,7702
11710,5684
11711,5885
11712,6916
11713,5733
11714,7399
11715,7292
11716,8215
11717,6369
11718,5638
11719,8013
11720,7519
11721,5516
11722,5390
11723,5618
11724,7045
11725,6034
11726,6369
11727,5313
11728,7312
11729,7122
11730,9641
11731,6398
11732,6084
11733,7077
11734,5699
11735,6653
11736,6499
11737,6465
11738,6971
11739,6127
11740,6760
11741,7280
11742,6200
11743,5717
11744,5558
11745,7028
11746,5465
11747,6255
11748,6379
11749,6997
11750,8782
11751,7347
11752,6300
11753,5499
11754,5984
11755,8051
11756,7260
11757,5562
11758,5169
11759,5304
11760,8224
11761,6507
11762,8219
11763,6756
11764,5823
11765,6313
11766,7687
11767,7314
11768,6052
11769,9251
11770,7564
11771,8483
11772,9083
11773,6953
11774,8257
11775,6269
11776,5689
11777,6639
11778,8330
11779,5374
11780,8977
11781,7690
11782,6017
11783,6810
11784,6000
11785,9068
11786,5100
11787,6611
11788,6878
11789,5899
11790,7631
11791,5670
11792,8615
11793,6670
11794,6925
11795,7687
11796,6385
11797,5962
11798,6011
11799,6459
11800,8976
11801,5805
11802,6429
11803,5200
11804,8145
11805,5824
11806,8667
11807,5871
11808,7729
11809,6779
11810,7026
11811,8770
11812,9532
11813,6262
11814,6847
11815,6542
11816,7606
11817,9073
11818,6095
11819,9033
11820,5491
11821,7601
11822,7910
11823,7645
11824,8655
11825,7403
11826,6597
11827,6727
11828,9629
11829,6628
11830,7957
11831,6080
11832,7042
11833,7269
11834,8451
11835,5982
11836,7583
11837,7135
11838,5497
11839,8104
11840,5356
11841,7933
11842,5071
11843,8395
11844,6669
11845,5471
11846,6168
11847,6388
11848,5704
11849,5213
11850,7245
11851,6191
11852,8920
11853,5544
11854,5381
11855,6583
11856,5601
11857,6231
11858,6374
11859,9780
11860,7934
11861,6100
11862,6657
11863,6692
11864,6816
11865,6843
11866,7079
11867,5833
11868,9326
11869,5552
11870,9337
11871,6826
11872,5498
11873,5991
11874,7921
11875,5394
11876,6866
11877,6755
11878,7368
11879,6514
11880,6195
11881,8626
11882,6388
11883,6639
11884,7702
11885,7489
11886,6929
11887,5078
11888,7155
11889,6900
11890,5790
11891,7157
11892,6104
11893,6778
11894,6406
11895,5719
11896,6006
11897,8832
11898,5904
11899,5511
11900,7108
11901,8730
11902,7813
11903,5691
11904,6512
11905,5780
11906,6830
11907,6349
11908,7041
11909,5666
11910,6831
11911,6780
11912,7092
11913,6510
11914,7196
11915,6200
11916,7965
11917,6724
11918,7976
11919,8480
11920,6548
11921,5361
11922,6639
11923,7674
11924,5126
11925,7639
11926,5455
11927,6852
11928,6867
11929,7834
11930,5856
11931,8329
11932,6376
11933,6698
11934,7452
11935,5724
11936,6309
11937,7336
11938,5617
11939,6052
11940,5338
11941,8040
11942,7207
11943,9455
11944,6302
11945,5101
11946,5546
11947,8059
11948,8658
11949,7678
11950,6363
11951,7982
11952,7423
11953,6595
11954,9069
11955,7807
11956,5734
11957,5793
11958,5927
11959,6601
11960,5869
11961,6896
11962,7729
11963,6716
11964,8054
11965,6226
11966,5771
11967,6535
11968,8912
11969,7869
11970,8954
11971,6008
11972,7953
11973,6116
11974,8256
11975,7717
11976,6929
11977,5342
11978,7149
11979,7274
11980,6570
11981,7610
11982,6827
11983,8571
11984,9566
11985,5420
11986,6946
11987,6003
11988,6768
11989,5118
11990,7994
11991,7523
11992,6663
11993,6860
11994,6534
11995,6099
11996,8352
11997,6140
11998,5528
11999,5726
12000,6215
12001,6038
12002,6051
12003,6091
12004,5872
12005,6732
12006,5468
12007,6382
12008,8006
12009,5060
12010,5871
12011,6187
12012,8067
12013,7430
12014,8597
12015,6242
12016,7162
12017,8650
12018,6196
12019,7160
12020,5474
12021,7360
12022,7191
12023,8589
12024,7126
12025,7122
12026,7436
12027,6548
12028,7645
12029,5443
12030,5721
12031,6190
12032,7627
12033,5407
12034,5699
12035,7012
12036,8405
12037,5433
12038,6349
12039,5148
12040,7318
12041,6797
12042,6087
12043,5582
12044,5943
12045,6917
12046,5500
12047,6140
12048,5632
12049,6100
12050,7995
12051,8033
12052,5645
12053,6714
12054,5200
12055,8884
12056,9167
12057,5823
12058,5373
12059,6234
12060,5324
12061,7895
12062,7866
12063,8380
12064,6229
12065,6254
12066,5879
12067,7722
12068,8640
12069,7535
12070,5709
12071,6595
12072,6873
12073,8432
12074,6265
12075,7198
12076,5795
12077,5609
12078,6084
12079,7370
12080,5218
12081,8358
12082,7133
12083,7170
12084,8099
12085,5713
12086,5617
12087,7472
12088,6277
12089,7221
12090,6698
12091,5114
12092,7013
12093,8374
12094,7591
12095,9671
12096,7015
12097,8330
12098,5555
12099,8749
12100,7922
12101,7039
12102,5746
12103,7486
12104,7253
12105,6535
12106,5658
12107,5390
12108,7613
12109,6795
12110,6754
12111,5680
12112,5773
12113,6398
12114,5825
12115,5200
12116,7247
12117,5547
12118,9219
12119,9519
12120,6823
12121,5432
12122,6027
12123,9168
12124,6069
12125,5838
12126,7634
12127,6938
12128,6299
12129,5115
12130,6225
12131,7705
12132,7804
12133,5971
12134,5444
12135,9622
12136,5869
12137,7118
12138,6288
12139,6257
12140,9271
12141,7440
12142,6937
12143,5364
12144,6400
12145,8350
12146,7062
12147,7924
12148,6264
12149,6354
12150,5016
12151,6390
12152,7826
12153,6422
12154,8172
12155,6801
12156,5844
12157,6000
12158,5505
12159,9460
12160,5827
12161,6841
12162,5867
12163,7012
12164,6926
12165,8135
12166,6442
12167,6747
12168,5612
12169,5604
12170,7812
12171,6120
12172,5942
12173,5322
12174,6830
12175,6714
12176,6620
12177,5518
12178,6694
12179,5569
12180,6073
12181,7807
12182,6619
12183,6633
12184,7138
12185,6221
12186,5973
12187,7787
12188,6109
12189,5686
12190,8769
12191,6447
12192,6341
12193,6784
12194,7658
12195,8993
12196,6283
12197,5941
12198,6208
12199,7663
12200,5893
12201,8475
12202,8697
12203,7730
12204,6905
12205,5618
12206,5700
12207,7643
12208,5718
12209,6996
12210,6049
12211,7600
12212,7838
12213,6052
12214,6196
12215,7819
12216,8049
12217,8046
12218,7889
12219,7041
12220,8607
12221,7021
12222,7990
12223,8528
12224,7096
12225,6203
12226,6519
12227,6712
12228,5500
12229,6586
12230,5167
12231,6509
12232,7538
12233,8441
12234,7491
12235,5301
12236,6418
12237,5090
12238,7708
12239,9048
12240,8903
12241,6859
12242,5667
12243,9062
12244,5426
12245,7741
12246,8388
12247,7376
12248,5793
12249,8295
12250,6809
12251,7166
12252,9129
12253,6054
12254,9319
12255,9790
12256,5639
12257,7677
12258,6201
12259,6176
12260,7183
12261,8897
12262,6268
12263,7156
12264,5745
12265,6838
12266,6220
12267,7334
12268,7980
12269,7361
12270,5447
12271,8597
12272,5866
12273,5510
12274,5600
12275,6564
12276,7662
12277,7270
12278,5600
12279,5200
12280,7878
12281,7385
12282,6795
12283,9801
12284,6307
12285,8528
12286,9156
12287,8001
12288,5943
12289,6738
12290,9548
12291,5536
12292,5930
12293,7136
12294,9100
12295,6351
12296,6077
12297,5200
12298,8257
12299,7621
12300,8325
12301,7497
12302,6715
12303,5862
12304,6034
12305,6400
12306,9571
12307,5975
12308,6993
12309,5872
12310,5558
12311,7373
12312,6397
12313,8168
12314,8633
12315,7249
12316,6905
12317,5835
12318,7621
12319,5479
12320,6494
12321,7767
12322,6295
12323,7301
12324,7648
12325,5300
12326,5791
12327,5334
12328,5400
12329,8479
12330,7625
12331,5690
12332,7910
12333,6461
12334,8150
12335,6500
12336,7164
12337,6200
12338,6287
12339,8296
12340,7876
12341,6612
12342,6262
12343,5441
12344,8143
12345,5984
12346,7553
12347,5336
12348,5612
12349,5854
12350,5186
12351,5443
12352,6550
12353,7161
12354,5887
12355,5297
12356,7907
12357,5799
12358,8166
12359,8632
12360,5279
12361,9543
12362,6011
12363,5890
12364,7449
12365,9013
12366,5600
12367,5673
12368,6189
12369,5899
12370,5565
12371,7415
12372,6524
12373,6260
12374,6517
12375,5743
12376,6757
12377,7188
12378,6526
12379,7343
12380,6520
12381,7593
12382,6242
12383,7292
12384,7160
12385,9024
12386,6437
12387,6532
12388,6147
12389,8960
12390,6660
12391,5400
12392,9412
12393,6482
12394,6163
12395,7329
12396,8673
12397,7884
12398,6760
12399,5592
12400,6783
12401,6292
12402,9900
12403,6659
12404,6347
12405,6498
12406,5195
12407,5472
12408,6356
12409,8523
12410,7771
12411,7515
12412,8043
12413,7759
12414,5015
12415,7232
12416,6626
12417,7498
12418,6200
12419,7191
12420,5052
12421,6955
12422,5947
12423,5648
12424,7744
12425,5597
12426,6422
12427,6755
12428,6484
12429,6395
12430,5969
12431,5710
12432,5161
12433,7335
12434,5478
12435,6375
12436,7878
12437,7611
12438,8254
12439,5507
12440,6242
12441,6855
12442,9525
12443,8543
12444,6797
12445,6345
12446,5291
12447,7625
12448,9766
12449,6782
12450,6910
12451,9174
12452,5444
12453,5553
12454,7475
12455,7933
12456,6206
12457,5975
12458,6908
12459,5941
12460,6848
12461,6103
12462,6631
12463,6500
12464,6789
12465,6057
12466,6041
12467,7312
12468,6236
12469,9317
12470,7016
12471,6156
12472,7416
12473,6220
12474,7354
12475,6001
12476,6658
12477,5546
12478,7190
12479,8386
12480,7690
12481,7286
12482,5963
12483,6512
12484,7119
12485,5600
12486,5603
12487,7087
12488,9512
12489,7429
12490,6134
12491,7908
12492,8003
12493,7594
12494,6156
12495,6362
12496,5588
12497,7219
12498,7805
12499,6206
12500,6532
12501,7109
12502,7946
12503,8460
12504,6080
12505,8459
12506,8606
12507,8995
12508,7644
12509,6360
12510,7408
12511,6813
12512,6418
12513,6492
12514,6053
12515,6549
12516,6044
12517,9223
12518,8631
12519,8703
12520,6041
12521,5849
12522,5735
12523,6697
12524,6263
12525,6072
12526,6439
12527,5586
12528,6043
12529,5446
12530,9505
12531,5382
12532,7081
12533,6863
12534,6100
12535,5322
12536,7034
12537,7311
12538,8331
12539,9100
12540,7141
12541,7485
12542,5526
12543,5619
12544,6997
12545,5963
12546,6730
12547,7261
12548,5914
12549,6264
12550,6815
12551,6875
12552,5151
12553,6457
12554,6838
12555,7107
12556,6836
12557,7538
12558,7237
12559,5940
12560,7524
12561,7017
12562,5480
12563,5512
12564,5608
12565,7023
12566,8170
12567,5485
12568,5368
12569,6097
12570,6938
12571,6029
12572,5706
12573,5485
12574,6333
12575,6568
12576,6696
12577,6781
12578,7512
12579,7342
12580,9164
12581,5412
12582,7899
12583,6991
12584,5248
12585,6539
12586,5690
12587,6084
12588,5236
12589,6840
12590,5897
12591,5862
12592,6770
12593,5758
12594,6802
12595,7160
12596,6162
12597,6861
12598,7875
12599,6494
12600,5957
12601,7800
12602,8521
12603,5700
12604,7816
12605,7887
12606,8515
12607,6671
12608,7958
12609,9771
12610,7638
12611,5412
12612,5832
12613,8281
12614,5938
12615,6377
12616,7632
12617,6719
12618,6708
12619,5971
12620,5966
12621,5400
12622,5771
12623,6039
12624,6481
12625,6340
12626,7811
12627,7282
12628,6502
12629,6379
12630,7119
12631,5999
12632,6437
12633,6927
12634,5955
12635,6568
12636,5505
12637,5956
12638,6226
12639,7157
12640,5887
12641,5473
12642,6242
12643,6885
12644,7713
12645,6256
12646,7272
12647,5293
12648,7610
12649,6075
12650,6300
12651,6461
12652,6652
12653,6056
12654,7927
12655,7591
12656,9157
12657,7048
12658,7043
12659,6866
12660,6615
12661,9051
12662,8454
12663,6331
12664,8272
12665,7262
12666,7705
12667,5582
12668,6048
12669,7664
12670,5879
12671,5441
12672,6954
12673,6899
12674,5839
12675,7176
12676,8124
12677,6093
12678,7562
12679,6038
12680,5127
12681,5019
12682,7188
12683,7665
12684,5804
12685,6708
12686,5674
12687,6664
12688,5557
12689,5151
12690,5855
12691,7870
12692,6894
12693,7068
12694,9447
12695,5543
12696,8878
12697,5382
12698,8026
12699,7386
12700,8914
12701,5529
12702,6529
12703,6942
12704,7493
12705,6578
12706,8594
12707,7960
12708,7355
12709,7447
12710,7189
12711,7518
12712,7187
12713,9801
12714,6593
12715,8108
12716,5668
12717,5845
12718,5922
12719,6253
12720,6397
12721,9100
12722,8039
12723,6649
12724,6767
12725,5103
12726,6527
12727,5820
12728,6863
12729,6290
12730,7529
12731,5717
12732,6453
12733,6419
12734,6218
12735,6291
12736,8313
12737,7105
12738,7507
12739,5300
12740,6238
12741,6613
12742,7740
12743,5589
12744,7271
12745,7422
12746,7822
12747,7356
12748,8043
12749,5073
12750,6870
12751,7429
12752,6382
12753,5731
12754,6291
12755,8694
12756,5649
12757,7946
12758,5654
12759,7321
12760,8524
12761,5668
12762,6854
12763,6194
12764,6649
12765,9222
12766,6809
12767,5713
12768,6957
12769,5440
12770,6695
12771,6359
12772,5731
12773,8252
12774,6427
12775,6986
12776,5083
12777,6090
12778,7310
12779,6375
12780,7199
12781,8306
12782,5291
12783,5974
12784,6183
12785,5422
12786,8224
12787,6296
12788,5960
12789,8608
12790,6143
12791,7563
12792,5200
12793,6245
12794,6537
12795,5378
12796,7666
12797,5198
12798,8184
12799,6581
12800,6482
12801,6253
12802,6043
12803,6825
12804,6113
12805,7891
12806,5218
12807,5938
12808,7149
12809,5849
12810,6293
12811,7479
12812,6738
12813,6247
12814,5624
12815,7573
12816,6049
12817,5210
12818,9452
12819,8372
12820,5328
12821,5497
12822,8976
12823,5536
12824,7221
12825,9152
12826,5745
12827,7262
12828,5806
12829,6923
12830,7250
12831,5750
12832,6285
12833,7093
12834,9622
12835,6649
12836,7374
12837,6442
12838,7053
12839,6464
12840,8217
12841,5977
12842,6872
12843,5620
12844,5402
12845,7542
12846,5116
12847,8547
12848,7820
12849,6400
12850,7825
12851,7619
12852,7634
12853,8755
12854,6150
12855,7802
12856,6732
12857,6424
12858,6236
12859,5326
12860,6578
12861,5636
12862,7415
12863,5250
12864,5797
12865,8696
12866,5887
12867,6465
12868,6100
12869,7083
12870,5484
12871,5952
12872,6894
12873,5429
12874,5993
12875,5469
12876,6585
12877,9173
12878,8921
12879,8370
12880,6858
12881,5758
12882,6869
12883,8421
12884,6127
12885,7609
12886,8395
12887,8377
12888,5282
12889,9177
12890,5594
12891,6687
12892,5896
12893,8745
12894,5430
12895,5988
12896,5543
12897,8838
12898,7106
12899,5697
12900,7036
12901,7172
12902,7729
12903,7400
12904,5951
12905,6348
12906,7922
12907,5547
12908,6961
12909,8664
12910,7879
12911,5347
12912,7495
12913,6357
12914,7198
12915,5722
12916,7374
12917,5771
12918,7059
12919,5553
12920,6092
12921,5200
12922,8412
12923,5303
12924,7499
12925,7483
12926,6005
12927,7798
12928,7468
12929,8291
12930,7349
12931,6420
12932,7123
12933,7100
12934,6411
12935,5372
12936,6400
12937,6247
12938,7559
12939,6134
12940,8735
12941,6412
12942,6406
12943,7785
12944,5511
12945,6021
12946,8031
12947,6133
12948,7726
12949,7204
12950,5830
12951,5563
12952,6580
12953,7391
12954,8076
12955,8270
12956,6192
12957,5911
12958,6090
12959,5367
12960,7281
12961,6605
12962,6865
12963,5661
12964,6038
12965,5678
12966,5849
12967,6839
12968,8573
12969,5935
12970,7840
12971,5518
12972,6032
12973,6029
12974,5929
12975,8286
12976,9559
12977,6372
12978,9280
12979,6686
12980,6932
12981,6114
12982,9721
12983,6737
12984,7779
12985,7773
12986,8598
12987,5788
12988,8009
12989,6476
12990,6446
12991,5673
12992,6177
12993,6005
12994,5706
12995,7997
12996,5475
12997,5397
12998,5744
12999,7809
13000,5747
13001,6343
13002,5850
13003,7932
13004,5302
13005,6892
13006,5475
13007,9101
13008,8695
13009,8621
13010,7055
13011,8065
13012,6716
13013,6510
13014,7495
13015,5304
13016,7489
13017,9115
13018,8333
13019,5717
13020,5477
13021,5773
13022,5979
13023,9339
13024,9619
13025,7922
13026,6825
13027,7949
13028,6500
13029,7168
13030,7915
13031,6875
13032,6362
13033,5719
13034,5486
13035,5903
13036,5293
13037,7249
13038,5959
13039,5707
13040,7138
13041,5664
13042,8288
13043,6789
13044,6065
13045,7091
13046,6403
13047,5400
13048,6019
13049,6142
13050,6074
13051,6078
13052,6300
13053,5952
13054,5812
13055,5320
13056,5514
13057,6334
13058,5735
13059,6628
13060,6193
13061,6997
13062,5109
13063,7025
13064,7656
13065,7057
13066,9583
13067,5008
13068,9596
13069,8781
13070,5777
13071,5509
13072,8499
13073,5594
13074,6823
13075,5019
13076,7474
13077,6799
13078,6391
13079,6967
13080,7686
13081,7474
13082,5425
13083,6353
13084,6694
13085,6300
13086,6626
13087,7075
13088,7380
13089,5930
13090,6744
13091,5434
13092,6857
13093,6861
13094,7447
13095,7451
13096,7750
13097,7262
13098,6937
13099,6938
13100,9079
13101,5281
13102,7598
13103,7575
13104,8903
13105,7929
13106,6782
13107,7185
13108,7570
13109,5894
13110,6501
13111,7922
13112,6549
13113,6419
13114,5824
13115,8171
13116,8126
13117,5840
13118,6213
13119,5574
13120,9043
13121,7722
13122,6268
13123,6477
13124,6168
13125,6581
13126,7815
13127,9066
13128,7637
13129,8037
13130,6194
13131,7429
13132,7584
13133,6725
13134,7811
13135,5482
13136,6241
13137,9891
13138,7471
13139,6271
13140,6963
13141,6418
13142,6039
13143,8500
13144,8250
13145,5738
13146,9503
13147,9059
13148,6317
13149,5438
13150,7923
13151,6774
13152,6440
13153,7617
13154,6606
13155,5862
13156,8545
13157,5244
13158,6196
13159,5707
13160,6952
13161,5915
13162,7209
13163,7818
13164,6172
13165,5814
13166,5609
13167,5700
13168,5453
13169,8146
13170,8202
13171,5819
13172,5618
13173,7222
13174,5807
13175,6073
13176,5559
13177,7315
13178,6765
13179,7948
13180,8893
13181,7928
13182,6751
13183,6212
13184,6652
13185,5551
13186,5686
13187,6755
13188,9466
13189,9403
13190,6269
13191,5790
13192,5028
13193,9305
13194,7298
13195,6624
13196,8715
13197,6587
13198,5351
13199,5534
13200,5295
13201,8051
13202,7500
13203,8496
13204,8300
13205,7467
13206,7747
13207,6367
13208,8716
13209,5916
13210,5941
13211,7191
13212,6143
13213,7167
13214,7909
13215,6505
13216,5790
13217,6994
13218,5766
13219,7713
13220,7721
13221,6694
13222,8230
13223,6307
13224,8232
13225,5840
13226,6177
13227,6170
13228,6739
13229,6105
13230,5394
13231,6361
13232,7883
13233,5363
13234,6588
13235,5906
13236,6353
13237,7126
13238,6681
13239,7181
13240,7877
13241,8150
13242,7772
13243,5325
13244,7667
13245,9263
13246,6033
13247,7063
13248,5225
13249,8532
13250,7885
13251,8231
13252,6788
13253,6906
13254,7008
13255,5047
13256,7298
13257,6012
13258,6312
13259,6193
13260,5624
13261,7019
13262,7750
13263,5727
13264,6597
13265,5219
13266,6387
13267,9357
13268,5479
13269,6488
13270,5476
13271,5365
13272,6155
13273,7012
13274,5859
13275,5527
13276,5307
13277,6587
13278,6614
13279,8390
13280,9216
13281,8470
13282,7987
13283,6557
13284,8514
13285,9684
13286,7186
13287,5301
13288,7996
13289,7594
13290,8524
13291,6595
13292,7023
13293,5049
13294,5888
13295,6058
13296,7598
13297,6302
13298,6416
13299,7750
13300,6326
13301,6500
13302,5493
13303,5347
13304,8057
13305,6182
13306,5578
13307,7725
13308,7579
13309,5402
13310,7085
13311,7911
13312,5472
13313,5509
13314,6551
13315,5757
13316,6474
13317,7532
13318,7770
13319,8269
13320,5241
13321,7726
13322,9232
13323,8805
13324,7594
13325,8050
13326,7400
13327,5222
13328,7181
13329,8021
13330,6432
13331,6460
13332,9353
13333,8628
13334,6883
13335,6911
13336,5636
13337,8437
13338,5641
13339,5380
13340,6100
13341,8382
13342,5379
13343,8551
13344,9142
13345,6585
13346,6584
13347,7669
13348,7016
13349,6629
13350,8698
13351,6805
13352,7401
13353,5236
13354,9296
13355,6064
13356,5763
13357,6872
13358,8202
13359,7197
13360,9844
13361,7567
13362,8878
13363,5813
13364,8276
13365,5705
13366,6740
13367,9854
13368,8178
13369,8264
13370,8400
13371,9299
13372,5791
13373,6382
13374,6898
13375,5026
13376,6029
13377,8160
13378,6748
13379,8684
13380,7103
13381,6733
13382,6456
13383,8836
13384,6967
13385,5668
13386,6909
13387,7080
13388,5811
13389,5313
13390,9805
13391,7055
13392,6466
13393,5438
13394,6183
13395,7204
13396,6553
13397,9478
13398,7132
13399,7275
13400,5722
13401,5211
13402,7306
13403,7799
13404,8164
13405,6407
13406,7483
13407,7455
13408,7165
13409,5893
13410,7624
13411,6410
13412,8590
13413,7715
13414,5185
13415,7474
13416,7810
13417,6587
13418,6228
13419,7181
13420,6553
13421,5500
13422,6745
13423,7507
13424,6137
13425,9261
13426,8942
13427,7051
13428,6848
13429,5174
13430,7367
13431,9474
13432,6500
13433,6234
13434,8115
13435,5464
13436,6591
13437,7203
13438,9578
13439,7210
13440,6033
13441,8537
13442,5838
13443,7417
13444,5266
13445,6114
13446,6240
13447,6800
13448,8308
13449,7909
13450,5638
13451,8134
13452,7385
13453,6610
13454,8311
13455,9645
13456,5223
13457,8429
13458,7175
13459,8877
13460,8312
13461,6300
13462,7017
13463,8391
13464,6736
13465,5324
13466,8467
13467,7413
13468,8504
13469,6337
13470,9256
13471,6755
13472,6784
13473,7833
13474,6187
13475,8581
13476,5986
13477,8931
13478,5562
13479,7043
13480,6413
13481,6127
13482,8410
13483,5284
13484,7476
13485,6874
13486,5100
13487,9004
13488,5301
13489,5729
13490,8771
13491,8810
13492,5797
13493,8393
13494,6491
13495,7152
13496,6232
13497,5000
13498,6510
13499,8492
13500,6395
13501,7891
13502,6793
13503,6761
13504,5300
13505,8766
13506,6034
13507,6867
13508,5200
13509,6296
13510,6240
13511,6351
13512,7091
13513,6771
13514,5362
13515,6398
13516,7357
13517,7404
13518,6924
13519,8122
13520,8292
13521,7926
13522,6031
13523,7204
13524,8023
13525,8475
13526,9004
13527,5354
13528,5546
13529,8774
13530,8430
13531,7274
13532,8824
13533,8512
13534,6489
13535,6233
13536,8670
13537,6557
13538,8284
13539,6131
13540,5874
13541,5614
13542,7922
13543,7509
13544,7372
13545,7668
13546,9108
13547,6076
13548,8150
13549,9508
13550,5492
13551,6289
13552,5714
13553,6077
13554,6892
13555,5350
13556,6287
13557,6328
13558,7818
13559,7862
13560,7997
13561,6974
13562,7906
13563,9724
13564,5895
13565,7887
13566,7055
13567,6458
13568,6027
13569,5670
13570,7477
13571,7024
13572,9243
13573,5485
13574,7778
13575,9307
13576,7060
13577,5864
13578,5776
13579,7692
13580,6427
13581,6477
13582,8941
13583,9276
13584,6488
13585,5445
13586,7104
13587,9232
13588,7156
13589,7956
13590,6168
13591,6190
13592,7443
13593,5364
13594,7861
13595,6135
13596,8104
13597,9650
13598,8885
13599,8319
13600,7767
13601,8075
13602,6203
13603,5623
13604,6666
13605,5771
13606,5557
13607,6160
13608,6008
13609,6503
13610,6514
13611,6005
13612,7043
13613,6234
13614,6509
13615,8485
13616,6485
13617,5666
13618,6800
13619,5730
13620,7604
13621,9126
13622,6750
13623,7239
13624,8488
13625,8663
13626,6020
13627,8401
13628,6039
13629,6492
13630,8268
13631,7963
13632,6456
13633,9108
13634,8554
13635,8192
13636,8215
13637,9599
13638,6966
13639,6080
13640,6036
13641,9202
13642,5557
13643,6252
13644,6154
13645,7828
13646,5546
13647,5732
13648,7263
13649,5334
13650,5588
13651,6244
13652,8547
13653,5957
13654,9900
13655,6188
13656,6180
13657,6426
13658,6120
13659,5601
13660,8257
13661,6205
13662,8190
13663,9500
13664,5912
13665,5898
13666,7627
13667,5751
13668,7295
13669,6248
13670,6462
13671,6510
13672,6165
13673,6582
13674,6788
13675,5296
13676,6126
13677,8190
13678,9892
13679,5580
13680,6971
13681,6123
13682,5699
13683,7912
13684,7541
13685,7241
13686,6300
13687,5694
13688,8663
13689,6441
13690,9159
13691,6290
13692,5181
13693,9201
13694,7881
13695,5946
13696,5266
13697,5469
13698,6572
