,shares
14131,1500
14132,954
14133,3900
14134,30600
14135,910
14136,2100
14137,1000
14138,2000
14139,435
14140,2500
14141,4300
14142,1100
14143,2400
14144,1300
14145,990
14146,2300
14147,872
14148,1000
14149,455
14150,1600
14151,1900
14152,1400
14153,2400
14154,904
14155,1200
14156,908
14157,1500
14158,720
14159,835
14160,8200
14161,809
14162,1300
14163,942
14164,1500
14165,822
14166,1100
14167,1300
14168,756
14169,1100
14170,1500
14171,506
14172,8100
14173,45400
14174,1500
14175,2200
14176,2100
14177,1700
14178,3500
14179,773
14180,1600
14181,1200
14182,1900
14183,3900
14184,1000
14185,764
14186,574
14187,1100
14188,1900
14189,755
14190,469
14191,4800
14192,1900
14193,2100
14194,1500
14195,3100
14196,1700
14197,5200
14198,3800
14199,2200
14200,1300
14201,1200
14202,709
14203,63
14204,829
14205,1100
14206,873
14207,3500
14208,2000
14209,1400
14210,1800
14211,4800
14212,1200
14213,1500
14214,1100
14215,1300
14216,2900
14217,503
14218,1000
14219,826
14220,1600
14221,4700
14222,1500
14223,1600
14224,1500
14225,1900
14226,4500
14227,941
14228,1800
14229,1300
14230,1200
14231,1500
14232,2600
14233,817
14234,1700
14235,4600
14236,1600
14237,1500
14238,2700
14239,787
14240,1300
14241,7200
14242,2500
14243,910
14244,5200
14245,2000
14246,805
14247,724
14248,1100
14249,4600
14250,1100
14251,1200
14252,882
14253,1300
14254,294
14255,6500
14256,3000
14257,2100
14258,1400
14259,279
14260,8500
14261,861
14262,1900
14263,2300
14264,3000
14265,1400
14266,34700
14267,714
14268,1200
14269,4300
14270,533
14271,561
14272,856
14273,2600
14274,1100
14275,4800
14276,1200
14277,4300
14278,208300
14279,393
14280,1100
14281,2500
14282,731
14283,1400
14284,840
14285,1600
14286,1400
14287,1400
14288,835
14289,14700
14290,1100
14291,1700
14292,5200
14293,1000
14294,659
14295,510
14296,12700
14297,828
14298,1700
14299,1400
14300,1800
14301,2800
14302,11100
14303,1300
14304,1500
14305,1200
14306,2700
14307,942
14308,1000
14309,2900
14310,544
14311,1000
14312,5000
14313,1400
14314,989
14315,8200
14316,1400
14317,6100
14318,9800
14319,1100
14320,13000
14321,6000
14322,1800
14323,1300
14324,712
14325,871
14326,998
14327,1100
14328,1700
14329,3600
14330,4500
14331,1600
14332,772
14333,1200
14334,1000
14335,646
14336,978
14337,3300
14338,868
14339,2800
14340,2800
14341,1600
14342,950
14343,4900
14344,2000
14345,639
14346,2900
14347,2000
14348,1000
14349,7200
14350,1800
14351,2000
14352,20200
14353,4900
14354,3400
14355,968
14356,3000
14357,3400
14358,1600
14359,2600
14360,232
14361,92600
14362,862
14363,4600
14364,2000
14365,1100
14366,1600
14367,3400
14368,7700
14369,11100
14370,3000
14371,1300
14372,768
14373,1600
14374,496
14375,989
14376,787
14377,4200
14378,1100
14379,1500
14380,2100
14381,1400
14382,3000
14383,1800
14384,1300
14385,851
14386,1000
14387,4800
14388,2700
14389,638
14390,1100
14391,3700
14392,1900
14393,949
14394,1400
14395,7600
14396,1100
14397,2200
14398,2000
14399,1800
14400,4600
14401,1700
14402,997
14403,902
14404,4300
14405,1700
14406,1900
14407,5800
14408,5200
14409,920
14410,901
14411,829
14412,1400
14413,3200
14414,10500
14415,3200
14416,1200
14417,1800
14418,962
14419,4100
14420,2900
14421,3000
14422,1100
14423,1800
14424,694
14425,11000
14426,2900
14427,1200
14428,1100
14429,1900
14430,4100
14431,1000
14432,1700
14433,649
14434,2400
14435,1000
14436,1100
14437,6100
14438,1400
14439,30200
14440,3500
14441,6200
14442,1400
14443,421
14444,3700
14445,1000
14446,1200
14447,20400
14448,1000
14449,3300
14450,2600
14451,4300
14452,1100
14453,1200
14454,4000
14455,860
14456,16900
14457,1800
14458,1300
14459,985
14460,981
14461,958
14462,528
14463,8800
14464,1100
14465,1000
14466,1600
14467,459
14468,9300
14469,3400
14470,1000
14471,1300
14472,1100
14473,14100
14474,638
14475,888
14476,938
14477,589
14478,1200
14479,3800
14480,7700
14481,2300
14482,4400
14483,2000
14484,2700
14485,1600
14486,1200
14487,862
14488,1300
14489,6400
14490,2000
14491,560
14492,1700
14493,5900
14494,1400
14495,1000
14496,4200
14497,1900
14498,1300
14499,2400
14500,815
14501,7400
14502,519
14503,558
14504,2900
14505,23500
14506,1700
14507,29400
14508,536
14509,5400
14510,2100
14511,1100
14512,2200
14513,18700
14514,25700
14515,2000
14516,1200
14517,3400
14518,2200
14519,3800
14520,1300
14521,4400
14522,1700
14523,824
14524,1000
14525,808
14526,1900
14527,569
14528,2200
14529,1100
14530,1400
14531,1300
14532,1400
14533,5600
14534,501
14535,1300
14536,2100
14537,1100
14538,753
14539,916
14540,3000
14541,2700
14542,6600
14543,1600
14544,3400
14545,715
14546,2900
14547,1400
14548,3300
14549,2200
14550,2900
14551,11200
14552,3400
14553,1100
14554,1300
14555,553
14556,898
14557,1400
14558,1400
14559,1000
14560,732
14561,1900
14562,963
14563,959
14564,857
14565,713
14566,1400
14567,1000
14568,965
14569,1500
14570,1900
14571,5500
14572,5300
14573,1000
14574,950
14575,816
14576,3900
14577,1200
14578,1100
14579,17300
14580,1900
14581,8000
14582,526
14583,706
14584,4400
14585,1200
14586,2800
14587,922
14588,450
14589,10100
14590,3400
14591,609
14592,1200
14593,1700
14594,639
14595,1400
14596,1300
14597,4400
14598,2200
14599,811
14600,823
14601,10200
14602,2100
14603,2000
14604,2700
14605,2600
14606,1700
14607,850
14608,954
14609,2600
14610,1900
14611,4100
14612,755
14613,2100
14614,5500
14615,4500
14616,1300
14617,1300
14618,2500
14619,1300
14620,3400
14621,1400
14622,4400
14623,4600
14624,3300
14625,3500
14626,112500
14627,2700
14628,831
14629,1100
14630,9000
14631,904
14632,941
14633,2000
14634,2400
14635,4600
14636,1700
14637,885
14638,957
14639,2300
14640,1300
14641,12700
14642,1600
14643,4300
14644,952
14645,900
14646,1400
14647,1700
14648,1700
14649,3500
14650,679
14651,1500
14652,970
14653,937
14654,846
14655,20300
14656,796
14657,1100
14658,412
14659,1200
14660,979
14661,5600
14662,1900
14663,657
14664,1800
14665,11800
14666,4100
14667,890
14668,1100
14669,897
14670,964
14671,12600
14672,1400
14673,3800
14674,2100
14675,1200
14676,1300
14677,615
14678,573
14679,1300
14680,2100
14681,1100
14682,1100
14683,877
14684,2300
14685,850
14686,3300
14687,1100
14688,3100
14689,957
14690,2900
14691,6700
14692,1600
14693,2000
14694,704
14695,1200
14696,3200
14697,3200
14698,1900
14699,2100
14700,1800
14701,996
14702,1500
14703,2500
14704,496
14705,711
14706,6300
14707,5400
14708,6800
14709,796
14710,1300
14711,1500
14712,2000
14713,9600
14714,8400
14715,721
14716,3800
14717,3400
14718,828
14719,1300
14720,1500
14721,1800
14722,1600
14723,2700
14724,224
14725,916
14726,2800
14727,584
14728,1400
14729,950
14730,1200
14731,842
14732,2500
14733,4200
14734,907
14735,3200
14736,1400
14737,792
14738,6000
14739,1600
14740,6000
14741,2700
14742,27300
14743,1100
14744,2600
14745,3500
14746,1200
14747,1500
14748,5700
14749,6700
14750,14500
14751,5200
14752,5100
14753,877
14754,615
14755,605
14756,2700
14757,1400
14758,1600
14759,7000
14760,2300
14761,1200
14762,921
14763,604
14764,1100
14765,7600
14766,3700
14767,68300
14768,2100
14769,1200
14770,4700
14771,739
14772,1100
14773,22300
14774,1300
14775,1800
14776,1900
14777,991
14778,23700
14779,1400
14780,10700
14781,24000
14782,823
14783,776
14784,1300
14785,993
14786,996
14787,449
14788,872
14789,1000
14790,624
14791,1900
14792,4300
14793,4200
14794,3400
14795,2200
14796,892
14797,3500
14798,971
14799,797
14800,1100
14801,1900
14802,2100
14803,3300
14804,1700
14805,1400
14806,5100
14807,1800
14808,1300
14809,964
14810,1900
14811,7800
14812,18700
14813,112
14814,2000
14815,729
14816,14300
14817,1100
14818,3800
14819,1000
14820,624
14821,781
14822,1500
14823,3100
14824,698
14825,5400
14826,3000
14827,1900
14828,543
14829,1400
14830,1200
14831,1800
14832,1400
14833,710
14834,823
14835,2000
14836,1700
14837,2300
14838,4200
14839,7900
14840,2900
14841,1700
14842,8300
14843,847
14844,1000
14845,958
14846,8400
14847,11100
14848,592
14849,1600
14850,4200
14851,3900
14852,7800
14853,1100
14854,752
14855,4600
14856,990
14857,528
14858,5700
14859,1600
14860,919
14861,2500
14862,1500
14863,996
14864,1500
14865,4300
14866,6100
14867,3700
14868,797
14869,919
14870,931
14871,2800
14872,492
14873,587
14874,2000
14875,1700
14876,1900
14877,1200
14878,1200
14879,2300
14880,922
14881,1100
14882,4600
14883,2600
14884,3700
14885,923
14886,2900
14887,2600
14888,1900
14889,2400
14890,519
14891,959
14892,1100
14893,1000
14894,2800
14895,1100
14896,1100
14897,2500
14898,4900
14899,1500
14900,1600
14901,1000
14902,1100
14903,1800
14904,1600
14905,1800
14906,1200
14907,12200
14908,968
14909,2500
14910,997
14911,650
14912,2800
14913,2200
14914,356
14915,3900
14916,36600
14917,15200
14918,756
14919,743
14920,2000
14921,734
14922,543
14923,11300
14924,4200
14925,1200
14926,2000
14927,677
14928,745
14929,1400
14930,2000
14931,1300
14932,590
14933,15600
14934,811
14935,1700
14936,792
14937,1300
14938,2100
14939,953
14940,18900
14941,869
14942,2100
14943,652
14944,2600
14945,1700
14946,5000
14947,818
14948,1900
14949,8700
14950,1800
14951,1400
14952,675
14953,650
14954,11500
14955,927
14956,2100
14957,4600
14958,2700
14959,655
14960,3000
14961,624
14962,1700
14963,1500
14964,2000
14965,1800
14966,3900
14967,946
14968,739
14969,991
14970,6900
14971,1900
14972,38700
14973,718
14974,2300
14975,6800
14976,2800
14977,1100
14978,1200
14979,948
14980,795
14981,3600
14982,2000
14983,2000
14984,599
14985,1100
14986,936
14987,1200
14988,3300
14989,2900
14990,896
14991,909
14992,974
14993,2200
14994,1000
14995,1100
14996,774
14997,3300
14998,1500
14999,1600
15000,2900
15001,5500
15002,5800
15003,1100
15004,1800
15005,1000
15006,1100
15007,1300
15008,533
15009,1700
15010,2100
15011,1800
15012,2400
15013,6500
15014,1100
15015,835
15016,17700
15017,2800
15018,1800
15019,1600
15020,1100
15021,1200
15022,12300
15023,2300
15024,1300
15025,37700
15026,2000
15027,1000
15028,1900
15029,1000
15030,728
15031,757
15032,439
15033,5400
15034,738
15035,1300
15036,3500
15037,2200
15038,5700
15039,2800
15040,1100
15041,2600
15042,990
15043,843
15044,801
15045,912
15046,2200
15047,582
15048,548
15049,718
15050,1700
15051,823
15052,833
15053,866
15054,788
15055,955
15056,2700
15057,739
15058,1100
15059,847
15060,2900
15061,1500
15062,9800
15063,4900
15064,1200
15065,1100
15066,658
15067,639
15068,2100
15069,2200
15070,1300
15071,1000
15072,2400
15073,2000
15074,1500
15075,522
15076,1000
15077,1400
15078,817
15079,19500
15080,1200
15081,6300
15082,9700
15083,1200
15084,12700
15085,1700
15086,42000
15087,1100
15088,912
15089,1600
15090,833
15091,948
15092,622
15093,1000
15094,4000
15095,814
15096,824
15097,2100
15098,2300
15099,5800
15100,10600
15101,3700
15102,1200
15103,1100
15104,5100
15105,2400
15106,993
15107,909
15108,8200
15109,6000
15110,825
15111,1500
15112,974
15113,5000
15114,1200
15115,24300
15116,1100
15117,1000
15118,11100
15119,1300
15120,1600
15121,1200
15122,874
15123,1100
15124,1300
15125,1400
15126,3100
15127,237
15128,965
15129,1900
15130,4500
15131,4800
15132,12900
15133,1200
15134,2200
15135,1700
15136,1300
15137,942
15138,1500
15139,906
15140,2400
15141,2800
15142,1400
15143,3800
15144,1500
15145,1400
15146,1500
15147,1100
15148,494
15149,733
15150,844
15151,971
15152,16200
15153,566
15154,2000
15155,826
15156,1900
15157,6600
15158,7800
15159,1800
15160,46400
15161,3000
15162,675
15163,1900
15164,1100
15165,1200
15166,840
15167,1200
15168,1600
15169,969
15170,1200
15171,2300
15172,7700
15173,1200
15174,838
15175,3700
15176,18000
15177,2000
15178,3700
15179,9700
15180,3200
15181,3200
15182,1500
15183,3500
15184,1400
15185,1600
15186,10200
15187,1500
15188,1200
15189,597
15190,944
15191,1500
15192,1700
15193,3300
15194,2900
15195,3200
15196,22300
15197,1400
15198,951
15199,821
15200,1100
15201,534
15202,5600
15203,2300
15204,2900
15205,1100
15206,861
15207,3600
15208,940
15209,937
15210,681
15211,2300
15212,4400
15213,2200
15214,4500
15215,794
15216,861
15217,1800
15218,2800
15219,1500
15220,831
15221,945
15222,1100
15223,741
15224,2200
15225,2100
15226,771
15227,1000
15228,3200
15229,1800
15230,1200
15231,4200
15232,878
15233,27300
15234,2000
15235,1200
15236,1100
15237,1200
15238,1100
15239,5300
15240,857
15241,940
15242,529
15243,762
15244,2800
15245,1200
15246,1200
15247,1000
15248,845
15249,15800
15250,1400
15251,975
15252,1100
15253,877
15254,10500
15255,15200
15256,1400
15257,558
15258,1300
15259,1100
15260,1200
15261,11400
15262,1000
15263,3700
15264,1500
15265,1700
15266,1300
15267,1200
15268,1400
15269,2700
15270,27600
15271,13500
15272,922
15273,1700
15274,403
15275,5700
15276,967
15277,1400
15278,841
15279,1300
15280,1200
15281,1700
15282,923
15283,671
15284,6300
15285,3800
15286,6400
15287,676
15288,1900
15289,922
15290,678
15291,2000
15292,8200
15293,1600
15294,878
15295,841
15296,123
15297,1300
15298,737
15299,3300
15300,1600
15301,1900
15302,1800
15303,827
15304,986
15305,951
15306,550
15307,1200
15308,1500
15309,1300
15310,1300
15311,1800
15312,2900
15313,11400
15314,5600
15315,867
15316,2800
15317,705
15318,1300
15319,1300
15320,18400
15321,874
15322,498
15323,3200
15324,853
15325,4800
15326,823
15327,3800
15328,825
15329,5900
15330,1900
15331,20800
15332,2000
15333,6800
15334,5000
15335,1100
15336,1100
15337,896
15338,943
15339,1900
15340,3300
15341,1500
15342,2800
15343,2500
15344,4400
15345,1800
15346,1200
15347,1600
15348,3100
15349,1100
15350,1200
15351,1200
15352,2100
15353,1100
15354,745
15355,2200
15356,4400
15357,681
15358,820
15359,807
15360,776
15361,1300
15362,1800
15363,3500
15364,1400
15365,1200
15366,1100
15367,764
15368,449
15369,916
15370,1200
15371,2200
15372,836
15373,1800
15374,3100
15375,844
15376,25000
15377,1100
15378,1200
15379,1100
15380,1100
15381,2500
15382,659
15383,1100
15384,7100
15385,1100
15386,525
15387,765
15388,798
15389,1200
15390,604
15391,554
15392,6100
15393,703
15394,2500
15395,1300
15396,428
15397,958
15398,1300
15399,3200
15400,523
15401,1400
15402,1000
15403,754
15404,2500
15405,969
15406,7900
15407,3200
15408,1000
15409,6700
15410,1600
15411,3600
15412,1000
15413,1500
15414,4900
15415,3500
15416,6300
15417,2900
15418,819
15419,5900
15420,1500
15421,2800
15422,817
15423,1700
15424,994
15425,806
15426,1800
15427,3600
15428,825
15429,1900
15430,2200
15431,1400
15432,9500
15433,1200
15434,2400
15435,1600
15436,1000
15437,1800
15438,716
15439,1100
15440,3600
15441,6400
15442,1600
15443,554
15444,4400
15445,1500
15446,797
15447,1100
15448,811
15449,860
15450,80
15451,941
15452,837
15453,768
15454,9200
15455,670
15456,1000
15457,3200
15458,20000
15459,9400
15460,4900
15461,2300
15462,943
15463,144
15464,1200
15465,660
15466,2200
15467,636
15468,1500
15469,863
15470,965
15471,1700
15472,710
15473,461
15474,1600
15475,790
15476,895
15477,1300
15478,565
15479,805
15480,904
15481,926
15482,939
15483,2300
15484,2300
15485,687
15486,3100
15487,1800
15488,679
15489,1800
15490,854
15491,1700
15492,3000
15493,1700
15494,675
15495,1100
15496,3600
15497,1900
15498,2000
15499,689
15500,2300
15501,1400
15502,4500
15503,961
15504,1300
15505,11300
15506,7900
15507,2700
15508,1300
15509,461
15510,1700
15511,1100
15512,12800
15513,1700
15514,825
15515,816
15516,1100
15517,687
15518,807
15519,913
15520,1100
15521,1200
15522,1300
15523,3700
15524,5900
15525,1400
15526,861
15527,1600
15528,2200
15529,1300
15530,3500
15531,2600
15532,941
15533,6800
15534,3800
15535,3500
15536,2100
15537,2200
15538,1000
15539,3200
15540,2300
15541,2800
15542,2500
15543,1100
15544,1100
15545,1500
15546,2200
15547,5100
15548,1000
15549,4100
15550,1700
15551,1300
15552,2300
15553,16800
15554,999
15555,2900
15556,1100
15557,6000
15558,2400
15559,810
15560,1500
15561,1600
15562,1400
15563,795
15564,1300
15565,2400
15566,1900
15567,1200
15568,6600
15569,1400
15570,1000
15571,9600
15572,674
15573,2300
15574,4500
15575,2800
15576,1600
15577,35300
15578,4400
15579,8300
15580,18400
15581,2000
15582,1300
15583,1100
15584,8200
15585,1200
15586,1200
15587,1900
15588,1000
15589,1800
15590,547
15591,1600
15592,1100
15593,1700
15594,1000
15595,460
15596,1000
15597,2900
15598,3500
15599,1900
15600,618
15601,829
15602,10700
15603,61500
15604,1500
15605,1600
15606,3800
15607,3600
15608,4200
15609,2400
15610,5700
15611,976
15612,1200
15613,1500
15614,5000
15615,1300
15616,3400
15617,1300
15618,2000
15619,1300
15620,1300
15621,2700
15622,1000
15623,1300
15624,2000
15625,1800
15626,787
15627,757
15628,1500
15629,719
15630,6400
15631,926
15632,798
15633,1600
15634,1300
15635,838
15636,924
15637,1000
15638,1800
15639,1700
15640,488
15641,1600
15642,755
15643,1000
15644,2500
15645,724
15646,652
15647,5400
15648,2200
15649,1500
15650,641
15651,842
15652,1200
15653,1100
15654,1500
15655,12400
15656,32000
15657,2600
15658,1400
15659,1600
15660,8400
15661,854
15662,620
15663,1200
15664,2500
15665,887
15666,4700
15667,767
15668,1400
15669,596
15670,907
15671,815
15672,1500
15673,2900
15674,627
15675,5100
15676,6600
15677,7300
15678,721
15679,1400
15680,1600
15681,480
15682,1400
15683,1000
15684,1100
15685,1700
15686,1100
15687,2300
15688,1300
15689,1000
15690,4800
15691,6000
15692,1100
15693,804
15694,4300
15695,1400
15696,499
15697,1900
15698,2000
15699,5600
15700,5300
15701,1200
15702,1200
15703,2200
15704,1500
15705,29900
15706,1000
15707,1700
15708,1300
15709,891
15710,677
15711,2500
15712,1900
15713,456
15714,3400
15715,1800
15716,2400
15717,1400
15718,2600
15719,723
15720,3200
15721,929
15722,720
15723,1100
15724,1200
15725,1900
15726,918
15727,2500
15728,1000
15729,550
15730,4500
15731,917
15732,813
15733,2300
15734,4000
15735,1500
15736,707
15737,3200
15738,1500
15739,1200
15740,1200
15741,3100
15742,700
15743,2500
15744,1400
15745,10500
15746,2600
15747,12700
15748,1000
15749,17300
15750,899
15751,1700
15752,891
15753,2000
15754,3200
15755,2100
15756,3200
15757,2200
15758,981
15759,988
15760,1100
15761,2000
15762,3800
15763,2600
15764,53800
15765,1700
15766,3300
15767,6300
15768,893
15769,2000
15770,1800
15771,9100
15772,991
15773,787
15774,977
15775,7200
15776,837
15777,12700
15778,916
15779,2100
15780,5800
15781,1100
15782,815
15783,2600
15784,1200
15785,475
15786,838
15787,1100
15788,1500
15789,4600
15790,590
15791,1800
15792,2800
15793,2300
15794,4200
15795,6500
15796,2300
15797,1300
15798,5200
15799,3100
15800,809
15801,1000
15802,1700
15803,4400
15804,3800
15805,1600
15806,1400
15807,803
15808,2700
15809,14800
15810,1300
15811,730
15812,1700
15813,1300
15814,631
15815,2500
15816,588
15817,1700
15818,2700
15819,813
15820,2000
15821,919
15822,1100
15823,3100
15824,713
15825,927
15826,9000
15827,438
15828,675
15829,2200
15830,703
15831,3500
15832,1000
15833,853
15834,997
15835,874
15836,1900
15837,894
15838,9900
15839,925
15840,7200
15841,3900
15842,479
15843,1500
15844,2200
15845,1000
15846,806
15847,1100
15848,1800
15849,9400
15850,10400
15851,7600
15852,678
15853,5700
15854,849
15855,665
15856,6000
15857,440
15858,469
15859,168
15860,231
15861,386
15862,448
15863,447
15864,432
15865,475
15866,435
15867,58
15868,342
15869,442
15870,370
15871,430
15872,409
15873,294
15874,47
15875,406
15876,236
15877,370
15878,330
15879,409
15880,445
15881,158
15882,54
15883,381
15884,226
15885,143
15886,412
15887,485
15888,109
15889,444
15890,70
15891,429
15892,429
15893,5
15894,109
15895,184
15896,420
15897,420
15898,393
15899,460
15900,456
15901,143
15902,309
15903,423
15904,474
15905,471
15906,434
15907,296
15908,162
15909,475
15910,469
15911,469
15912,476
15913,308
15914,165
15915,165
15916,144
15917,35
15918,468
15919,200
15920,296
15921,368
15922,70
15923,456
15924,82
15925,457
15926,471
15927,471
15928,395
15929,488
15930,480
15931,36
15932,486
15933,384
15934,302
15935,491
15936,479
15937,217
15938,322
15939,478
15940,393
15941,429
15942,35
15943,294
15944,472
15945,499
15946,83
15947,436
15948,457
15949,380
15950,469
15951,423
15952,383
15953,399
15954,404
15955,432
15956,447
15957,486
15958,119
15959,191
15960,454
15961,279
15962,477
15963,361
15964,374
15965,416
15966,402
15967,485
15968,475
15969,482
15970,444
15971,468
15972,446
15973,423
15974,478
15975,442
15976,428
15977,492
15978,494
15979,91
15980,492
15981,457
15982,488
15983,496
15984,462
15985,358
15986,484
15987,469
15988,469
15989,497
15990,358
15991,441
15992,308
15993,384
15994,369
15995,492
15996,156
15997,80
15998,482
15999,413
16000,217
16001,479
16002,119
16003,486
16004,382
16005,473
16006,439
16007,447
16008,135
16009,474
16010,406
16011,471
16012,473
16013,220
16014,497
16015,469
16016,221
16017,413
16018,440
16019,473
16020,474
16021,438
16022,165
16023,454
16024,398
16025,330
16026,457
16027,412
16028,496
16029,473
16030,434
16031,478
16032,478
16033,413
16034,444
16035,468
16036,420
16037,410
16038,470
16039,488
16040,435
16041,378
16042,476
16043,482
16044,378
16045,356
16046,462
16047,404
16048,386
16049,402
16050,447
16051,496
16052,488
16053,445
16054,490
16055,220
16056,369
16057,436
16058,451
16059,496
16060,178
16061,473
16062,494
16063,395
16064,455
16065,54
16066,369
16067,462
16068,168
16069,380
16070,176
16071,469
16072,498
16073,471
16074,448
16075,472
16076,486
16077,483
16078,447
16079,221
16080,496
16081,473
16082,467
16083,135
16084,492
16085,478
16086,454
16087,491
16088,468
16089,429
16090,494
16091,49
16092,434
16093,462
16094,348
16095,78
16096,495
16097,444
16098,475
16099,354
16100,488
16101,438
16102,486
16103,494
16104,324
16105,444
16106,480
16107,497
16108,474
16109,221
16110,456
16111,262
16112,386
16113,438
16114,461
16115,478
16116,407
16117,429
16118,413
16119,448
16120,70
16121,162
16122,441
16123,440
16124,330
16125,486
16126,423
16127,475
16128,337
16129,385
16130,455
16131,454
16132,464
16133,449
16134,91
16135,221
16136,431
16137,463
16138,354
16139,483
16140,143
16141,469
16142,448
16143,438
16144,261
16145,460
16146,391
16147,361
16148,476
16149,396
16150,308
16151,428
16152,409
16153,478
16154,496
16155,489
16156,497
16157,471
16158,446
16159,308
16160,444
16161,435
16162,453
16163,473
16164,491
16165,324
16166,49
16167,382
16168,488
16169,486
16170,471
16171,396
16172,80
16173,376
16174,442
16175,484
16176,54
16177,386
16178,432
16179,486
16180,141
16181,434
16182,423
16183,458
16184,498
16185,432
16186,368
16187,251
16188,88
16189,154
16190,402
16191,200
16192,294
16193,396
16194,477
16195,411
16196,495
16197,429
16198,322
16199,361
16200,460
16201,236
16202,426
16203,403
16204,372
16205,451
16206,492
16207,332
16208,497
16209,380
16210,464
16211,448
16212,330
16213,496
16214,462
16215,245
16216,266
16217,476
16218,382
16219,82
16220,478
16221,497
16222,178
16223,256
16224,486
16225,468
16226,444
16227,250
16228,439
16229,447
16230,440
16231,491
16232,396
16233,448
16234,87
16235,464
16236,370
16237,488
16238,420
16239,226
16240,370
16241,447
16242,47
16243,412
16244,411
16245,376
16246,497
16247,436
16248,405
16249,144
16250,437
16251,456
16252,499
16253,447
16254,460
16255,495
16256,457
16257,137
16258,119
16259,361
16260,380
16261,98
16262,391
16263,425
16264,233
16265,446
16266,491
16267,454
16268,490
16269,467
16270,460
16271,332
16272,438
16273,478
16274,413
16275,421
16276,407
16277,440
16278,119
16279,160
16280,492
16281,477
16282,308
16283,475
16284,277
16285,47
16286,456
16287,415
16288,492
16289,438
16290,44
16291,486
16292,35
16293,492
16294,468
16295,286
16296,22
16297,218
16298,486
16299,475
16300,474
16301,256
16302,462
16303,348
16304,470
16305,369
16306,486
16307,200
16308,469
16309,491
16310,447
16311,490
16312,489
16313,137
16314,70
16315,390
16316,119
16317,380
16318,382
16319,444
16320,496
16321,431
16322,469
16323,445
16324,162
16325,478
16326,467
16327,399
16328,416
16329,44
16330,295
16331,471
16332,422
16333,495
16334,476
16335,200
16336,309
16337,449
16338,439
16339,423
16340,449
16341,412
16342,441
16343,302
16344,85
16345,422
16346,82
16347,395
16348,438
16349,478
16350,82
16351,471
16352,144
16353,382
16354,486
16355,477
16356,354
16357,196
16358,412
16359,43
16360,123
16361,442
16362,457
16363,426
16364,386
16365,445
16366,469
16367,396
16368,497
16369,497
16370,123
16371,412
16372,143
16373,322
16374,429
16375,80
16376,82
16377,463
16378,492
16379,423
16380,474
16381,420
16382,64
16383,456
16384,383
16385,294
16386,471
16387,47
16388,165
16389,423
16390,165
16391,385
16392,444
16393,483
16394,442
16395,452
16396,28
16397,258
16398,444
16399,420
16400,369
16401,80
16402,449
16403,460
16404,457
16405,460
16406,417
16407,462
16408,413
16409,462
16410,444
16411,449
16412,98
16413,478
16414,468
16415,226
16416,462
16417,88
16418,98
16419,447
16420,375
16421,465
16422,386
16423,202
16424,88
16425,221
16426,380
16427,434
16428,446
16429,496
16430,396
16431,484
16432,403
16433,422
16434,395
16435,435
16436,426
16437,495
16438,484
16439,469
16440,76
16441,200
16442,414
16443,413
16444,420
16445,413
16446,44
16447,473
16448,82
16449,478
16450,238
16451,474
16452,485
16453,476
16454,475
16455,425
16456,497
16457,478
16458,458
16459,232
16460,286
16461,448
16462,396
16463,421
16464,80
16465,375
16466,412
16467,438
16468,309
16469,368
16470,486
16471,160
16472,466
16473,467
16474,440
16475,403
16476,413
16477,44
16478,420
16479,80
16480,454
16481,431
16482,460
16483,462
16484,137
16485,454
16486,369
16487,452
16488,475
16489,221
16490,489
16491,391
16492,410
16493,456
16494,165
16495,469
16496,279
16497,221
16498,468
16499,498
16500,458
16501,470
16502,403
16503,300
16504,485
16505,468
16506,441
16507,456
16508,217
16509,490
16510,405
16511,488
16512,485
16513,495
16514,141
16515,332
16516,432
16517,455
16518,407
16519,462
16520,399
16521,123
16522,251
16523,478
16524,330
16525,448
16526,141
16527,176
16528,474
16529,417
16530,232
16531,22
16532,491
16533,478
16534,386
16535,426
16536,431
16537,458
16538,496
16539,411
16540,488
16541,444
16542,437
16543,308
16544,444
16545,478
16546,464
16547,158
16548,426
16549,435
16550,437
16551,430
16552,486
16553,415
16554,460
16555,485
16556,415
16557,495
16558,404
16559,202
16560,200
16561,87
16562,444
16563,436
16564,266
16565,399
16566,438
16567,381
16568,496
16569,241
16570,412
16571,337
16572,445
16573,109
16574,477
16575,435
16576,453
16577,437
16578,417
16579,438
16580,455
16581,496
16582,422
16583,302
16584,158
16585,358
16586,165
16587,468
16588,451
16589,294
16590,415
16591,413
16592,481
16593,224
16594,226
16595,261
16596,356
16597,496
16598,469
16599,308
16600,485
16601,386
16602,342
16603,497
16604,245
16605,91
16606,478
16607,238
16608,429
16609,444
16610,483
16611,456
16612,399
16613,444
16614,493
16615,473
16616,383
16617,28
16618,488
16619,486
16620,474
16621,5
16622,473
16623,176
16624,459
16625,476
16626,458
16627,98
16628,339
16629,495
16630,423
16631,449
16632,445
16633,139
16634,498
16635,341
16636,221
16637,462
16638,456
16639,308
16640,485
16641,370
16642,486
16643,492
16644,330
16645,410
16646,358
16647,455
16648,89
16649,463
16650,462
16651,454
16652,432
16653,488
16654,437
16655,383
16656,374
16657,425
16658,390
16659,250
16660,374
16661,436
16662,76
16663,474
16664,377
16665,415
16666,184
16667,444
16668,413
16669,83
16670,488
16671,368
16672,123
16673,489
16674,457
16675,476
16676,356
16677,44
16678,404
16679,492
16680,202
