,shares
16457,328
16458,432
16459,366
16460,415
16461,251
16462,444
16463,394
16464,451
16465,441
16466,291
16467,468
16468,77
16469,262
16470,302
16471,477
16472,72
16473,447
16474,403
16475,130
16476,53
16477,321
16478,491
16479,417
16480,427
16481,429
16482,74
16483,461
16484,222
16485,317
16486,121
16487,403
16488,466
16489,453
16490,421
16491,473
16492,394
16493,306
16494,482
16495,168
16496,353
16497,333
16498,457
16499,342
16500,448
16501,134
16502,437
16503,483
16504,246
16505,300
16506,106
16507,191
16508,156
16509,353
16510,419
16511,447
16512,143
16513,470
16514,283
16515,415
16516,343
16517,427
16518,66
16519,445
16520,374
16521,339
16522,420
16523,447
16524,433
16525,373
16526,387
16527,443
16528,438
16529,441
16530,461
16531,476
16532,437
16533,427
16534,192
16535,470
16536,331
16537,204
16538,366
16539,420
16540,479
16541,476
16542,261
16543,432
16544,327
16545,223
16546,448
16547,186
16548,192
16549,488
16550,367
16551,388
16552,467
16553,492
16554,132
16555,321
16556,350
16557,484
16558,323
16559,276
16560,434
16561,83
16562,479
16563,203
16564,472
16565,430
16566,415
16567,438
16568,44
16569,471
16570,384
16571,378
16572,428
16573,369
16574,471
16575,470
16576,416
16577,288
16578,430
16579,457
16580,113
16581,427
16582,486
16583,459
16584,409
16585,349
16586,70
16587,446
16588,462
16589,456
16590,402
16591,481
16592,224
16593,319
16594,337
16595,442
16596,418
16597,292
16598,293
16599,431
16600,397
16601,463
16602,429
16603,416
16604,234
16605,233
16606,461
16607,406
16608,420
16609,248
16610,106
16611,476
16612,435
16613,387
16614,411
16615,461
16616,470
16617,442
16618,319
16619,459
16620,472
16621,407
16622,463
16623,412
16624,417
16625,289
16626,267
16627,341
16628,276
16629,431
16630,278
16631,211
16632,394
16633,391
16634,359
16635,484
16636,119
16637,146
16638,223
16639,74
16640,399
16641,383
16642,174
16643,304
16644,434
16645,445
16646,450
16647,263
16648,412
16649,399
16650,325
16651,460
16652,103
16653,284
16654,265
16655,252
16656,419
16657,223
16658,409
16659,369
16660,404
16661,440
16662,445
16663,392
16664,386
16665,181
16666,336
16667,416
16668,412
16669,269
16670,476
16671,430
16672,450
16673,375
16674,438
16675,489
16676,469
16677,392
16678,343
16679,444
16680,407
16681,386
16682,389
16683,412
16684,409
16685,459
16686,402
16687,385
16688,410
16689,361
16690,428
16691,431
16692,410
16693,418
16694,469
16695,425
16696,212
16697,450
16698,219
16699,463
16700,424
16701,412
16702,484
16703,94
16704,48
16705,481
16706,448
16707,247
16708,327
16709,23
16710,418
16711,432
16712,449
16713,463
16714,434
16715,419
16716,281
16717,472
16718,426
16719,378
16720,440
16721,481
16722,423
16723,416
16724,127
16725,432
16726,141
16727,416
16728,386
16729,479
16730,265
16731,221
16732,409
16733,220
16734,339
16735,169
16736,457
16737,437
16738,463
16739,91
16740,321
16741,366
16742,450
16743,483
16744,412
16745,426
16746,437
16747,472
16748,157
16749,467
16750,354
16751,199
16752,453
16753,451
16754,447
16755,412
16756,470
16757,322
16758,467
16759,407
16760,478
16761,230
16762,475
16763,292
16764,429
16765,449
16766,45
16767,456
16768,257
16769,465
16770,447
16771,323
16772,385
16773,325
16774,400
16775,471
16776,230
16777,436
16778,443
16779,372
16780,434
16781,435
16782,413
16783,308
16784,276
16785,412
16786,395
16787,236
16788,480
16789,225
16790,244
16791,450
16792,481
16793,434
16794,408
16795,169
16796,467
16797,208
16798,309
16799,189
16800,198
16801,417
16802,235
16803,446
16804,477
16805,396
16806,437
16807,56
16808,263
16809,310
16810,455
16811,323
16812,298
16813,362
16814,428
16815,473
16816,167
16817,87
16818,154
16819,194
16820,446
16821,436
16822,396
16823,234
16824,456
16825,459
16826,491
16827,493
16828,365
16829,456
16830,450
16831,422
16832,441
16833,448
16834,473
16835,440
16836,464
16837,422
16838,417
16839,432
16840,359
16841,345
16842,374
16843,426
16844,235
16845,388
16846,218
16847,295
16848,429
16849,255
16850,397
16851,330
16852,434
16853,400
16854,403
16855,204
16856,418
16857,389
16858,331
16859,414
16860,311
16861,485
16862,478
16863,425
16864,423
16865,322
16866,409
16867,357
16868,319
16869,381
16870,300
16871,419
16872,333
16873,311
16874,67
16875,427
16876,477
16877,161
16878,415
16879,451
16880,367
16881,430
16882,327
16883,455
16884,403
16885,439
16886,265
16887,271
16888,205
16889,446
16890,473
16891,467
16892,474
16893,429
16894,356
16895,236
16896,271
16897,439
16898,385
16899,443
16900,379
16901,460
16902,377
16903,182
16904,419
16905,308
16906,270
16907,476
16908,437
16909,268
16910,327
16911,382
16912,299
16913,442
16914,343
16915,407
16916,361
16917,423
16918,416
16919,292
16920,354
16921,429
16922,234
16923,473
16924,94
16925,384
16926,60
16927,432
16928,454
16929,441
16930,237
16931,97
16932,465
16933,436
16934,471
16935,470
16936,477
16937,354
16938,377
16939,223
16940,475
16941,402
16942,436
16943,475
16944,278
16945,88
16946,465
16947,298
16948,470
16949,380
16950,362
16951,277
16952,447
16953,357
16954,423
16955,187
16956,330
16957,381
16958,171
16959,389
16960,394
16961,246
16962,150
16963,447
16964,313
16965,95
16966,136
16967,302
16968,425
16969,491
16970,172
16971,223
16972,466
16973,479
16974,430
16975,452
16976,411
16977,64
16978,237
16979,291
16980,129
16981,283
16982,461
16983,414
16984,411
16985,440
16986,418
16987,247
16988,431
16989,417
16990,359
16991,345
16992,327
16993,381
16994,467
16995,321
16996,294
16997,473
16998,413
16999,311
17000,165
17001,212
17002,76
17003,410
17004,469
17005,282
17006,427
17007,260
17008,438
17009,370
17010,471
17011,133
17012,446
17013,399
17014,204
17015,470
17016,484
17017,473
17018,213
17019,464
17020,236
17021,217
17022,387
17023,430
17024,335
17025,487
17026,448
17027,207
17028,425
17029,467
17030,403
17031,484
17032,454
17033,390
17034,487
17035,112
17036,432
17037,171
17038,393
17039,304
17040,450
17041,139
17042,438
17043,414
17044,251
17045,127
17046,455
17047,453
17048,468
17049,234
17050,412
17051,305
17052,262
17053,185
17054,416
17055,467
17056,287
17057,480
17058,282
17059,461
17060,439
17061,253
17062,459
17063,160
17064,353
17065,446
17066,211
17067,408
17068,419
17069,223
17070,406
17071,435
17072,129
17073,456
17074,240
17075,236
17076,453
17077,421
17078,89
17079,382
17080,177
17081,96
17082,111
17083,199
17084,92
17085,454
17086,102
17087,465
17088,483
17089,395
17090,187
17091,227
17092,445
17093,230
17094,105
17095,318
17096,451
17097,455
17098,425
17099,458
17100,441
17101,418
17102,474
17103,393
17104,487
17105,424
17106,140
17107,466
17108,69
17109,301
17110,280
17111,45
17112,485
17113,301
17114,480
17115,439
17116,90
17117,441
17118,405
17119,43
17120,419
17121,447
17122,432
17123,352
17124,448
17125,478
17126,235
17127,434
17128,393
17129,485
17130,412
17131,350
17132,367
17133,346
17134,466
17135,315
17136,452
17137,480
17138,391
17139,361
17140,385
17141,249
17142,465
17143,474
17144,208
17145,429
17146,117
17147,170
17148,392
17149,414
17150,400
17151,439
17152,468
17153,448
17154,76
17155,396
17156,422
17157,400
17158,255
17159,391
17160,472
17161,479
17162,104
17163,449
17164,396
17165,64
17166,456
17167,428
17168,102
17169,478
17170,423
17171,350
17172,244
17173,253
17174,409
17175,476
17176,336
17177,261
17178,448
17179,211
17180,95
17181,392
17182,414
17183,318
17184,56
17185,214
17186,204
17187,405
17188,432
17189,437
17190,436
17191,281
17192,365
17193,235
17194,382
17195,448
17196,443
17197,201
17198,258
17199,426
17200,425
17201,291
17202,352
17203,429
17204,401
17205,184
17206,468
17207,485
17208,370
17209,415
17210,281
17211,263
17212,416
17213,290
17214,442
17215,479
17216,168
17217,45
17218,490
17219,321
17220,472
17221,394
17222,372
17223,447
17224,172
17225,100
17226,368
17227,473
17228,340
17229,445
17230,424
17231,326
17232,475
17233,414
17234,464
17235,482
17236,439
17237,363
17238,443
17239,465
17240,391
17241,209
17242,193
17243,165
17244,421
17245,471
17246,138
17247,434
17248,469
17249,357
17250,166
17251,437
17252,361
17253,266
17254,433
17255,458
17256,456
17257,233
17258,146
17259,317
17260,235
17261,375
17262,443
17263,443
17264,261
17265,431
17266,92
17267,438
17268,257
17269,449
17270,421
17271,414
17272,398
17273,315
17274,313
17275,426
17276,457
17277,427
17278,374
17279,415
17280,414
17281,281
17282,398
17283,346
17284,414
17285,363
17286,396
17287,436
17288,416
17289,377
17290,88
17291,395
17292,382
17293,454
17294,346
17295,220
17296,170
17297,388
17298,382
17299,424
17300,451
17301,268
17302,423
17303,474
17304,419
17305,319
17306,457
17307,477
17308,433
17309,426
17310,455
17311,436
17312,458
17313,447
17314,435
17315,456
17316,457
17317,409
17318,471
17319,178
17320,256
17321,474
17322,392
17323,218
17324,390
17325,459
17326,461
17327,354
17328,450
17329,280
17330,455
17331,331
17332,434
17333,455
17334,436
17335,355
17336,442
17337,446
17338,113
17339,393
17340,186
17341,155
17342,432
17343,235
17344,328
17345,474
17346,288
17347,286
17348,400
17349,420
17350,431
17351,344
17352,423
17353,298
17354,282
17355,476
17356,210
17357,492
17358,411
17359,441
17360,374
17361,307
17362,386
17363,457
17364,295
17365,288
17366,208
17367,477
17368,447
17369,383
17370,377
17371,289
17372,493
17373,234
17374,381
17375,373
17376,465
17377,213
17378,219
17379,304
17380,432
17381,281
17382,316
17383,493
17384,479
17385,372
17386,445
17387,256
17388,465
17389,481
17390,134
17391,401
17392,439
17393,409
17394,165
17395,324
17396,153
17397,151
17398,355
17399,282
17400,463
17401,444
17402,429
17403,357
17404,231
17405,482
17406,470
17407,459
17408,442
17409,413
17410,473
17411,213
17412,335
17413,271
17414,355
17415,343
17416,168
17417,396
17418,483
17419,400
17420,469
17421,415
17422,368
17423,435
17424,400
17425,327
17426,420
17427,427
17428,468
17429,435
17430,369
17431,416
17432,382
17433,246
17434,48
17435,188
17436,101
17437,429
17438,461
17439,471
17440,361
17441,164
17442,406
17443,243
17444,49
17445,490
17446,442
17447,351
17448,465
17449,336
17450,460
17451,151
17452,262
17453,431
17454,317
17455,329
17456,478
17457,396
17458,349
17459,315
17460,447
17461,422
17462,438
17463,426
17464,302
17465,424
17466,130
17467,400
17468,211
17469,116
17470,448
17471,476
17472,457
17473,445
17474,451
17475,450
17476,473
17477,468
17478,392
17479,356
17480,285
17481,472
17482,389
17483,438
17484,403
17485,434
17486,263
17487,439
17488,231
17489,437
17490,451
17491,248
17492,460
17493,474
17494,338
17495,426
17496,381
17497,249
17498,400
17499,239
17500,447
17501,433
17502,488
17503,437
17504,315
17505,426
17506,132
17507,475
17508,45
17509,277
17510,472
17511,481
17512,433
17513,235
17514,445
17515,305
17516,420
17517,442
17518,371
17519,435
17520,181
17521,23
17522,442
17523,424
17524,205
17525,444
17526,88
17527,425
17528,441
17529,464
17530,479
17531,159
17532,305
17533,392
17534,99
17535,447
17536,471
17537,409
17538,141
17539,428
17540,85
17541,416
17542,170
17543,341
17544,339
17545,452
17546,272
17547,440
17548,464
17549,472
17550,470
17551,460
17552,418
17553,51
17554,279
17555,444
17556,364
17557,418
17558,281
17559,452
17560,445
17561,351
17562,187
17563,234
17564,362
17565,380
17566,474
17567,458
17568,427
17569,429
17570,488
17571,418
17572,437
17573,450
17574,396
17575,384
17576,353
17577,253
17578,349
17579,451
17580,402
17581,424
17582,449
17583,280
17584,461
17585,468
17586,486
17587,433
17588,374
17589,361
17590,135
17591,477
17592,429
17593,149
17594,420
17595,114
17596,383
17597,488
17598,336
17599,248
17600,410
17601,469
17602,453
17603,299
17604,438
17605,495
17606,422
17607,442
17608,364
17609,466
17610,453
17611,283
17612,278
17613,443
17614,466
17615,395
17616,78
17617,148
17618,344
17619,431
17620,471
17621,303
17622,353
17623,345
17624,199
17625,477
17626,418
17627,418
17628,262
17629,489
17630,407
17631,437
17632,443
17633,453
17634,339
17635,43
17636,426
17637,277
17638,147
17639,280
17640,279
17641,446
17642,490
17643,90
17644,184
17645,450
17646,364
17647,427
17648,101
17649,271
17650,404
17651,450
17652,259
17653,80
17654,409
17655,421
17656,280
17657,239
17658,486
17659,474
17660,353
17661,417
17662,450
17663,266
17664,470
17665,186
17666,461
17667,220
17668,442
17669,438
17670,455
17671,386
17672,469
17673,209
17674,453
17675,338
17676,339
17677,448
17678,450
17679,457
17680,431
17681,286
17682,59
17683,403
17684,437
17685,50
17686,251
17687,116
17688,427
17689,456
17690,470
17691,476
17692,296
17693,443
17694,421
17695,354
17696,449
17697,389
17698,394
17699,243
17700,314
17701,446
17702,389
17703,452
17704,468
17705,412
17706,457
17707,184
17708,434
17709,408
17710,280
17711,494
17712,248
17713,170
17714,429
17715,400
17716,469
17717,17
17718,367
17719,445
17720,467
17721,399
17722,430
17723,422
17724,458
17725,480
17726,123
17727,489
17728,468
17729,143
17730,404
17731,478
17732,399
17733,473
17734,424
17735,390
17736,231
17737,454
17738,355
17739,475
17740,420
17741,438
17742,447
17743,458
17744,434
17745,432
17746,493
17747,460
17748,233
17749,469
17750,461
17751,409
17752,358
17753,191
17754,432
17755,469
17756,124
17757,406
17758,415
17759,490
17760,448
17761,477
17762,448
17763,418
17764,437
17765,458
17766,430
17767,272
17768,420
17769,474
17770,264
17771,437
17772,408
17773,198
17774,445
17775,332
17776,438
17777,399
17778,305
17779,190
17780,485
17781,348
17782,433
17783,428
17784,436
17785,463
17786,339
17787,455
17788,446
17789,428
17790,450
17791,475
17792,352
17793,357
17794,425
17795,186
17796,444
17797,17
17798,484
17799,443
17800,395
17801,394
17802,446
17803,384
17804,453
17805,441
17806,483
17807,488
17808,441
17809,464
17810,473
17811,256
17812,125
17813,110
17814,427
17815,247
17816,446
17817,438
17818,421
17819,230
17820,431
17821,468
17822,416
17823,446
17824,474
17825,485
17826,409
17827,387
17828,354
17829,276
17830,433
17831,486
17832,320
17833,421
17834,436
17835,317
17836,485
17837,298
17838,449
17839,384
17840,484
17841,396
17842,466
17843,388
17844,441
17845,174
17846,299
17847,367
17848,324
17849,50
17850,146
17851,309
17852,493
17853,462
17854,485
17855,486
17856,307
17857,368
17858,423
17859,391
17860,440
17861,412
17862,420
17863,450
17864,429
17865,132
17866,294
17867,415
17868,115
17869,403
17870,425
17871,258
17872,416
17873,438
17874,425
17875,362
17876,383
17877,319
17878,165
17879,450
17880,474
17881,223
17882,420
17883,454
17884,475
17885,251
17886,461
17887,308
17888,152
17889,457
17890,223
17891,226
17892,177
17893,386
17894,413
17895,391
17896,339
17897,423
17898,51
17899,389
17900,441
17901,398
17902,429
17903,325
17904,438
17905,375
17906,457
17907,421
17908,480
17909,302
17910,469
17911,484
17912,417
17913,420
17914,477
17915,453
17916,348
17917,461
17918,175
17919,395
17920,439
17921,389
17922,291
17923,445
17924,456
17925,453
17926,325
17927,354
17928,418
17929,431
17930,332
17931,135
17932,478
17933,467
17934,492
17935,350
17936,490
17937,348
17938,369
17939,427
17940,442
17941,413
17942,455
17943,445
17944,454
17945,413
17946,456
17947,375
17948,349
17949,366
17950,471
17951,228
17952,484
17953,460
17954,447
17955,473
17956,254
17957,249
17958,328
17959,402
17960,422
17961,382
17962,64
17963,450
17964,260
17965,373
17966,453
17967,473
17968,358
17969,365
17970,134
17971,377
17972,370
17973,444
17974,479
17975,129
17976,270
17977,90
17978,370
17979,388
17980,444
17981,234
17982,250
17983,469
17984,391
17985,181
17986,150
17987,242
17988,385
17989,464
17990,394
17991,328
17992,290
17993,311
17994,200
17995,473
17996,378
17997,447
17998,397
17999,471
18000,486
18001,432
18002,387
18003,413
18004,231
18005,367
18006,172
18007,258
18008,410
18009,270
18010,439
18011,455
18012,302
18013,450
18014,426
18015,381
18016,449
18017,406
18018,278
18019,229
18020,485
18021,453
18022,387
18023,404
18024,337
18025,473
18026,485
18027,424
18028,422
18029,429
18030,448
18031,317
18032,457
18033,451
18034,214
18035,365
18036,148
18037,389
18038,367
18039,363
18040,221
18041,461
18042,448
18043,246
18044,438
18045,454
18046,195
18047,360
18048,416
18049,407
18050,394
18051,412
18052,444
18053,444
18054,462
18055,297
18056,388
18057,423
18058,481
18059,52
18060,107
18061,441
18062,481
18063,434
18064,112
18065,468
18066,137
18067,6
18068,435
18069,462
18070,347
18071,243
18072,311
18073,301
18074,422
18075,439
18076,446
18077,474
18078,382
18079,405
18080,44
18081,395
18082,464
18083,470
18084,462
18085,428
18086,401
18087,424
18088,255
18089,373
18090,469
18091,282
18092,418
18093,264
18094,317
18095,427
18096,423
18097,416
18098,334
18099,306
18100,221
18101,222
18102,422
18103,439
18104,379
18105,472
18106,346
18107,260
18108,274
18109,339
18110,463
18111,157
18112,293
18113,90
18114,396
18115,328
18116,418
18117,472
18118,475
18119,436
18120,465
18121,181
18122,420
18123,454
18124,360
18125,459
18126,242
18127,403
18128,332
18129,491
18130,470
18131,455
18132,160
18133,347
18134,463
18135,408
18136,362
18137,136
18138,445
18139,353
18140,454
18141,407
18142,437
18143,400
18144,483
18145,491
18146,435
18147,429
18148,425
18149,434
18150,220
18151,359
18152,414
18153,312
18154,248
18155,489
18156,474
18157,439
18158,153
18159,439
18160,235
18161,168
18162,151
18163,470
18164,438
18165,340
18166,455
18167,342
18168,300
18169,487
18170,194
18171,438
18172,284
18173,410
18174,370
18175,308
18176,385
18177,301
18178,388
18179,426
18180,355
18181,319
18182,474
18183,465
18184,238
18185,356
18186,332
18187,400
18188,442
18189,433
18190,445
18191,108
18192,386
18193,408
18194,81
18195,356
18196,427
18197,228
18198,358
18199,462
18200,429
18201,273
18202,478
18203,137
18204,423
18205,77
18206,252
18207,415
18208,427
18209,383
18210,428
18211,314
18212,389
18213,409
18214,283
18215,318
18216,305
18217,372
18218,470
18219,474
18220,472
18221,254
18222,222
18223,291
18224,460
18225,148
18226,406
18227,429
18228,89
18229,433
18230,459
18231,263
18232,364
18233,159
18234,451
18235,410
18236,356
18237,433
18238,304
18239,480
18240,385
18241,339
18242,206
18243,347
18244,317
18245,441
18246,410
18247,394
18248,382
18249,427
18250,472
18251,270
18252,426
18253,273
18254,432
18255,470
18256,434
18257,145
18258,330
18259,431
18260,355
18261,164
18262,437
18263,312
18264,435
18265,430
18266,353
18267,485
18268,464
18269,438
18270,472
18271,403
18272,207
18273,470
18274,465
18275,336
18276,303
18277,465
18278,407
18279,473
18280,432
18281,420
18282,367
18283,469
18284,359
18285,289
18286,430
18287,388
18288,148
18289,472
18290,468
18291,414
18292,342
18293,372
18294,298
18295,368
18296,453
18297,165
18298,463
18299,448
18300,267
18301,463
18302,426
18303,249
18304,458
18305,331
18306,426
18307,273
18308,357
18309,395
18310,300
18311,387
18312,333
18313,463
18314,450
18315,295
18316,488
18317,359
18318,428
18319,472
18320,450
18321,361
18322,290
18323,444
18324,46
18325,432
18326,420
18327,406
18328,308
18329,310
18330,374
18331,464
18332,430
18333,479
18334,401
18335,400
18336,273
18337,395
18338,426
18339,410
18340,388
18341,305
18342,467
18343,384
18344,314
18345,461
18346,327
18347,196
18348,383
18349,404
18350,287
18351,199
18352,421
18353,342
18354,205
18355,421
18356,202
18357,445
18358,438
18359,278
18360,309
18361,400
18362,426
18363,421
18364,443
18365,445
18366,176
18367,478
18368,451
18369,308
18370,159
18371,326
18372,467
18373,180
18374,342
18375,399
18376,240
18377,434
18378,66
18379,398
18380,286
18381,395
18382,453
18383,287
18384,425
18385,317
18386,463
18387,359
18388,256
18389,104
18390,449
18391,439
18392,445
18393,119
18394,403
18395,201
18396,272
18397,61
18398,183
18399,371
18400,168
18401,419
18402,346
18403,451
18404,457
18405,345
18406,366
18407,435
18408,416
18409,424
18410,477
18411,410
18412,120
18413,346
18414,375
18415,408
18416,407
18417,469
18418,448
18419,478
18420,434
18421,464
18422,234
18423,440
18424,455
18425,444
18426,379
18427,402
18428,56
18429,454
18430,415
18431,307
18432,377
18433,465
18434,445
18435,426
18436,467
18437,259
18438,424
18439,471
18440,396
18441,452
18442,473
18443,338
18444,469
18445,392
18446,162
18447,410
18448,163
18449,394
18450,430
18451,426
18452,449
18453,424
18454,437
18455,444
18456,458
18457,277
18458,444
18459,89
18460,417
18461,397
18462,246
18463,478
18464,384
18465,463
18466,376
18467,447
18468,494
18469,233
18470,434
18471,455
18472,468
18473,60
18474,443
18475,414
18476,120
18477,447
18478,467
18479,397
18480,470
18481,347
18482,446
18483,405
18484,311
18485,429
18486,447
18487,450
18488,241
18489,436
18490,320
18491,367
18492,441
18493,140
18494,314
18495,435
18496,414
18497,284
18498,441
18499,301
18500,388
18501,323
18502,468
18503,282
18504,295
18505,482
18506,393
18507,225
18508,380
18509,432
18510,393
18511,419
18512,440
18513,63
18514,289
18515,446
18516,472
18517,446
18518,462
18519,440
18520,163
18521,430
18522,133
18523,427
18524,407
18525,418
18526,210
18527,266
18528,178
18529,310
18530,460
18531,467
18532,439
18533,411
18534,224
18535,361
18536,248
18537,170
18538,467
18539,470
18540,445
18541,434
18542,480
18543,269
18544,460
18545,437
18546,223
18547,217
18548,235
18549,283
18550,487
18551,442
18552,435
18553,67
18554,447
18555,476
18556,144
18557,408
18558,392
18559,340
18560,366
18561,390
18562,288
18563,420
18564,395
18565,451
18566,468
18567,199
18568,254
18569,408
18570,396
18571,439
18572,385
18573,408
18574,307
18575,227
18576,478
18577,488
18578,441
18579,427
18580,482
18581,457
18582,431
18583,426
18584,455
18585,178
18586,276
18587,473
18588,111
18589,317
18590,405
18591,391
18592,440
18593,303
18594,286
18595,289
18596,57
18597,385
18598,473
18599,74
18600,444
18601,427
18602,255
18603,69
18604,435
18605,424
18606,310
18607,420
18608,401
18609,469
18610,438
18611,288
18612,240
18613,475
18614,193
18615,475
18616,399
18617,143
18618,398
18619,424
18620,389
18621,273
18622,211
18623,461
18624,259
18625,379
18626,268
18627,483
18628,456
18629,321
18630,286
18631,389
18632,202
18633,380
18634,471
18635,452
18636,269
18637,453
18638,452
18639,474
18640,424
18641,433
18642,447
18643,480
18644,446
18645,446
18646,479
18647,487
18648,367
18649,252
18650,67
18651,256
18652,301
18653,245
18654,454
18655,449
18656,197
18657,324
18658,439
18659,435
18660,356
18661,358
18662,417
18663,328
18664,479
18665,347
18666,291
18667,352
18668,196
18669,451
18670,245
18671,267
18672,262
18673,326
18674,321
18675,256
18676,387
18677,391
18678,402
18679,452
18680,456
18681,369
18682,460
18683,470
18684,419
18685,493
18686,276
18687,339
18688,220
18689,348
18690,457
18691,460
18692,313
18693,421
18694,425
18695,464
18696,325
18697,466
18698,417
18699,385
18700,401
18701,400
18702,416
18703,321
18704,430
18705,475
18706,433
18707,310
18708,434
18709,362
18710,426
18711,390
18712,166
18713,409
18714,205
18715,421
18716,438
18717,340
18718,279
18719,324
18720,444
18721,451
18722,434
18723,263
18724,404
18725,396
18726,426
18727,319
18728,448
18729,495
18730,228
18731,381
18732,222
18733,450
18734,448
18735,248
18736,480
18737,443
18738,249
18739,400
18740,456
18741,290
18742,163
18743,450
18744,470
18745,459
18746,410
18747,334
18748,411
18749,406
18750,426
18751,359
18752,176
18753,351
18754,458
18755,474
18756,41
18757,457
18758,483
18759,438
18760,461
18761,352
18762,420
18763,477
18764,454
18765,399
18766,227
18767,461
18768,286
18769,337
18770,448
18771,219
18772,456
18773,432
18774,477
18775,445
18776,391
18777,360
18778,135
18779,428
18780,468
18781,443
18782,250
18783,462
18784,448
18785,358
18786,142
18787,238
18788,271
18789,435
18790,200
18791,73
18792,426
18793,261
18794,402
18795,478
18796,451
18797,355
18798,477
18799,447
18800,418
18801,431
18802,438
18803,324
18804,339
18805,392
18806,278
18807,183
18808,433
18809,66
18810,444
18811,444
18812,259
18813,178
18814,258
18815,101
18816,203
18817,470
18818,453
18819,427
18820,371
18821,441
18822,286
18823,45
18824,428
18825,352
18826,377
18827,460
18828,384
18829,469
18830,439
18831,328
18832,275
18833,172
18834,226
18835,437
18836,434
18837,369
18838,394
18839,184
18840,413
18841,327
18842,417
18843,484
18844,446
18845,423
18846,393
18847,441
18848,485
18849,289
18850,468
18851,347
18852,184
18853,248
18854,133
18855,465
18856,397
18857,467
18858,473
18859,454
18860,46
18861,264
18862,464
18863,222
18864,285
18865,422
18866,178
18867,382
18868,353
18869,428
18870,285
18871,287
18872,399
18873,476
18874,312
18875,407
18876,279
18877,473
18878,440
18879,419
18880,52
18881,455
18882,274
18883,238
18884,129
18885,175
18886,227
18887,456
18888,285
18889,424
18890,449
18891,399
18892,254
18893,409
18894,447
18895,222
18896,77
18897,477
18898,433
18899,231
18900,112
18901,405
18902,113
18903,422
18904,411
18905,480
18906,167
18907,381
18908,441
18909,470
18910,188
18911,360
18912,393
18913,455
18914,428
18915,424
18916,315
18917,444
18918,408
18919,322
18920,415
18921,465
18922,250
18923,142
18924,90
18925,459
18926,449
18927,180
18928,85
18929,430
18930,313
18931,279
18932,416
18933,471
18934,476
18935,346
18936,446
18937,258
18938,444
18939,431
18940,155
18941,227
18942,429
18943,316
18944,447
18945,404
18946,432
18947,456
18948,347
18949,435
18950,428
18951,422
18952,172
18953,456
18954,395
18955,349
18956,346
18957,287
18958,431
18959,377
18960,465
18961,473
18962,421
18963,441
18964,251
18965,359
18966,401
18967,47
18968,452
18969,104
18970,44
18971,320
18972,402
18973,312
18974,460
18975,441
18976,359
18977,471
18978,412
18979,418
18980,378
18981,335
18982,460
18983,177
18984,232
18985,489
18986,204
18987,466
18988,307
18989,429
18990,330
18991,388
18992,427
18993,382
18994,169
18995,221
18996,429
18997,423
18998,197
18999,335
19000,303
19001,438
19002,46
19003,144
19004,99
19005,455
19006,436
19007,210
19008,299
19009,432
19010,97
19011,352
19012,378
19013,123
19014,367
19015,395
19016,441
19017,452
19018,45
19019,480
19020,165
19021,442
19022,467
19023,437
19024,448
19025,202
19026,444
19027,390
19028,418
19029,435
19030,287
19031,191
19032,486
19033,205
19034,362
19035,490
19036,311
19037,371
19038,423
19039,249
19040,426
19041,385
19042,201
19043,476
19044,405
19045,376
19046,243
19047,458
19048,312
19049,226
19050,488
19051,188
19052,451
19053,442
19054,201
19055,482
19056,446
19057,455
19058,111
19059,311
19060,439
19061,353
19062,441
19063,434
19064,443
19065,425
19066,485
19067,485
19068,388
19069,232
19070,425
19071,459
19072,291
19073,162
19074,125
19075,231
19076,493
19077,421
19078,469
19079,391
19080,284
19081,478
19082,405
19083,421
19084,490
19085,392
19086,448
19087,464
19088,376
19089,350
19090,460
19091,422
19092,340
19093,396
19094,178
19095,416
19096,415
19097,90
19098,213
19099,492
19100,350
19101,339
19102,338
19103,453
19104,431
19105,102
19106,442
19107,431
19108,460
19109,158
19110,453
19111,402
19112,290
19113,343
19114,464
19115,335
19116,416
19117,389
19118,474
19119,320
19120,420
19121,445
19122,149
19123,305
19124,122
19125,463
19126,431
19127,178
19128,269
19129,471
19130,317
19131,285
19132,452
19133,439
19134,458
19135,409
19136,386
19137,400
19138,454
19139,458
19140,443
19141,460
19142,407
19143,365
19144,287
19145,470
19146,470
19147,402
19148,468
19149,467
19150,107
19151,438
19152,438
19153,424
19154,157
19155,455
19156,414
19157,493
19158,447
19159,429
19160,484
19161,298
19162,197
19163,317
19164,96
19165,403
19166,460
19167,449
19168,436
19169,480
19170,383
19171,488
19172,455
19173,282
19174,102
19175,287
19176,455
19177,456
19178,188
19179,342
19180,303
19181,276
19182,461
19183,212
19184,385
19185,407
19186,358
19187,373
19188,435
19189,451
19190,260
19191,427
19192,143
19193,349
19194,398
19195,424
19196,89
19197,455
19198,474
19199,476
19200,256
19201,405
19202,442
19203,149
19204,439
19205,434
19206,459
19207,417
19208,374
19209,442
19210,299
19211,83
19212,374
19213,328
19214,459
19215,387
19216,418
19217,385
19218,384
19219,138
19220,227
19221,315
19222,434
19223,484
19224,460
19225,46
19226,180
19227,415
19228,182
19229,428
19230,440
19231,342
19232,398
19233,430
19234,220
19235,462
19236,448
19237,466
19238,436
19239,433
19240,454
19241,445
19242,352
19243,437
19244,438
19245,362
19246,341
19247,407
19248,424
19249,121
19250,439
19251,423
19252,283
19253,453
19254,264
19255,450
