,shares
19021,468
19022,466
19023,458
19024,454
19025,362
19026,429
19027,404
19028,454
19029,404
19030,328
19031,120
19032,447
19033,232
19034,423
19035,463
19036,263
19037,426
19038,434
19039,352
19040,420
19041,287
19042,168
19043,468
19044,323
19045,337
19046,282
19047,457
19048,441
19049,190
19050,487
19051,121
19052,439
19053,438
19054,304
19055,480
19056,444
19057,483
19058,291
19059,390
19060,438
19061,162
19062,459
19063,469
19064,465
19065,434
19066,482
19067,434
19068,397
19069,224
19070,436
19071,386
19072,252
19073,150
19074,225
19075,156
19076,493
19077,423
19078,467
19079,458
19080,294
19081,491
19082,375
19083,400
19084,491
19085,398
19086,458
19087,432
19088,375
19089,216
19090,460
19091,374
19092,385
19093,430
19094,368
19095,414
19096,399
19097,59
19098,406
19099,494
19100,411
19101,305
19102,248
19103,492
19104,271
19105,166
19106,355
19107,425
19108,467
19109,462
19110,450
19111,408
19112,227
19113,261
19114,458
19115,323
19116,406
19117,371
19118,463
19119,292
19120,437
19121,121
19122,108
19123,406
19124,78
19125,481
19126,346
19127,279
19128,291
19129,429
19130,251
19131,237
19132,451
19133,435
19134,468
19135,428
19136,395
19137,204
19138,430
19139,447
19140,454
19141,458
19142,369
19143,349
19144,417
19145,470
19146,406
19147,271
19148,473
19149,461
19150,119
19151,347
19152,487
19153,431
19154,183
19155,433
19156,407
19157,493
19158,457
19159,400
19160,490
19161,301
19162,162
19163,407
19164,94
19165,412
19166,455
19167,451
19168,424
19169,420
19170,363
19171,489
19172,471
19173,282
19174,136
19175,425
19176,443
19177,473
19178,130
19179,275
19180,330
19181,277
19182,448
19183,178
19184,376
19185,362
19186,381
19187,406
19188,450
19189,314
19190,475
19191,425
19192,152
19193,374
19194,375
19195,331
19196,91
19197,440
19198,436
19199,471
19200,231
19201,421
19202,440
19203,153
19204,384
19205,458
19206,471
19207,342
19208,69
19209,434
19210,368
19211,86
19212,368
19213,253
19214,394
19215,361
19216,438
19217,410
19218,252
19219,119
19220,404
19221,201
19222,453
19223,483
19224,467
19225,52
19226,257
19227,435
19228,216
19229,438
19230,432
19231,273
19232,385
19233,436
19234,218
19235,475
19236,458
19237,393
19238,422
19239,449
19240,447
19241,462
19242,400
19243,442
19244,432
19245,293
19246,343
19247,388
19248,427
19249,113
19250,438
19251,463
19252,289
19253,459
19254,276
19255,442
19256,341
19257,315
19258,402
19259,458
19260,421
19261,243
19262,336
19263,271
19264,166
19265,451
19266,180
19267,396
19268,441
19269,470
19270,466
19271,408
19272,439
19273,365
19274,248
19275,416
19276,389
19277,306
19278,117
19279,346
19280,459
19281,426
19282,455
19283,475
19284,473
19285,325
19286,464
19287,428
19288,292
19289,203
19290,436
19291,290
19292,463
19293,441
19294,413
19295,471
19296,285
19297,451
19298,480
19299,327
19300,416
19301,361
19302,450
19303,340
19304,418
19305,432
19306,227
19307,45
19308,434
19309,476
19310,436
19311,385
19312,111
19313,401
19314,126
19315,308
19316,401
19317,232
19318,410
19319,476
19320,449
19321,259
19322,313
19323,416
19324,485
19325,484
19326,272
19327,446
19328,437
19329,383
19330,181
19331,380
19332,461
19333,416
19334,350
19335,410
19336,453
19337,438
19338,285
19339,472
19340,423
19341,419
19342,465
19343,234
19344,279
19345,419
19346,446
19347,397
19348,200
19349,271
19350,430
19351,444
19352,475
19353,435
19354,194
19355,270
19356,313
19357,396
19358,463
19359,404
19360,278
19361,451
19362,454
19363,419
19364,437
19365,461
19366,270
19367,127
19368,473
19369,371
19370,350
19371,97
19372,326
19373,431
19374,435
19375,289
19376,456
19377,415
19378,410
19379,184
19380,479
19381,318
19382,430
19383,281
19384,209
19385,434
19386,456
19387,439
19388,239
19389,259
19390,476
19391,356
19392,411
19393,332
19394,193
19395,409
19396,174
19397,438
19398,123
19399,348
19400,454
19401,191
19402,471
19403,446
19404,463
19405,342
19406,479
19407,452
19408,396
19409,426
19410,242
19411,221
19412,403
19413,438
19414,397
19415,409
19416,265
19417,339
19418,422
19419,260
19420,434
19421,157
19422,289
19423,442
19424,380
19425,381
19426,459
19427,408
19428,339
19429,449
19430,201
19431,457
19432,452
19433,350
19434,283
19435,318
19436,430
19437,157
19438,471
19439,460
19440,274
19441,456
19442,174
19443,475
19444,77
19445,352
19446,439
19447,345
19448,430
19449,450
19450,198
19451,267
19452,446
19453,448
19454,334
19455,69
19456,210
19457,472
19458,385
19459,400
19460,460
19461,436
19462,468
19463,298
19464,432
19465,356
19466,438
19467,375
19468,309
19469,243
19470,479
19471,448
19472,466
19473,426
19474,446
19475,232
19476,332
19477,483
19478,262
19479,406
19480,436
19481,387
19482,450
19483,169
19484,391
19485,452
19486,480
19487,440
19488,350
19489,275
19490,388
19491,451
19492,474
19493,319
19494,456
19495,463
19496,471
19497,434
19498,420
19499,488
19500,329
19501,305
19502,415
19503,350
19504,409
19505,55
19506,149
19507,439
19508,492
19509,450
19510,435
19511,369
19512,478
19513,190
19514,425
19515,435
19516,421
19517,52
19518,225
19519,283
19520,438
19521,385
19522,368
19523,441
19524,486
19525,430
19526,399
19527,346
19528,301
19529,464
19530,449
19531,416
19532,458
19533,452
19534,404
19535,405
19536,235
19537,471
19538,232
19539,444
19540,416
19541,304
19542,481
19543,362
19544,340
19545,425
19546,378
19547,446
19548,330
19549,237
19550,447
19551,310
19552,292
19553,448
19554,453
19555,438
19556,320
19557,421
19558,384
19559,468
19560,74
19561,453
19562,436
19563,399
19564,466
19565,342
19566,235
19567,447
19568,419
19569,370
19570,292
19571,400
19572,386
19573,215
19574,426
19575,267
19576,307
19577,294
19578,398
19579,152
19580,241
19581,415
19582,448
19583,251
19584,471
19585,203
19586,287
19587,204
19588,162
19589,164
19590,468
19591,361
19592,309
19593,452
19594,401
19595,438
19596,395
19597,476
19598,474
19599,469
19600,423
19601,451
19602,273
19603,441
19604,452
19605,147
19606,491
19607,452
19608,356
19609,394
19610,442
19611,449
19612,269
19613,361
19614,486
19615,419
19616,307
19617,325
19618,470
19619,411
19620,465
19621,444
19622,451
19623,456
19624,443
19625,426
19626,448
19627,445
19628,422
19629,471
19630,206
19631,400
19632,456
19633,454
19634,460
19635,213
19636,269
19637,370
19638,388
19639,353
19640,267
19641,388
19642,388
19643,249
19644,246
19645,438
19646,474
19647,239
19648,363
19649,306
19650,437
19651,399
19652,428
19653,457
19654,331
19655,425
19656,467
19657,393
19658,429
19659,399
19660,425
19661,462
19662,368
19663,435
19664,353
19665,266
19666,445
19667,492
19668,448
19669,406
19670,348
19671,277
19672,123
19673,398
19674,457
19675,460
19676,445
19677,441
19678,404
19679,240
19680,438
19681,454
19682,397
19683,285
19684,353
19685,454
19686,130
19687,452
19688,470
19689,237
19690,65
19691,104
19692,447
19693,356
19694,442
19695,258
19696,98
19697,262
19698,267
19699,446
19700,448
19701,383
19702,473
19703,468
19704,349
19705,201
19706,424
19707,381
19708,410
19709,222
19710,376
19711,426
19712,426
19713,371
19714,92
19715,408
19716,358
19717,143
19718,420
19719,479
19720,425
19721,438
19722,306
19723,491
19724,408
19725,325
19726,409
19727,357
19728,345
19729,414
19730,419
19731,469
19732,401
19733,426
19734,403
19735,175
19736,103
19737,284
19738,448
19739,217
19740,449
19741,283
19742,439
19743,468
19744,307
19745,266
19746,435
19747,127
19748,475
19749,330
19750,461
19751,235
19752,430
19753,433
19754,431
19755,375
19756,223
19757,385
19758,303
19759,438
19760,405
19761,397
19762,334
19763,473
19764,455
19765,444
19766,457
19767,343
19768,226
19769,71
19770,390
19771,319
19772,424
19773,439
19774,243
19775,442
19776,468
19777,362
19778,430
19779,494
19780,295
19781,254
19782,467
19783,408
19784,366
19785,369
19786,440
19787,423
19788,421
19789,191
19790,421
19791,422
19792,386
19793,370
19794,107
19795,141
19796,131
19797,342
19798,408
19799,352
19800,382
19801,440
19802,134
19803,203
19804,431
19805,377
19806,373
19807,485
19808,409
19809,458
19810,447
19811,473
19812,307
19813,425
19814,286
19815,446
19816,419
19817,355
19818,462
19819,406
19820,469
19821,462
19822,325
19823,377
19824,411
19825,321
19826,480
19827,481
19828,447
19829,270
19830,297
19831,274
19832,439
19833,181
19834,450
19835,411
19836,401
19837,448
19838,438
19839,467
19840,428
19841,432
19842,415
19843,346
19844,397
19845,261
19846,262
19847,445
19848,468
19849,342
19850,375
19851,174
19852,151
19853,394
19854,355
19855,205
19856,489
19857,283
19858,452
19859,446
19860,168
19861,240
19862,448
19863,459
19864,357
19865,472
19866,372
19867,416
19868,405
19869,436
19870,458
19871,392
19872,423
19873,246
19874,293
19875,325
19876,386
19877,470
19878,435
19879,461
19880,404
19881,438
19882,428
19883,331
19884,404
19885,224
19886,395
19887,275
19888,107
19889,482
19890,81
19891,360
19892,324
19893,325
19894,282
19895,436
19896,465
19897,465
19898,447
19899,239
19900,369
19901,354
19902,332
19903,390
19904,128
19905,80
19906,437
19907,323
19908,185
19909,335
19910,276
19911,385
19912,334
19913,272
19914,425
19915,398
19916,428
19917,336
19918,445
19919,426
19920,165
19921,390
19922,274
19923,441
19924,343
19925,475
19926,438
19927,410
19928,219
19929,473
19930,363
19931,403
19932,399
19933,386
19934,478
19935,448
19936,443
19937,384
19938,386
19939,423
19940,421
19941,344
19942,385
19943,381
19944,468
19945,408
19946,189
19947,399
19948,181
19949,430
19950,457
19951,395
19952,437
19953,290
19954,368
19955,469
19956,327
19957,436
19958,455
19959,448
19960,295
19961,402
19962,420
19963,422
19964,235
19965,231
19966,474
19967,439
19968,213
19969,471
19970,237
19971,470
19972,254
19973,471
19974,447
19975,322
19976,157
19977,449
19978,335
19979,410
19980,117
19981,433
19982,272
19983,113
19984,488
19985,287
19986,374
19987,474
19988,418
19989,273
19990,207
19991,424
19992,124
19993,436
19994,460
19995,472
19996,255
19997,411
19998,481
19999,104
20000,485
20001,436
20002,312
20003,305
20004,409
20005,180
20006,421
20007,415
20008,398
20009,151
20010,324
20011,402
20012,482
20013,425
20014,483
20015,352
20016,396
20017,79
20018,420
20019,353
20020,454
20021,452
20022,447
20023,460
20024,387
20025,346
20026,459
20027,319
20028,324
20029,433
20030,420
20031,152
20032,112
20033,431
20034,452
20035,454
20036,459
20037,355
20038,445
20039,439
20040,332
20041,441
20042,434
20043,478
20044,431
20045,380
20046,104
20047,444
20048,437
20049,427
20050,425
20051,305
20052,341
20053,143
20054,46
20055,448
20056,360
20057,467
20058,70
20059,454
20060,269
20061,222
20062,364
20063,413
20064,400
20065,436
20066,218
20067,348
20068,367
20069,423
20070,474
20071,372
20072,447
20073,200
20074,434
20075,213
20076,407
20077,467
20078,366
20079,373
20080,436
20081,331
20082,276
20083,400
20084,461
20085,432
20086,476
20087,374
20088,418
20089,439
20090,418
20091,146
20092,439
20093,487
20094,420
20095,463
20096,395
20097,276
20098,372
20099,466
20100,419
20101,476
20102,165
20103,118
20104,452
20105,427
20106,339
20107,420
20108,431
20109,395
20110,418
20111,110
20112,397
20113,326
20114,247
20115,362
20116,468
20117,37
20118,428
20119,306
20120,465
20121,433
20122,386
20123,468
20124,442
20125,157
20126,410
20127,377
20128,468
20129,139
20130,458
20131,447
20132,388
20133,282
20134,170
20135,447
20136,406
20137,385
20138,392
20139,472
20140,437
20141,447
20142,466
20143,410
20144,435
20145,436
20146,388
20147,5
20148,468
20149,435
20150,344
20151,331
20152,260
20153,449
20154,425
20155,68
20156,434
20157,228
20158,473
20159,449
20160,92
20161,358
20162,425
20163,386
20164,236
20165,340
20166,482
20167,413
20168,412
20169,218
20170,315
20171,331
20172,463
20173,204
20174,469
20175,474
20176,367
20177,463
20178,185
20179,164
20180,262
20181,270
20182,100
20183,273
20184,453
20185,388
20186,432
20187,437
20188,47
20189,492
20190,353
20191,246
20192,438
20193,352
20194,354
20195,458
20196,433
20197,415
20198,463
20199,424
20200,227
20201,135
20202,450
20203,480
20204,393
20205,403
20206,88
20207,189
20208,464
20209,368
20210,273
20211,416
20212,398
20213,378
20214,397
20215,364
20216,206
20217,473
20218,436
20219,357
20220,374
20221,426
20222,381
20223,481
20224,287
20225,267
20226,264
20227,83
20228,239
20229,285
20230,432
20231,459
20232,470
20233,478
20234,310
20235,231
20236,403
20237,429
20238,467
20239,250
20240,440
20241,233
20242,433
20243,457
20244,312
20245,425
20246,442
20247,142
20248,412
20249,489
20250,103
20251,439
20252,420
20253,470
20254,64
20255,461
20256,473
20257,475
20258,413
20259,471
20260,413
20261,218
20262,284
20263,390
20264,245
20265,467
20266,211
20267,454
20268,124
20269,492
20270,357
20271,253
20272,346
20273,449
20274,434
20275,390
20276,473
20277,107
20278,450
20279,446
20280,433
20281,469
20282,422
20283,367
20284,448
20285,421
20286,72
20287,429
20288,466
20289,395
20290,479
20291,467
20292,157
20293,462
20294,411
20295,436
20296,434
20297,391
20298,395
20299,477
20300,316
20301,371
20302,288
20303,317
20304,208
20305,459
20306,418
20307,382
20308,400
20309,451
20310,412
20311,380
20312,226
20313,436
20314,400
20315,281
20316,349
20317,230
20318,267
20319,304
20320,480
20321,413
20322,402
20323,401
20324,290
20325,252
20326,449
20327,391
20328,369
20329,477
20330,362
20331,62
20332,426
20333,387
20334,360
20335,467
20336,344
20337,451
20338,181
20339,442
20340,454
20341,459
20342,369
20343,471
20344,216
20345,435
20346,433
20347,447
20348,439
20349,421
20350,265
20351,463
20352,324
20353,271
20354,285
20355,397
20356,473
20357,424
20358,450
20359,438
20360,449
20361,142
20362,432
20363,313
20364,348
20365,419
20366,459
20367,472
20368,494
20369,356
20370,350
20371,470
20372,249
20373,415
20374,296
20375,470
20376,424
20377,237
20378,482
20379,104
20380,424
20381,326
20382,307
20383,447
20384,465
20385,394
20386,152
20387,384
20388,348
20389,428
20390,260
20391,418
20392,447
20393,485
20394,367
20395,424
20396,459
20397,335
20398,175
20399,459
20400,427
20401,470
20402,449
20403,401
20404,380
20405,107
20406,485
20407,173
20408,471
20409,258
20410,486
20411,445
20412,470
20413,221
20414,445
20415,405
20416,337
20417,320
20418,485
20419,468
20420,439
20421,446
20422,383
20423,219
20424,458
20425,467
20426,400
20427,429
20428,358
20429,456
20430,456
20431,490
20432,460
20433,148
20434,484
20435,342
20436,252
20437,75
20438,436
20439,317
20440,448
20441,444
20442,439
20443,415
20444,383
20445,440
20446,447
20447,483
20448,388
20449,412
20450,393
20451,415
20452,413
20453,439
20454,449
20455,250
20456,369
20457,484
20458,352
20459,456
20460,397
20461,442
20462,365
20463,94
20464,414
20465,428
20466,383
20467,454
20468,45
20469,422
20470,441
20471,229
20472,278
20473,250
20474,276
20475,320
20476,453
20477,409
20478,214
20479,192
20480,424
20481,464
20482,42
20483,367
20484,312
20485,401
20486,210
20487,382
20488,172
20489,439
20490,463
20491,419
20492,474
20493,470
20494,389
20495,313
20496,395
20497,432
20498,362
20499,418
20500,99
20501,154
20502,455
20503,451
20504,226
20505,416
20506,299
20507,431
20508,403
20509,323
20510,373
20511,436
20512,409
20513,417
20514,386
20515,450
20516,403
20517,423
20518,188
20519,189
20520,424
20521,241
20522,264
20523,475
20524,475
20525,482
20526,121
20527,464
20528,387
20529,260
20530,175
20531,433
20532,407
20533,360
20534,368
20535,451
20536,438
20537,385
20538,436
20539,447
20540,408
20541,261
20542,245
20543,379
20544,423
20545,440
20546,320
20547,482
20548,407
20549,430
20550,479
20551,179
20552,355
20553,161
20554,473
20555,151
20556,123
20557,390
20558,310
20559,496
20560,466
20561,459
20562,425
20563,489
20564,442
20565,437
20566,316
20567,420
20568,453
20569,453
20570,269
20571,421
20572,107
20573,399
20574,92
20575,185
20576,477
20577,455
20578,356
20579,275
20580,420
20581,446
20582,296
20583,445
20584,375
20585,131
20586,469
20587,423
20588,304
20589,440
20590,305
20591,418
20592,447
20593,280
20594,129
20595,166
20596,126
20597,435
20598,486
20599,472
20600,47
20601,400
20602,394
20603,468
20604,191
20605,358
20606,485
20607,427
20608,399
20609,424
20610,429
20611,437
20612,436
20613,383
20614,274
20615,344
20616,440
20617,132
20618,494
20619,429
20620,396
20621,435
20622,254
20623,84
20624,480
20625,267
20626,474
20627,410
20628,448
20629,463
20630,455
20631,450
20632,353
20633,383
20634,468
20635,179
20636,374
20637,269
20638,426
20639,433
20640,445
20641,105
20642,450
20643,411
20644,424
20645,267
20646,316
20647,350
20648,412
20649,466
20650,348
20651,420
20652,247
20653,437
20654,389
20655,368
20656,425
20657,68
20658,460
20659,370
20660,352
20661,353
20662,295
20663,438
20664,243
20665,244
20666,426
20667,476
20668,354
20669,328
20670,389
20671,446
20672,476
20673,303
20674,423
20675,193
20676,438
20677,167
20678,439
20679,450
20680,460
20681,340
20682,434
20683,442
20684,496
20685,441
20686,451
20687,380
20688,411
20689,425
20690,483
20691,463
20692,424
20693,414
20694,146
20695,341
20696,476
20697,193
20698,399
20699,459
20700,365
20701,426
20702,215
20703,475
20704,366
20705,417
20706,448
20707,355
20708,437
20709,450
20710,298
20711,151
20712,416
20713,488
20714,465
20715,453
20716,438
20717,166
20718,318
20719,459
20720,285
20721,404
20722,362
20723,222
20724,462
20725,256
20726,405
20727,314
20728,116
20729,473
20730,450
20731,437
20732,462
20733,225
20734,230
20735,332
20736,461
20737,455
20738,353
20739,406
20740,172
20741,424
20742,483
20743,455
20744,325
20745,472
20746,389
20747,411
20748,440
20749,468
20750,192
20751,451
20752,477
20753,291
20754,408
20755,421
20756,445
20757,438
20758,357
20759,121
20760,195
20761,404
20762,402
20763,320
20764,316
20765,260
20766,132
20767,434
20768,457
20769,424
20770,479
20771,277
20772,302
20773,414
20774,246
20775,444
20776,454
20777,481
20778,96
20779,278
20780,195
20781,447
20782,387
20783,429
20784,481
20785,351
20786,385
20787,403
20788,155
20789,452
20790,337
20791,231
20792,437
20793,409
20794,410
20795,434
20796,430
20797,468
20798,118
20799,442
20800,428
20801,464
20802,465
20803,310
20804,435
20805,297
20806,172
20807,426
20808,474
20809,455
20810,295
20811,474
20812,279
20813,484
20814,416
20815,492
20816,469
20817,461
20818,440
20819,45
20820,321
20821,469
20822,118
20823,229
20824,407
20825,372
20826,274
20827,238
20828,440
20829,348
20830,468
20831,489
20832,207
20833,225
20834,461
20835,482
20836,257
20837,190
20838,401
20839,451
20840,429
20841,440
20842,436
20843,441
20844,473
20845,425
20846,486
20847,463
20848,410
20849,350
20850,274
20851,471
20852,431
20853,446
20854,224
20855,240
20856,452
20857,434
20858,276
20859,281
20860,479
20861,404
20862,403
20863,417
20864,397
20865,397
20866,383
20867,240
20868,366
20869,297
20870,451
20871,389
20872,479
20873,476
20874,392
20875,176
20876,402
20877,477
20878,486
20879,458
20880,56
20881,464
20882,385
20883,371
20884,280
20885,432
20886,311
20887,393
20888,307
20889,437
20890,357
20891,416
20892,263
20893,392
20894,462
20895,372
20896,80
20897,43
20898,425
20899,178
20900,145
20901,236
20902,395
20903,470
20904,368
20905,382
20906,451
20907,478
20908,209
20909,424
20910,429
20911,173
20912,221
20913,228
20914,417
20915,453
20916,358
20917,452
20918,402
20919,206
20920,282
20921,92
20922,412
20923,439
20924,303
20925,466
20926,318
20927,415
20928,273
20929,59
20930,409
20931,402
20932,364
20933,463
20934,397
20935,433
20936,225
20937,444
20938,464
20939,467
20940,375
20941,189
20942,409
20943,433
20944,447
20945,404
20946,93
20947,298
20948,473
20949,261
20950,466
20951,264
20952,51
20953,435
20954,437
20955,84
20956,188
20957,427
20958,405
20959,467
20960,396
20961,93
20962,124
20963,202
20964,457
20965,163
20966,314
20967,411
20968,225
20969,276
20970,403
20971,454
20972,412
20973,402
20974,370
20975,449
20976,70
20977,389
20978,133
20979,423
20980,233
20981,439
20982,352
20983,475
20984,445
20985,439
20986,52
20987,290
20988,402
20989,453
20990,405
20991,180
20992,187
20993,424
20994,141
20995,213
20996,453
20997,440
20998,383
20999,424
21000,436
21001,431
21002,154
21003,285
21004,415
21005,424
21006,426
21007,488
21008,468
21009,348
21010,188
21011,106
21012,361
21013,437
21014,335
21015,363
21016,279
21017,448
21018,439
21019,432
21020,424
21021,474
21022,452
21023,287
21024,446
21025,61
21026,451
21027,456
21028,289
21029,451
21030,349
21031,427
21032,452
21033,440
21034,84
21035,455
21036,394
21037,52
21038,333
21039,310
21040,255
21041,454
21042,458
21043,397
21044,442
21045,441
21046,213
21047,185
21048,433
21049,288
21050,439
21051,469
21052,49
21053,168
21054,475
21055,434
21056,77
21057,283
21058,438
21059,478
21060,396
21061,106
21062,442
21063,362
21064,236
21065,455
21066,243
21067,195
21068,433
21069,383
21070,410
21071,393
21072,431
21073,90
21074,339
21075,230
21076,197
21077,418
21078,470
21079,414
21080,447
21081,408
21082,358
21083,439
21084,468
21085,47
21086,391
21087,449
21088,467
21089,340
21090,274
21091,457
21092,376
21093,493
21094,473
21095,458
21096,131
21097,294
21098,447
21099,284
21100,463
21101,431
21102,136
21103,382
21104,406
21105,21
21106,484
21107,472
21108,180
21109,414
21110,371
21111,441
21112,157
21113,431
21114,448
21115,253
21116,469
21117,425
21118,92
21119,435
21120,437
21121,428
21122,137
21123,482
21124,471
21125,377
21126,345
21127,430
21128,446
21129,445
21130,462
21131,436
21132,437
21133,230
21134,470
21135,250
21136,415
21137,362
21138,420
21139,227
21140,402
21141,348
21142,401
21143,405
21144,480
21145,445
21146,440
21147,362
21148,434
21149,450
21150,199
21151,424
21152,464
21153,260
21154,440
21155,472
21156,201
21157,309
21158,232
21159,413
21160,197
21161,451
21162,411
21163,423
21164,331
21165,182
21166,60
21167,424
21168,83
21169,345
21170,343
21171,401
21172,244
21173,467
21174,429
21175,404
21176,383
21177,187
21178,414
21179,262
21180,164
21181,339
21182,481
21183,494
21184,454
21185,143
21186,478
21187,309
21188,430
21189,492
21190,427
21191,436
21192,387
21193,446
21194,216
21195,334
21196,173
21197,411
21198,412
21199,435
21200,483
21201,438
21202,442
21203,377
21204,241
21205,424
21206,393
21207,467
21208,470
21209,165
21210,469
21211,463
21212,222
21213,388
21214,382
21215,473
21216,432
21217,323
21218,233
21219,183
21220,364
21221,385
21222,451
21223,84
21224,320
21225,279
21226,412
21227,470
21228,450
21229,481
21230,440
21231,168
21232,416
21233,133
21234,429
21235,404
21236,456
21237,399
21238,413
21239,396
21240,420
21241,321
21242,258
21243,289
21244,188
21245,313
21246,172
21247,425
21248,436
21249,72
21250,468
21251,435
21252,175
21253,423
21254,91
21255,334
21256,326
21257,92
21258,446
21259,446
21260,281
21261,404
21262,447
21263,458
21264,127
21265,469
21266,431
21267,469
21268,470
21269,370
21270,430
21271,376
21272,329
21273,277
21274,429
21275,444
21276,332
21277,462
21278,369
21279,378
21280,254
21281,444
21282,358
21283,193
21284,123
21285,467
21286,333
21287,476
21288,285
21289,430
21290,116
21291,451
21292,453
21293,93
21294,455
21295,372
21296,275
21297,449
21298,339
21299,446
21300,411
21301,317
21302,256
21303,404
21304,438
21305,94
21306,412
21307,346
21308,484
21309,320
21310,473
21311,369
21312,377
21313,440
21314,370
21315,462
21316,417
21317,416
21318,425
21319,490
21320,473
21321,304
21322,468
21323,129
21324,491
21325,65
21326,458
21327,346
21328,430
21329,436
21330,351
21331,479
21332,385
21333,418
21334,356
21335,250
21336,446
21337,372
21338,469
21339,334
21340,434
21341,394
21342,416
21343,396
21344,452
21345,457
21346,406
21347,485
21348,476
21349,492
21350,229
21351,488
21352,160
21353,468
21354,165
21355,490
21356,457
21357,115
21358,443
21359,161
21360,466
21361,476
21362,368
21363,378
21364,436
21365,474
21366,476
21367,395
21368,292
21369,487
21370,356
21371,437
21372,260
21373,409
21374,471
21375,444
21376,276
21377,445
21378,440
21379,488
21380,472
21381,310
21382,375
21383,156
21384,474
21385,224
21386,270
21387,439
21388,448
21389,276
21390,373
21391,471
21392,381
21393,448
21394,421
21395,461
21396,461
21397,387
21398,407
21399,425
21400,442
21401,437
21402,420
21403,392
21404,398
21405,387
21406,268
21407,469
21408,438
21409,110
21410,447
21411,170
21412,433
21413,444
21414,423
21415,422
21416,346
21417,444
21418,208
21419,316
21420,16
21421,439
21422,371
21423,439
21424,364
21425,274
21426,404
21427,462
21428,428
21429,264
21430,461
21431,445
21432,441
21433,489
21434,435
21435,416
21436,308
21437,169
21438,453
21439,121
21440,154
21441,334
21442,317
21443,442
21444,447
21445,412
21446,463
21447,435
21448,64
21449,490
21450,191
21451,457
21452,352
21453,353
21454,230
21455,423
21456,426
21457,479
21458,424
21459,416
21460,446
21461,251
21462,73
21463,83
21464,435
21465,446
21466,416
21467,231
21468,353
21469,471
21470,415
21471,219
21472,269
21473,458
21474,446
21475,461
21476,426
21477,221
21478,91
21479,428
21480,407
21481,128
21482,131
21483,395
21484,488
21485,222
21486,445
21487,74
21488,462
21489,320
21490,104
21491,426
21492,418
21493,364
21494,461
21495,424
21496,463
21497,288
21498,397
21499,412
21500,403
21501,274
21502,407
21503,453
21504,444
21505,107
21506,434
21507,438
21508,87
21509,303
21510,224
21511,411
21512,360
21513,418
21514,152
21515,239
21516,452
21517,307
21518,72
21519,419
21520,376
21521,325
21522,431
21523,293
21524,426
21525,471
21526,406
21527,424
21528,486
21529,458
21530,441
21531,377
21532,484
21533,423
21534,413
21535,183
21536,256
21537,439
21538,476
21539,348
21540,422
21541,363
21542,400
21543,378
21544,453
21545,487
21546,446
21547,389
21548,168
21549,467
21550,465
21551,161
21552,422
21553,240
21554,177
21555,421
21556,356
21557,412
21558,247
21559,267
21560,213
21561,211
21562,411
21563,440
21564,352
21565,426
21566,430
21567,453
21568,98
21569,467
21570,137
21571,394
21572,465
21573,196
21574,293
21575,365
21576,381
21577,450
21578,425
21579,68
21580,476
21581,312
21582,466
21583,297
21584,486
21585,446
21586,284
21587,432
21588,480
21589,378
21590,164
21591,118
21592,448
21593,391
21594,446
21595,423
21596,441
21597,440
21598,462
21599,287
21600,435
21601,221
21602,265
21603,467
21604,359
21605,208
21606,435
21607,68
21608,451
21609,436
21610,204
21611,420
21612,468
21613,453
21614,92
21615,324
21616,436
21617,110
21618,465
21619,253
21620,459
21621,454
21622,473
21623,329
21624,437
21625,469
21626,175
21627,199
21628,307
21629,324
21630,462
21631,472
21632,454
21633,319
21634,332
21635,343
21636,464
21637,454
21638,58
21639,460
21640,434
21641,432
21642,396
21643,443
21644,397
21645,452
21646,430
21647,469
21648,394
21649,304
21650,451
21651,439
21652,434
21653,50
21654,422
21655,459
21656,250
21657,375
21658,472
21659,112
21660,432
21661,113
21662,398
21663,457
21664,484
21665,457
21666,452
21667,376
21668,454
21669,455
21670,46
21671,379
21672,466
21673,439
21674,243
21675,394
21676,440
21677,338
21678,299
21679,462
21680,466
21681,272
21682,470
21683,413
21684,116
21685,268
21686,424
21687,310
21688,373
21689,267
21690,234
21691,489
21692,395
21693,375
21694,235
21695,324
21696,421
21697,471
21698,404
21699,430
21700,426
21701,142
21702,135
21703,447
21704,375
21705,330
21706,490
21707,398
21708,492
21709,433
21710,437
21711,437
21712,345
21713,393
21714,438
21715,464
21716,435
21717,243
21718,365
21719,280
21720,416
21721,423
21722,421
21723,229
21724,360
21725,423
21726,442
21727,380
21728,474
21729,352
21730,452
21731,394
21732,470
21733,154
21734,437
21735,115
21736,469
21737,236
21738,457
21739,447
21740,465
21741,447
21742,436
21743,295
21744,383
21745,415
21746,432
21747,399
21748,412
21749,453
21750,436
21751,401
21752,470
21753,327
21754,431
21755,482
21756,385
21757,181
21758,196
21759,473
21760,376
21761,432
21762,334
21763,95
21764,395
21765,382
21766,325
21767,320
21768,53
21769,397
21770,472
21771,164
21772,308
21773,244
21774,400
21775,401
21776,473
21777,419
21778,415
21779,418
21780,462
21781,215
21782,458
21783,458
21784,432
21785,341
21786,419
21787,457
21788,447
21789,431
21790,447
21791,297
21792,445
21793,446
21794,396
21795,397
21796,413
21797,425
21798,175
21799,427
21800,341
21801,223
21802,207
21803,299
21804,327
21805,453
21806,472
21807,367
21808,87
21809,430
21810,445
21811,95
21812,440
21813,477
21814,298
21815,355
21816,78
21817,396
21818,439
21819,421
